name,contact_first_name,contact_last_name,contact_name,email,contact_email,fax,mailing_address_line_1,mailing_address_line_2,mailing_city,mailing_contact_first_name,mailing_contact_last_name,mailing_contact_name,mailing_country,mailing_county,mailing_postalcode,mailing_province,provider_name,primary_phone,secondary_phone,twitter,website,source,contact_occupation,dsgne_first_name,dsgne_last_name,admin_name,co_address_line_1,co_address_line_2,co_company,co_city,co_postalcode,co_province,ombudsman_phone,typeofcare,typeofcare2,low_high_rate,low_rate,high_rate,address_line_1,address_line_2,address_directions,city,municipality,region,province,state_id,postal_code,country,latitude,longitude,neighborhood
Prairie Villa Inc.,,,,,,,,,,,,,,,,,,(306) 642-5522,,,,,,,,,,,,,,,,,Assisted Living,,,,800 1 St W,,,Assiniboia ,,,SK,,S0H 0B0,Canada,49.6268389,-105.9940895,
Mirinae Kim,,,,,,,,,,,,,,,,,,(306) 541-8930,,,,,,,,,,,,,,,,,Assisted Living,,,,5931 Hague Crescent,,,Regina ,,,SK,,S4X 3K6,Canada,50.49936749999999,-104.6655348,Lakewood
Martha House Incorporated,,,,,,,,,,,,,,,,,,(306) 545-0509,,,,,,,,,,,,,,,,,Assisted Living,,,,1855 2 Ave N,,,Regina ,,,SK,,S4R 0Y1,Canada,50.472015,-104.60756,Northeast Regina
The Victorian Personal Care Home Ltd.,,,,,,,,,,,,,,,,,,(306) 737-3162,,,,,,,,,,,,,,,,,Assisted Living,,,,7103 Sherwood Dr,,,Regina ,,,SK,,S4X 2V5,Canada,50.48061099999999,-104.6830128,Fairways West
Hill View Manor,,,,,,,,,,,,,,,,,,(306) 637-2600,,,,,,,,,,,,,,,,,Assisted Living,,,,1401 1 St,,,Estevan ,,,SK,,S4A 2W7,Canada,49.1399032,-103.0018428,
Emelda Enojo,,,,,,,,,,,,,,,,,,(306) 651-0702,,,,,,,,,,,,,,,,,Assisted Living,,,,227 Lewis Crescent,,,Saskatoon ,,,SK,,S7L 7H4,Canada,52.148039,-106.715547,Westview
Prairie Spring Care Homes Inc.,,,,,,,,,,,,,,,,,,(306) 221-1189,,,,,,,,,,,,,,,,,Assisted Living,,,,803 Kristjanson Rd,,,Saskatoon ,,,SK,,S7S 1M9,Canada,52.1589946,-106.5981113,University Heights Planning Area
Welchman Extendivilla,,,,,,,,,,,,,,,,,,(306) 543-3259,,,,,,,,,,,,,,,,,Assisted Living,,,,532/534 Halifax St,,,Regina ,,,SK,,S4R 1T6,Canada,50.4702066,-104.6038787,Northeast Regina
Gloria Macatula,,,,,,,,,,,,,,,,,,(306) 979-5346,,,,,,,,,,,,,,,,,Assisted Living,,,,406 Avenue R N,,,Saskatoon ,,,SK,,S7L 2Y9,Canada,52.1336658,-106.6973501,Mount Royal
Weldon Cooperative Care Home Ltd.,,,,,,,,,,,,,,,,,,(306) 887-2888,,,,,,,,,,,,,,,,,Assisted Living,,,,Parcel B,,,Village of Weldon ,,,SK,,S0J 3A0,Canada,ERROR,ERROR,ERROR
Prairie Spring Care Homes Inc.,,,,,,,,,,,,,,,,,,(306) 221-1189,,,,,,,,,,,,,,,,,Assisted Living,,,,805 Kristjanson Rd,,,Saskatoon ,,,SK,,S7S 1M9,Canada,52.15910199999999,-106.5979953,University Heights Planning Area
LutherCare Village Operations Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,250 Hunter Road,,,Saskatoon ,,,SK,,S7T 0Y4,Canada,52.0848622,-106.6205864,Stonebridge
A1 Care Homes Inc.,,,,,,,,,,,,,,,,,,(306) 974-0180,,,,,,,,,,,,,,,,,Assisted Living,,,,1018 Muzyka Rd,,,Saskatoon ,,,SK,,S7W 0G4,Canada,52.1423034,-106.5506669,University Heights Planning Area
Princess Care Home,,,,,,,,,,,,,,,,,,(306) 359-0030,,,,,,,,,,,,,,,,,Assisted Living,,,,3231 Whitmore Ave,,,Regina ,,,SK,,S4S 1C1,Canada,50.4234663,-104.62787,Lakeview
Elim Lodge Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,1-333 Slimmon Pl,,,Saskatoon ,,,SK,,S7V 0A7,Canada,52.0996216,-106.562824,Lakewood Planning Area
Hill Top Manor,,,,,,,,,,,,,,,,,,(306) 848-1500,,,,,,,,,,,,,,,,,Assisted Living,,,,356 6 Ave SE,,,Weyburn ,,,SK,,S4H 3M5,Canada,49.6535889,-103.8532216,
Lyn's Personal Care Home,,,,,,,,,,,,,,,,,,(306) 545-7874,,,,,,,,,,,,,,,,,Assisted Living,,,,5624 5 Ave,,,Regina ,,,SK,,S4T 0M5,Canada,50.4622007,-104.6622324,Rosemont - Mount Royal
Simona's Home Ltd.,,,,,,,,,,,,,,,,,,(306) 683-8629,,,,,,,,,,,,,,,,,Assisted Living,,,,3319 Fairlight Dr,,,Saskatoon ,,,SK,,S7M 4N1,Canada,52.1274358,-106.7236858,Fairhaven
Courtesy Care Home,,,,,,,,,,,,,,,,,,(306) 586-9888,,,,,,,,,,,,,,,,,Assisted Living,,,,2928 Wascana St,,,Regina ,,,SK,,S4S 2G8,Canada,50.43192089999999,-104.6396073,Lakeview
Keedwell Assisted Living Centre Inc.,,,,,,,,,,,,,,,,,,(306) 384-9355,,,,,,,,,,,,,,,,,Assisted Living,,,,110 Keedwell St,,,Saskatoon ,,,SK,,S7W 1B4,Canada,52.1436208,-106.554243,University Heights Planning Area
Borden Care Home Inc.,,,,,,,,,,,,,,,,,,(306) 997-2266,,,,,,,,,,,,,,,,,Assisted Living,,,,301 Second Ave,,,Borden ,,,SK,,S0K 0N0,Canada,52.4057445,-107.2405295,
Walsh Acres Manor Ltd.,,,,,,,,,,,,,,,,,,(306) 775-1334,,,,,,,,,,,,,,,,,Assisted Living,,,,3 Dunsmore Dr,,,Regina ,,,SK,,S4R 7E9,Canada,50.4909897,-104.6582618,Walsh Acres
It's Home At Kathy's,,,,,,,,,,,,,,,,,,(306) 789-3710,,,,,,,,,,,,,,,,,Assisted Living,,,,330 Black Dr,,,Regina ,,,SK,,S4X 2V7,Canada,50.4729705,-104.6859537,Fairways West
Almost Home Care Home,,,,,,,,,,,,,,,,,,(306) 948-3615,,,,,,,,,,,,,,,,,Assisted Living,,,,114 4 Ave,,,Biggar ,,,SK,,S0K 0M0,Canada,52.05696739999999,-107.9861201,
Genevieve Fleuter,,,,,,,,,,,,,,,,,,(306) 859-4470,,,,,,,,,,,,,,,,,Assisted Living,,,,205 Railway Ave,,,Beechy ,,,SK,,S0L 0C0,Canada,50.8759124,-107.3799469,
Esther Wilk,,,,,,,,,,,,,,,,,,(306) 445-5032,,,,,,,,,,,,,,,,,Assisted Living,,,,10106 Ross Crescent,,,North Battleford ,,,SK,,S9A 3R6,Canada,52.7925487,-108.2967478,
Westhill Manor,,,,,,,,,,,,,,,,,,(306) 522-2373,,,,,,,,,,,,,,,,,Assisted Living,,,,8030 Sherwood Place,,,Regina ,,,SK,,S4Y 1A7,Canada,50.482144,-104.6972052,Fairways West
Cedar Gardens Personal Care Home Inc.,,,,,,,,,,,,,,,,,,(306) 290-4151,,,,,,,,,,,,,,,,,Assisted Living,,,,102 Fairbrother Crescent,,,Saskatoon ,,,SK,,S7S 1G5,Canada,52.15265710000001,-106.5924265,University Heights Planning Area
Vilma Cayabyab,,,,,,,,,,,,,,,,,,(306) 979-5771,,,,,,,,,,,,,,,,,Assisted Living,,,,2915 37 St W,,,Saskatoon ,,,SK,,S7L 7H8,Canada,52.150417,-106.714709,Westview
Meadow Edge House,,,,,,,,,,,,,,,,,,(306) 731-2544,,,,,,,,,,,,,,,,,Assisted Living,,,,5 James Bay,,,Lumsden ,,,SK,,S2V 1B5,Canada,50.63743419999999,-104.8680136,
Diamond House Ltd,,,,,,,,,,,,,,,,,,(306) 955-1300,,,,,,,,,,,,,,,,,Assisted Living,,,,700 Ballesteros Cres,,,Warman ,,,SK,,S0K 4S4,Canada,52.3374987,-106.5729875,
West Haven Care Home,,,,,,,,,,,,,,,,,,(306) 743-8048,,,,,,,,,,,,,,,,,Assisted Living,,,,104 Carl Ave W,,,Langenburg ,,,SK,,S0A 2A0,Canada,50.8431091,-101.7051698,
Iftikhar Ahmed,,,,,,,,,,,,,,,,,,(306) 880-9786,,,,,,,,,,,,,,,,,Assisted Living,,,,1138 Evergreen Blvd,,,Saskatoon ,,,SK,,S7W 0B0,Canada,52.1711962,-106.5653499,University Heights Planning Area
Jeannine Mercier,,,,,,,,,,,,,,,,,,(306) 423-6279,,,,,,,,,,,,,,,,,Assisted Living,,,,SW1/4 -21-44-26-W2,,,RM of St. Louis #431 ,,,SK,,S0K 1G0,Canada,ERROR,ERROR,ERROR
Star Treatment Services Inc.,,,,,,,,,,,,,,,,,,(306) 569-0885,,,,,,,,,,,,,,,,,Assisted Living,,,,17/19 Walden Crescent,,,Regina ,,,SK,,S4N 1L1,Canada,50.449412,-104.5563199,Glenelm
Hayes Haven Personal Care Home  Inc.,,,,,,,,,,,,,,,,,,(306) 695-2049,,,,,,,,,,,,,,,,,Assisted Living,,,,920 McKay St,,,Indian Head ,,,SK,,S0G 2K0,Canada,50.531709,-103.659407,
Newzie Nalus,,,,,,,,,,,,,,,,,,(306) 974-0427,,,,,,,,,,,,,,,,,Assisted Living,,,,325 Simon Fraser Crescent,,,Saskatoon ,,,SK,,S7H 3T5,Canada,52.1258262,-106.5890049,Lakewood Planning Area
Northern Light Care Homes Inc.,,,,,,,,,,,,,,,,,,(306) 934-5554,,,,,,,,,,,,,,,,,Assisted Living,,,,218 Lochrie Crescent,,,Saskatoon ,,,SK,,S7M 5E4,Canada,52.118595,-106.740494,Fairhaven
Bernadette Leslie,,,,,,,,,,,,,,,,,,(306) 937-7652,,,,,,,,,,,,,,,,,Assisted Living,,,,72 28 St,,,Battleford ,,,SK,,S0M 0E0,Canada,52.74162759999999,-108.3045284,
Golden Years Manor,,,,,,,,,,,,,,,,,,(306) 569-9920,,,,,,,,,,,,,,,,,Assisted Living,,,,2315 Arens Rd,,,Regina ,,,SK,,S4V 1G3,Canada,50.44034569999999,-104.5502696,Arcola East-North Side
Parkway Lodge,,,,,,,,,,,,,,,,,,(306) 842-7868,,,,,,,,,,,,,,,,,Assisted Living,,,,420 8th Avenue SE,,,Weyburn ,,,SK,,,Canada,49.6516883,-103.8508441,
Simona's Home Ltd.,,,,,,,,,,,,,,,,,,(306) 249-3183,,,,,,,,,,,,,,,,,Assisted Living,,,,766/768 Lenore Dr,,,Saskatoon ,,,SK,,S7K 6A8,Canada,52.1769511,-106.6107451,Silverwood Heights
Melville Seventh and Main Care Home,,,,,,,,,,,,,,,,,,(306) 728-3382,,,,,,,,,,,,,,,,,Assisted Living,,,,703 Main Street,,,Melville ,,,SK,,S0A 2P0,Canada,50.932407,-102.803466,
Good Shepherd Home,,,,,,,,,,,,,,,,,,(306) 648-2448,,,,,,,,,,,,,,,,,Assisted Living,,,,4 Heritage Cres,,,Gravelbourg ,,,SK,,S0H 1X0,Canada,ERROR,ERROR,ERROR
Preeceville Personal Care Home,,,,,,,,,,,,,,,,,,(306) 547-3366,,,,,,,,,,,,,,,,,Assisted Living,,,,26 3 Ave NW,,,Preeceville ,,,SK,,S0A 3B0,Canada,51.9587307,-102.669807,
Northern Light Care Homes Inc.,,,,,,,,,,,,,,,,,,(306) 934-5573,,,,,,,,,,,,,,,,,Assisted Living,,,,214 Lochrie Crescent,,,Saskatoon ,,,SK,,S7M 5E4,Canada,52.118554,-106.740476,Fairhaven
Joyti Care Home,,,,,,,,,,,,,,,,,,(306) 546-2092,,,,,,,,,,,,,,,,,Assisted Living,,,,2135 5th Avenue North,,,Regina ,,,SK,,S4R 0R9,Canada,50.47693249999999,-104.6118513,Northeast Regina
Reysiliza M. Macadaeg,,,,,,,,,,,,,,,,,,(306) 262-2924,,,,,,,,,,,,,,,,,Assisted Living,,,,327 Wedge Rd,,,Saskatoon ,,,SK,,S7L 6G1,Canada,52.1459832,-106.7363638,Dundonald
Evelyn Thomas,,,,,,,,,,,,,,,,,,(306) 867-8140,,,,,,,,,,,,,,,,,Assisted Living,,,,18 Carter Crescent,,,Outlook ,,,SK,,S0L 2N0,Canada,51.488908,-107.0655318,
Ashton Manor,,,,,,,,,,,,,,,,,,(306) 569-7755,,,,,,,,,,,,,,,,,Assisted Living,,,,27 Sidney St,,,Regina ,,,SK,,S4X 1X1,Canada,50.4822293,-104.6826542,Fairways West
Baraka Care Homes Ltd,,,,,,,,,,,,,,,,,,(306) 979-0582,,,,,,,,,,,,,,,,,Assisted Living,,,,270 Meilicke Road,,,Saskatoon ,,,SK,,S7K 6R1,Canada,52.1802126,-106.6246188,Silverwood Heights
Wilfredo Santiago,,,,,,,,,,,,,,,,,,(306) 922-4417,,,,,,,,,,,,,,,,,Assisted Living,,,,1449 12 St W,,,Prince Albert ,,,SK,,S6V 3E7,Canada,53.2016578,-105.7898763,
Eatonia Oasis Living Inc.,,,,,,,,,,,,,,,,,,(306) 967-2447,,,,,,,,,,,,,,,,,Assisted Living,,,,205 2nd Ave W,,,Eatonia ,,,SK,,S0L 0Y0,Canada,51.22316379999999,-109.3866819,
Crystal Flowers,,,,,,,,,,,,,,,,,,(306) 382-4833,,,,,,,,,,,,,,,,,Assisted Living,,,,855 Coppermine Crescent,,,Saskatoon ,,,SK,,S7K 4K9,Canada,52.1662411,-106.636767,River Heights
Gertrude Down,,,,,,,,,,,,,,,,,,(306) 228-3835,,,,,,,,,,,,,,,,,Assisted Living,,,,272 3 Ave,,,Unity ,,,SK,,S0K 4L0,Canada,52.4448808,-109.1618722,
Milena Peris,,,,,,,,,,,,,,,,,,(306) 978-9807,,,,,,,,,,,,,,,,,Assisted Living,,,,219 Stone Crescent,,,Saskatoon ,,,SK,,S7M 4J3,Canada,52.1248863,-106.7265198,Fairhaven
Sunnyville Care Home,,,,,,,,,,,,,,,,,,(306) 970-4344,,,,,,,,,,,,,,,,,Assisted Living,,,,232 22 St E,,,Prince Albert ,,,SK,,S6V 1N1,Canada,53.19325279999999,-105.7483671,
West Park Crossing Retirement Community,,,,,,,,,,,,,,,,,,(306) 694-4744,,,,,,,,,,,,,,,,,Assisted Living,,,,1801 Meier Drive,,,Moose Jaw ,,,SK,,S6J 0C3,Canada,50.4145454,-105.5673668,
Balicanta Holdings Ltd.,,,,,,,,,,,,,,,,,,(306) 934-5903,,,,,,,,,,,,,,,,,Assisted Living,,,,510 Spencer Crescent,,,Saskatoon ,,,SK,,S7K 7T4,Canada,52.18844199999999,-106.634665,Silverwood Heights
Chateau St. Michael's Ltd.,,,,,,,,,,,,,,,,,,(306) 693-2323,,,,,,,,,,,,,,,,,Assisted Living,,,,525 7th Ave SE,,,Moose Jaw ,,,SK,,S6H 8B6,Canada,50.38258379999999,-105.5173206,
Parliament Place Care Home,,,,,,,,,,,,,,,,,,(306) 525-3883,,,,,,,,,,,,,,,,,Assisted Living,,,,4001 Elphinstone St,,,Regina ,,,SK,,S4S 3L1,Canada,50.4152482,-104.6308058,Albert Park
Applewood Manor Inc.,,,,,,,,,,,,,,,,,,(306) 651-2344,,,,,,,,,,,,,,,,,Assisted Living,,,,510 Paton Crescent,,,Saskatoon ,,,SK,,S7W 0B8,Canada,52.1545674,-106.5537002,University Heights Planning Area
Beverly Manor,,,,,,,,,,,,,,,,,,(306) 297-3512,,,,,,,,,,,,,,,,,Assisted Living,,,,784 4 St E,,,Shaunavon ,,,SK,,S0N 2M0,Canada,49.6544429,-108.40615,
McMurchy Care Home,,,,,,,,,,,,,,,,,,(306) 545-3441,,,,,,,,,,,,,,,,,Assisted Living,,,,85 & 87 McMurchy Ave,,,Regina ,,,SK,,S4R 3G5,Canada,ERROR,ERROR,ERROR
Bethel Manor,,,,,,,,,,,,,,,,,,(306) 546-3626,,,,,,,,,,,,,,,,,Assisted Living,,,,5161 Sherwood Dr,,,Regina ,,,SK,,S4R 4C1,Canada,50.4767458,-104.6559107,Normanview
Oxford Place Inc.,,,,,,,,,,,,,,,,,,(306) 692-2837,,,,,,,,,,,,,,,,,Assisted Living,,,,1007 Main St N,,,Moose Jaw ,,,SK,,S6H 0X1,Canada,50.3990708,-105.5343229,
Crocus Plains Villa Inc.,,,,,,,,,,,,,,,,,,(306) 842-0616,,,,,,,,,,,,,,,,,Assisted Living,,,,1135 Park Ave,,,Weyburn ,,,SK,,S4H 0K6,Canada,49.6651468,-103.8408879,
Emyou Mekonnen,,,,,,,,,,,,,,,,,,(306) 382-8975,,,,,,,,,,,,,,,,,Assisted Living,,,,438 Avenue Y N,,,Saskatoon ,,,SK,,S7L 3L2,Canada,52.1347593,-106.7083974,Mount Royal
Quality Care Homes Ltd.,,,,,,,,,,,,,,,,,,(306) 651-0231,,,,,,,,,,,,,,,,,Assisted Living,,,,1023 Konihowski Rd,,,Saskatoon ,,,SK,,S7S 1K5,Canada,52.16384799999999,-106.5945095,University Heights Planning Area
Rowena U. Bacuyag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,701 McIntosh Dr,,,Prince Albert ,,,SK,,S6V 7B3,Canada,53.20228969999999,-105.7033777,
Sturgis & District Care Home Inc.,,,,,,,,,,,,,,,,,,(306) 548-2233,,,,,,,,,,,,,,,,,Assisted Living,,,,217 1st Avenue SE,,,Sturgis ,,,SK,,S0A 4A0,Canada,51.93948090000001,-102.5426904,
Capilano Court,,,,,,,,,,,,,,,,,,(306) 693-4518,,,,,,,,,,,,,,,,,Assisted Living,,,,1236 3 Ave NW,,,Moose Jaw ,,,SK,,S6H 3V3,Canada,50.404669,-105.542862,
Furrows and Faith Retirement Co-operative Limited,,,,,,,,,,,,,,,,,,(306) 354-7799,,,,,,,,,,,,,,,,,Assisted Living,,,,406 Main St,,,Mossbank ,,,SK,,S0H 3G0,Canada,49.9390965,-105.9647952,
Barinder Randhawa,,,,,,,,,,,,,,,,,,(306) 683-9714,,,,,,,,,,,,,,,,,Assisted Living,,,,102 Hargreaves Green,,,Saskatoon ,,,SK,,S7R 0C3,Canada,52.1543468,-106.7294072,Hampton Village
Warm 'N' Cozy Care Inc.,,,,,,,,,,,,,,,,,,(306) 374-2273,,,,,,,,,,,,,,,,,Assisted Living,,,,743 Atton Crescent,,,SA,,,SK,,S7W 0K5,Canada,22.4844285,88.29361899999999,
River's Edge Villa,,,,,,,,,,,,,,,,,,(306) 422-9996,,,,,,,,,,,,,,,,,Assisted Living,,,,457 Riverside Dr,,,St. Louis ,,,SK,,S0J 2C0,Canada,52.92019009999999,-105.8193346,
Riverside Terrace (2012) Inc.,,,,,,,,,,,,,,,,,,(306) 664-1250,,,,,,,,,,,,,,,,,Assisted Living,,,,915 Saskatchewan Crescent W,,,Saskatoon ,,,SK,,S7M 0M7,Canada,52.1100159,-106.677583,Buena Vista
Layne Carrick,,,,,,,,,,,,,,,,,,(306) 249-1310,,,,,,,,,,,,,,,,,Assisted Living,,,,226 Avenue T N,,,Saskatoon ,,,SK,,S7L 3B2,Canada,52.1312486,-106.7006316,Mount Royal
Kozy Korner Personal Care Home,,,,,,,,,,,,,,,,,,(306) 585-7444,,,,,,,,,,,,,,,,,Assisted Living,,,,310 18 Ave E,,,Regina ,,,SK,,S4N 1E2,Canada,50.4363202,-104.5786575,Boot Hill
Nelson Care Home,,,,,,,,,,,,,,,,,,(306) 922-9506,,,,,,,,,,,,,,,,,Assisted Living,,,,1336 7 St E,,,Prince Albert ,,,SK,,S6V 0V1,Canada,53.2037979,-105.7115519,
Beverly Johnson,,,,,,,,,,,,,,,,,,(306) 864-2257,,,,,,,,,,,,,,,,,Assisted Living,,,,210 Dixon Ave,,,Kinistino ,,,SK,,S0J 1H0,Canada,52.94951099999999,-105.0246807,
Healthy Life Care Inc.,,,,,,,,,,,,,,,,,,(306) 934-2031,,,,,,,,,,,,,,,,,Assisted Living,,,,325/327 La Ronge Rd,,,Saskatoon ,,,SK,,S7K 4S1,Canada,52.1660702,-106.6209939,River Heights
Royal Oaks Care Home,,,,,,,,,,,,,,,,,,(306) 781-3348,,,,,,,,,,,,,,,,,Assisted Living,,,,2319 Arens Rd,,,Regina ,,,SK,,S4V 1G3,Canada,50.4403507,-104.5499676,Arcola East-North Side
Lac La Ronge Indian Band Health Services Inc.,,,,,,,,,,,,,,,,,,(306) 425-5255,,,,,,,,,,,,,,,,,Assisted Living,,,,"519 Elders Road, Bell's",,,La Ronge ,,,SK,,S0J 1L0,Canada,ERROR,ERROR,ERROR
CBI Ltd,,,,,,,,,,,,,,,,,,(306) 952-2101,,,,,,,,,,,,,,,,,Assisted Living,,,,706 Evergreen Boulevard,,,Saskatoon ,,,SK,,S7S 1N1,Canada,52.17072849999999,-106.5723832,University Heights Planning Area
Rawlinson Crescent Care Home,,,,,,,,,,,,,,,,,,(306) 525-4834,,,,,,,,,,,,,,,,,Assisted Living,,,,39 Rawlinson Crescent,,,Regina ,,,SK,,S4S 6B7,Canada,50.4132331,-104.6387104,Albert Park
Villa Royale Residential Group,,,,,,,,,,,,,,,,,,(306) 978-3074,,,,,,,,,,,,,,,,,Assisted Living,,,,1817 Edmonton Ave,,,Saskatoon ,,,SK,,S7L 0Y1,Canada,52.1445159,-106.6979081,Hudson Bay Park
The Good Shepherd Villas Inc.,,,,,,,,,,,,,,,,,,(306) 922-2346,,,,,,,,,,,,,,,,,Assisted Living,,,,1499 15 Ave E,,,Prince Albert ,,,SK,,S6V 7S1,Canada,53.2055839,-105.7061975,
Karen Elliott,,,,,,,,,,,,,,,,,,(306) 982-3339,,,,,,,,,,,,,,,,,Assisted Living,,,,"Lot 1, Block 100 Plan 101835277",,,Christopher Lake ,,,SK,,S0J 0N0,Canada,53.5412246,-105.7922383,
Gina R. Garcia,,,,,,,,,,,,,,,,,,(306) 880-3451,,,,,,,,,,,,,,,,,Assisted Living,,,,214/216 Whitecap Crescent,,,Saskatoon ,,,SK,,S7M 5C7,Canada,52.118935,-106.7536688,Parkridge
Joanne Lee,,,,,,,,,,,,,,,,,,(306) 921-5342,,,,,,,,,,,,,,,,,Assisted Living,,,,402 1 St W,,,Delisle ,,,SK,,S0L 0P0,Canada,51.9254888,-107.1349407,
Trinity Manor at Stonebridge Inc.,,,,,,,,,,,,,,,,,,(306) 373-3135,,,,,,,,,,,,,,,,,Assisted Living,,,,331 Cornish Rd,,,Saskatoon ,,,SK,,S7T 0T9,Canada,52.08689039999999,-106.630421,Stonebridge
Shady Pines Personal Care Home,,,,,,,,,,,,,,,,,,(306) 924-4500,,,,,,,,,,,,,,,,,Assisted Living,,,,36/38 Empress Drive,,,Regina ,,,SK,,S4T 6M4,Canada,50.44988430000001,-104.6520712,McNab
