name,contact_first_name,contact_last_name,contact_name,email,contact_email,fax,mailing_address_line_1,mailing_address_line_2,mailing_city,mailing_contact_first_name,mailing_contact_last_name,mailing_contact_name,mailing_country,mailing_county,mailing_postalcode,mailing_province,provider_name,primary_phone,secondary_phone,twitter,website,source,contact_occupation,dsgne_first_name,dsgne_last_name,admin_name,co_address_line_1,co_address_line_2,co_company,co_city,co_postalcode,co_province,ombudsman_phone,typeofcare,typeofcare2,low_high_rate,low_rate,high_rate,address_line_1,address_line_2,address_directions,city,municipality,region,province,state_id,postal_code,country,latitude,longitude,neighborhood
Elmcroft of Halcyon Specialty Care,,,Patsy McGough,,,,,,,,,,,,,,,(334) 396-1111,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,1775 Halcyon Blvd,,,Montgomery,Montgomery,,AL,,36117,,32.3517536,-86.17039489999999,
Elmcroft of Heritage Woods Specialty Care Assisted Living Facility,,,Jack Waldroup,,,,,,,,,,,,,,,(251) 665-9063,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,3440 Hillcrest Road,,,Mobile,Mobile,,AL,,36695,,30.6192469,-88.1918733,Milkhouse
Fair Haven - Specialty Care,,,Earnestine Thompson,,,,,,,,,,,,,,,(205) 956-4150,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,1424 Montclair Road,,,Birmingham,Jefferson,,AL,,35210,,33.5239133,-86.72833969999999,Crestline
Gordon Oaks Memory Care Community,,,Teliena Corder,,,,,,,,,,,,,,,(251) 661-7600,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,3145 Knollwood Drive,,,Mobile,Mobile,,AL,,36693,,30.6250772,-88.173947,Canterbury
Grandview Gardens at Redstone Village,,,Robin Huffman,,,,,,,,,,,,,,,(256) 881-6062,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,11000 Turnmeyer Drive,,,Huntsville,Madison,,AL,,35803,,34.6089309,-86.56252309999999,Redstone Village
Green Oaks Inn - Creel House,,,"Anita Burney, RN/ALA",,,,,PO Box 2403,,,,,,,,,,(256) 767-2080,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,140 Pepper Lane,,,Florence,Lauderdale,,AL,,35633,,34.90183460000001,-87.696473,
Green Oaks Inn - Pepper House,,,Anita Burney,,,,,,,,,,,,,,,(256) 767-2080,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,140 Pepper Lane,,,Florence,Lauderdale,,AL,,35633,,34.90183460000001,-87.696473,
Greenbriar on Hanover Specialty Care Assisted Living Facility,,,Cathy Saxon,,,,,,,,,,,,,,,(205) 201-7430,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,39 Hanover Circle,,,Birmingham,Jefferson,,AL,,35205,,33.5054019,-86.7859738,Highland Park
Greensprings I,,,Melody Phillips,,,,,,,,,,,,,,,(334) 365-0678,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,811 Greensprings Drive,,,Prattville,Autauga,,AL,,36067,,32.47566,-86.453363,
"Harbor at Legacy Village of Jacksonville, The",,,Nicole Smith,,,,,,,,,,,,,,,(256) 782-0960,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,1116 James Hopkins Rd SW,,,Jacksonville,Calhoun,,AL,,36265,,33.79405500000001,-85.7776389,
Harbor Chase of Huntsville Specialty Care,,,Katina Eades,,,,,,,,,,,,,,,(256) 650-1155,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,4801 Whitesport Circle,,,Huntsville,Madison,,AL,,35801,,34.695002,-86.570438,
Harborchase of Jasper Specialty Care Assisted Living Facility,,,Anita Williams,,,,,,,,,,,,,,,(205) 384-0660,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,2100 Viking Drive,,,Jasper,Walker,,AL,,35501,,33.84155089999999,-87.25002169999999,
"Haven for Greater Living, Inc., The",,,Pearline McReynolds,,,,,,,,,,,,,,,(256) 379-4871,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,3621 Winchester Road,,,New Market,Madison,,AL,,35761,,34.853277,-86.459611,
"Haven Memory Care Facility, The",,,Laurie Cameron,,,,,,,,,,,,,,,(251) 923-2800,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,6848 Gulf Shores Parkway,,,Gulf Shores,Baldwin,,AL,,36542,,30.32417539999999,-87.6830019,
Heritage Memory Care,,,Amber Thompson,,,,,,,,,,,,,,,(256) 325-3060,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,11682 County Line Road,,,Madison,Limestone,,AL,,35756,,34.7172546,-86.78647769999999,
Holly Cottage at Country Cottages,,,Leslie Carter,,,,,,,,,,,,,,,(205) 987-0847,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,4000 Greenwood Drive,,,Hoover,Jefferson,,AL,,35216,,33.3898338,-86.78565019999999,
"Jacobs House I, The",,,Cheyan Stafford,,,,,,,,,,,,,,,(205) 647-7410,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,101 Jacobs Lane,,,Hayden,Blount,,AL,,35079,,33.89555900000001,-86.7622631,
"Jacobs House, III, The",,,Cheyan Stafford,,,,,,,,,,,,,,,(205) 647-7410,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,101 Jacobs Lane,,,Hayden,Blount,,AL,,35079,,33.89555900000001,-86.7622631,
Kelley Place,,,Wymond Hamilton,,,,,PO Box 310845,,,,,,,,,,(334) 393-7233,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,109 Chaney Drive,,,Enterprise,Coffee,,AL,,36331,,31.3298581,-85.8572861,
Kemp Meadows Specialty Care Assisted Living,,,Stacie Webster,,,,,,,,,,,,,,,(205) 487-7575,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,652 Tahoe Road,,,Winfield,Marion,,AL,,35594,,33.9326158,-87.82548369999999,
Kirkwood by the River Specialty Care,,,Jeffrey Burchfield,,,,,,,,,,,,,,,(205) 956-2184,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,3605 Ratliff Road,,,Birmingham,Jefferson,,AL,,35210,,33.541195,-86.633467,
Lakeview Estates,,,Callie Simmons,,,,,,,,,,,,,,,(205) 981-0001,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,2634 Valleydale Road,,,Birmingham,Shelby,,AL,,35244,,33.383132,-86.74377799999999,
Lakewood Specialty Care of Valley,,,Gary Freemen,,,,,,,,,,,,,,,(334) 756-3891,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,7200 Fairfax Bypass,,,Valley,Chambers,,AL,,36854,,32.8171288,-85.1984062,
Limestone Lodge West,,,Jennifer Walker,,,,,,,,,,,,,,,(256) 232-1213,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,1532 West Hobbs Street,,,Athens,Limestone,,AL,,35611,,34.805261,-86.989283,
Madison Heights,,,Sherri Jackson,,,,,,,,,,,,,,,(205) 807-1838,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,108 Chaney Street,,,Enterprise,Coffee,,AL,,36330,,31.3297417,-85.8578373,
Magnolia Place Specialty Care Assisted Living Facility,,,Jeff Kirby,,,,,,,,,,,,,,,(334) 826-9875,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,1553 Professional Parkway,,,Auburn,Lee,,AL,,36830,,32.6322845,-85.44806559999999,
Manor House at Waterford Place,,,Coretha Slayton,,,,,,,,,,,,,,,(334) 288-2444,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,3920 Antoinette Drive,,,Montgomery,Montgomery,,AL,,36111,,32.3327499,-86.2743965,
Manor House of Opelika,,,Ryan McFerrin,,,,,,,,,,,,,,,(334) 749-7992,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,1001 Fox Run Parkway,,,Opelika,Lee,,AL,,36801,,32.6595089,-85.3588353,
Martinview Assisted Living-East,,,Vicki Murphy,,,,,,,,,,,,,,,(205) 333-0085,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,2011 32nd Street,,,Northport,Tuscaloosa,,AL,,35476,,33.2385542,-87.5779341,
Meadowood Retirement Village SCALF,,,Prentiss Smith,,,,,,,,,,,,,,,(256) 492-0935,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,509 Pineview Avenue,,,Glencoe,Etowah,,AL,,35905,,33.95547,-85.922152,
Memory Care at Somerby at St. Vincent's One Nineteen,,,Andrea Silas,,,,,,,,,,,,,,,(205) 745-4600,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,200 One Nineteen Blvd.,,,Hoover,Shelby,,AL,,35242,,33.4262063,-86.66464739999999,
Merrill Gardens at Madison (SCALF),,,Sarah Atkins,,,,,,,,,,,,,,,(256) 850-0058,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,121 Brookridge Dr.,,,Madison,Madison,,AL,,35758,,34.7487486,-86.76021229999999,
Morning Pointe of Tuscaloosa Specialty Care Assisted Living Facility,,,Victoria Burden,,,,,,,,,,,,,,,(205) 345-1112,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,1801 Rice Mine Road,,,Tuscaloosa,Tuscaloosa,,AL,,35406,,33.2212552,-87.5610727,
Morningside of Vestavia Hills - SCALF,,,Yarlardo Haire Henderson,,,,,,,,,,,,,,,(205) 822-4773,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,2401 Columbiana Road,,,Birmingham,Jefferson,,AL,,35216,,33.4311019,-86.81067399999999,
Mount Royal Towers Specialty Care Assisted Living Facility,,,Tisha Bell,,,,,,,,,,,,,,,(205) 870-5666,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,300 Royal Tower Drive,,,Birmingham,Jefferson,,AL,,35209,,33.4654019,-86.7703962,
Mt. View Lake Retirement Village,,,Kitty Dawson,,,,,,,,,,,,,,,(256) 249-4790,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,380 Mt. View Lake Road,,,Sylacauga,Talladega,,AL,,35150,,33.196165,-86.287041,
"NHC Place, Anniston SCALF",,,Keely Stallings,,,,,,,,,,,,,,,(256) 835-3959,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,1335 Greenbrier Road,,,Anniston,Calhoun,,AL,,36207,,33.63074770000001,-85.80805079999999,
"Noble Manor, LLC #3 Memory Care",,,Dale F. Law,,,,,,,,,,,,,,,(334) 808-1325,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,610 Botts Avenue,,,Troy,Pike,,AL,,36081,,31.784357,-85.9483647,
"Northridge Specialty Care Assisted Living Facility, The",,,Emily McElroy,,,,,P. O. Box 87,,,,,,,,,,(334) 705-0705,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,801 Morris Avenue,,,Opelika,Lee,,AL,,36803,,32.6795032,-85.38400779999999,
Oak Landing Specialty Care Assisted Living,,,Melissa Tinsley,,,,,,,,,,,,,,,(256) 553-1787,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,616 Gaines Street,,,Attalla,Etowah,,AL,,35954,,33.999164,-86.12776799999999,
Oakland Place,,,Joe Ann Watson,,,,,,,,,,,,,,,(251) 928-5560,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,19570 County Road 33,,,Fairhope,Baldwin,,AL,,36532,,30.5100503,-87.818189,
Oaks on Parkwood Specialty Care Assisted Living Facility,,,Jamie Wise,,,,,P.O. Box 360227,,,,,,,,,,(205) 497-4523,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,2651 Laurel Oak Drive,,,Bessemer,Jefferson,,AL,,35022,,33.36121,-86.8891625,The Oaks at Parkwood
"Olive Home, Inc.-Oneonta #2, The",,,Trina Cleveland,,,,,,,,,,,,,,,(205) 625-3190,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,1100 Second Avenue East,,,Oneonta,Blount,,AL,,35121,,33.9580721,-86.4640661,
Plantation Manor Assisted Living I,,,Robin Bartlett,,,,,P. O. Box 97,,,,,,,,,,(205) 477-2213,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,6440 Old Tuscaloosa Highway,,,McCalla,Jefferson,,AL,,35111,,33.32237860000001,-87.03374219999999,
Plantation Manor Assisted Living II,,,Robin Bartlett,,,,,P. O. Box 97,,,,,,,,,,(205) 477-2213,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,6440 Old Tuscaloosa Highway,,,McCalla,Jefferson,,AL,,35111,,33.32237860000001,-87.03374219999999,
Reflections at Regency Birmingham,,,Chris Blackerby,,,,,,,,,,,,,,,(205) 942-3355,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,285 West Oxmoor Road,,,Birmingham,Jefferson,,AL,,35209,,33.43875299999999,-86.843002,Sand Ridge
Regency Remembrances,,,Jannie Crouse,,,,,,,,,,,,,,,(256) 852-0033,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,2004 Max Luther Drive,,,Huntsville,Madison,,AL,,35810,,34.759107,-86.59703999999999,
Remembrance Village,,,Erica Peck-Love,,,,,,,,,,,,,,,(205) 752-5500,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,5001 Old Montgomery Highway,,,Tuscaloosa,Tuscaloosa,,AL,,35404,,33.1631975,-87.5430385,
Rittenhouse Village at Hoover by Discovery Senior Living,,,Michelle T. Pendley,,,,,,,,,,,,,,,(205) 823-2393,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,570 Southland Drive,,,Hoover,Jefferson,,AL,,35226,,33.4099173,-86.81093299999999,
"River Highlands, LLC SCALF",,,"Charles ""Chip"" Cook",,,,,,,,,,,,,,,(205) 982-7000,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,1851 Data Drive,,,Hoover,Jefferson,,AL,,35244,,33.373738,-86.794945,
"Rose Manor of Geraldine, Inc.",,,Jennifer Murdock,,,,,,,,,,,,,,,(256) 659-4040,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,202 County Road 526,,,Geraldine,Dekalb,,AL,,35974,,34.3803953,-85.99576359999999,
Rose Manor of Haleyville,,,DeAnna Thomas,,,,,,,,,,,,,,,(205) 485-2422,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,41818 Highway #195,,,Haleyville,Winston,,AL,,35565,,34.2476417,-87.5782753,
Rosewood Manor Specialty Care,,,Mary Ellen Clark,,,,,,,,,,,,,,,(256) 574-4800,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,1513 County Park Road,,,Scottsboro,Jackson,,AL,,35769,,34.6461599,-86.03021849999999,
Royal Haven at Regency Pointe,,,Julia Weidenbach,,,,,,,,,,,,,,,(256) 442-1856,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,510 East Grand Avenue,,,Rainbow City,Etowah,,AL,,35906,,33.964685,-86.046916,
Serenity Place II,,,Angie Tate,,,,,,,,,,,,,,,(256) 348-1896,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,751 Houston Loop Rd.,,,Fort Payne,Dekalb,,AL,,35968,,34.44878300000001,-85.752867,
Sonrise Specialty Care Assisted Living,,,Annette Dixon,,,,,,,,,,,,,,,(334) 289-5131,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,1607 Hwy. 43 South,,,Demopolis,Marengo,,AL,,36732,,32.4978403,-87.81383749999999,
Specialty Care at Danberry at Inverness,,,Jaclyn E. Gardner,,,,,,,,,,,,,,,(205) 443-9500,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,235 Inverness Center Drive,,,Hoover,Shelby,,AL,,35242,,33.41792350000001,-86.70149239999999,
St. Martin's-In-The-Pines Specialty Care Assisted Living Facility,,,Karen Glover,,,,,,,,,,,,,,,(205) 956-1831,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,4941 Montevallo Road,,,Birmingham,Jefferson,,AL,,35210,,33.5266475,-86.7155172,Eastwood
"Terrace at Grove Park Specialty Care Assisted Living Facility, The",,,Sheila Bryan,,,,,,,,,,,,,,,(334) 792-7349,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,101 Tulip Lane,,,Dothan,Houston,,AL,,36305,,31.2332158,-85.4630359,
"Terrace at Priceville Specialty Care Assisted Living Facility, The",,,Melissa Shannon Smith,,,,,,,,,,,,,,,(256) 260-0400,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,200 Terrace Lane,,,Decatur,Morgan,,AL,,35603,,34.53475489999999,-86.90065899999999,
The Harbor at Hickory Hill,,,Pamela Christy Goodwin,,,,,,,,,,,,,,,(334) 361-5111,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,2102 Summit Parkway,,,Prattville,Autauga,,AL,,36066,,32.4776698,-86.41727739999999,
"Tides at Crimson Village, The",,,Tim Hicks,,,,,,,,,,,,,,,(205) 632-6699,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,1410 18th Ave. East,,,Tuscaloosa,Tuscaloosa,,AL,,35404,,33.199036,-87.514162,
Traditions Way,,,Veranda Melton,,,,,,,,,,,,,,,(205) 347-0062,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,515 Roger Sayers Drive,,,Tuscaloosa,Tuscaloosa,,AL,,35401,,33.2072007,-87.55418159999999,
Valley Park Manor SCALF,,,Amber Clegg Griggs,,,,,,,,,,,,,,,(334) 756-2600,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,10 Medical Park Drive North,,,Valley,Chambers,,AL,,36854,,33.589409,-86.67234599999999,Huffman
Village at Cook Springs Specialty Care Assisted Living Facility,,,Angie Cobb,,,,,,,,,,,,,,,(205) 338-2221,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,415 Cook Springs Road,,,Pell City,St. Clair,,AL,,35125,,33.5942606,-86.4003874,
Village East,,,Cevannah Cox,,,,,,,,,,,,,,,(205) 814-4200,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,220 Kings Circle,,,Pell City,St. Clair,,AL,,35128,,33.5658194,-86.2769064,
Wesley Gardens Retirement Community-Specialty Care,,,Randy Allen,,,,,,,,,,,,,,,(334) 272-7917,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,1555 Taylor Road,,,Montgomery,Montgomery,,AL,,36117,,32.3558328,-86.1702778,
Wesley Place on Honeysuckle - Specialty Care,,,Jeff Kirby,,,,,,,,,,,,,,,(334) 792-0921,,,,,,,,,,,,,,,,Assisted Living Facility (Specialty Care),,,,,718 Honeysuckle Road,,,Dothan,Houston,,AL,,36305,,31.219982,-85.43667599999999,
