name,contact_first_name,contact_last_name,contact_name,email,contact_email,fax,mailing_address_line_1,mailing_address_line_2,mailing_city,mailing_contact_first_name,mailing_contact_last_name,mailing_contact_name,mailing_country,mailing_county,mailing_postalcode,mailing_province,provider_name,primary_phone,secondary_phone,twitter,website,source,contact_occupation,dsgne_first_name,dsgne_last_name,admin_name,co_address_line_1,co_address_line_2,co_company,co_city,co_postalcode,co_province,ombudsman_phone,typeofcare,typeofcare2,low_high_rate,low_rate,high_rate,address_line_1,address_line_2,address_directions,city,municipality,region,province,state_id,postal_code,country,latitude,longitude,neighborhood
"Belmont II, The",,,Anita Black,,,,,,,,,,,,,,,(334) 224-0692,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,7295 Copperfield Drive,,,Montgomery,Montgomery,,AL,,36117,,32.376852,-86.16629999999999,
"Belmont, The",,,Anita Black,,,,,,,,,,,,,,,(334) 224-0692,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,7295 Copperfield Drive,,,Montgomery,Montgomery,,AL,,36117,,32.376852,-86.16629999999999,
"Blake at Malbis, The",,,John Michael,,,,,,,,,,,,,,,(251) 625-6400,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,11626 US Highway 90,,,Daphne,Baldwin,,AL,,36526,,30.6456123,-87.82464689999999,
"Branchwater Village, LLC",,,Bernadette Lanier,,,,,,,,,,,,,,,(256) 593-5055,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,763 Medical Center Parkway,,,Boaz,Marshall,,AL,,35957,,34.21758599999999,-86.160134,
"Brennity at Daphne AL, The",,,Erin Thompson,,,,,,,,,,,,,,,(251) 626-9000,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,27440 County Road 13,,,Daphne,Baldwin,,AL,,36526,,30.623543,-87.8688,
"Brennity at Fairhope, The",,,Bethanie Hurley,,,,,,,,,,,,,,,(251) 928-5555,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,50 Spring Run Drive,,,Fairhope,Baldwin,,AL,,36532,,30.51302729999999,-87.8832573,
Brookdale Albertville ALF,,,Patricia Roberts,,,,,,,,,,,,,,,(256) 878-3132,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,151 Woodham Drive,,,Albertville,Marshall,,AL,,35951,,34.288914,-86.23229309999999,
Brookdale Cedar Springs,,,Miranda Sansing,,,,,,,,,,,,,,,(256) 552-3800,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,"2505 Spring Avenue, Southwest",,,Decatur,Morgan,,AL,,35601,,34.56419,-87.001544,
Brookdale Florence,,,Laura Fithian,,,,,,,,,,,,,,,(256) 275-4072,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,3275 County Road 47,,,Florence,Lauderdale,,AL,,35630,,34.8505592,-87.64222339999999,
Brookdale Hanceville,,,Tina Miller Rider,,,,,,,,,,,,,,,(256) 352-3141,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,105 Michelle Street NW,,,Hanceville,Cullman,,AL,,35077,,34.0644053,-86.77467639999999,
Brookdale Jones Farm,,,Hal Fulmer,,,,,,,,,,,,,,,(256) 881-6111,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,"2815 Carl T. Jones Drive, S. E.",,,Huntsville,Madison,,AL,,35802,,34.67932200000001,-86.55234999999999,
Brookdale Northport ALF (AL),,,Bonita Evans,,,,,,,,,,,,,,,(205) 330-1700,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,951 Rose Drive,,,Northport,Tuscaloosa,,AL,,35476,,33.2308501,-87.5681912,
Brookdale Shoals ALF (AL),,,Allison Bennefield,,,,,,,,,,,,,,,(256) 386-7177,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,2904 South Wilson Dam Road,,,Muscle Shoals,Colbert,,AL,,35661,,34.73535949999999,-87.63561709999999,
Brookdale University Park ALF (AL),,,Alice Murray,,,,,,,,,,,,,,,(205) 870-0786,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,400 University Park Drive,,,Birmingham,Jefferson,,AL,,35209,,33.4568039,-86.799273,
Brookside Assisted Living Community,,,Evelyn Renee Buck,,,,,Building #1,,,,,,,,,,(251) 633-9299,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,2260 Pesnell Court,,,Mobile,Mobile,,AL,,36695,,30.6416093,-88.19991329999999,Overton
Cedar Hill Assisted Living Facility,,,Trease J. Dawson,,,,,,,,,,,,,,,(334) 875-1225,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,1300 Old Orrville Road,,,Selma,Dallas,,AL,,36701,,32.4061518,-87.05694799999999,
Cedar View Assisted Living,,,Tim Morrow,,,,,,,,,,,,,,,(256) 757-2104,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,2001 County Road 394,,,Killen,Lauderdale,,AL,,35645,,34.9124267,-87.5286402,
Chelsea's Hidden Acres,,,Paula Elizabeth Thomas,,,,,,,,,,,,,,,(205) 678-8906,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,245 Hidden Acres Circle,,,Chelsea,Shelby,,AL,,35043,,33.2797142,-86.6425914,
Cherokee Village Assisted Living Facility,,,Cindy Cline,,,,,,,,,,,,,,,(256) 927-4307,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,201 Dean Buttram Senior AVenue,,,Centre,Cherokee,,AL,,35960,,34.1674617,-85.6624518,
Col. Robert L. Howard State Veterans Home Freedom Court,,,Derrick Williams,,,,,,,,,,,,,,,(205) 227-7985,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,7054 Veterans Parkway,,,Pell City,St. Clair,,AL,,35125,,33.6050243,-86.3010819,
Columbia Cottage - Hartselle,,,Amanda Christopher,,,,,,,,,,,,,,,(256) 751-4809,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,1109 Sparkman Street Northwest,,,Hartselle,Morgan,,AL,,35640,,34.4523956,-86.94124599999999,
"Columbia Cottage-Florence, Ltd.",,,Glenda Beavers,,,,,,,,,,,,,,,(256) 760-0442,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,2373 Roberts Lane,,,Florence,Lauderdale,,AL,,35630,,34.8354368,-87.68981389999999,North Florence
"Columbia Cottage-Mountain Brook, LLC",,,Greg Dykes,,,,,,,,,,,,,,,(205) 968-0000,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,3776 Crosshaven Drive,,,Birmingham,Jefferson,,AL,,35223,,33.468894,-86.7318279,
Country Cottage - Montgomery - Ivy,,,Michelle Kelley,,,,,,,,,,,,,,,(334) 260-8373,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,"235 Sylvest Drive, Building 400",,,Montgomery,Montgomery,,AL,,36117,,32.38458440000001,-86.194594,
Country Cottage - Montgomery - Oakleaf,,,Michelle Kelley,,,,,,,,,,,,,,,(334) 260-8373,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,"235 Sylvest Drive, Bldg. 300",,,Montgomery,Montgomery,,AL,,36117,,32.38458440000001,-86.194594,
"Country Cottage-Decatur, Oakleaf",,,Kelly Looney,,,,,,,,,,,,,,,(256) 301-1800,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,"2515 Old Moulton Road, SW",,,Decatur,Morgan,,AL,,35603,,34.6013049,-87.01120519999999,
Country Cottage-Decatur-Magnolia,,,Kelly Looney,,,,,,,,,,,,,,,(256) 301-1800,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,"2515 Old Moulton Road, SW",,,Decatur,Morgan,,AL,,35603,,34.6013049,-87.01120519999999,
Country Cottage-Huntsville-Ivy,,,April Davis,,,,,,,,,,,,,,,(256) 880-1101,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,4200 Chris Drive,,,Huntsville,Madison,,AL,,35802,,34.673393,-86.57903499999999,
Country Cottage-Huntsville-Magnolia,,,April Davis,,,,,,,,,,,,,,,(256) 880-1101,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,4200 Chris Drive,,,Huntsville,Madison,,AL,,35802,,34.673393,-86.57903499999999,
Country Cottage-Huntsville-Oakleaf,,,April Davis,,,,,,,,,,,,,,,(256) 880-1101,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,4200 Chris Drive,,,Huntsville,Madison,,AL,,35802,,34.673393,-86.57903499999999,
Country Cottage-Oakleaf,,,Leslie Carter,,,,,,,,,,,,,,,(205) 987-0847,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,4000 Greenwood Drive,,,Hoover,Jefferson,,AL,,35216,,33.3898338,-86.78565019999999,
Country Cottage-Russellville,,,Regina Lawler,,,,,,,,,,,,,,,(256) 332-4707,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,900 North Jackson,,,Russellville,Franklin,,AL,,35653,,34.5915895,-87.6776829,
Country Gables,,,"Robin Roberts-Gregorius, RN",,,,,,,,,,,,,,,(251) 865-1542,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,12250 Hifields Road,,,Grand Bay,Mobile,,AL,,36541,,30.57568799999999,-88.3324559,
"Country Living, Inc.",,,Linda Wilhite,,,,,,,,,,,,,,,(256) 734-8618,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,225 County Road 1386,,,Falkville,Cullman,,AL,,35622,,34.267086,-86.8475479,
Country Place Senior Living of Atmore,,,Stephanie Brown,,,,,,,,,,,,,,,(251) 368-1750,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,140 McRae Street,,,Atmore,Escambia,,AL,,36502,,31.0086595,-87.4936658,
Country Place Senior Living of Brewton,,,Kendra Reynolds,,,,,,,,,,,,,,,(251) 809-3550,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,905 Belleville Avenue,,,Brewton,Escambia,,AL,,36426,,31.11918600000001,-87.0723639,
Country Place Senior Living of Fairhope,,,Martha Allegri,,,,,,,,,,,,,,,(251) 929-3627,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,"8127 Gayfer Road, Ext.",,,Fairhope,Baldwin,,AL,,36532,,30.5309539,-87.8836834,
Country Place Senior Living of Foley,,,Debra McPherson,,,,,,,,,,,,,,,(251) 943-4412,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,615 E. Laurel Avenue,,,Foley,Baldwin,,AL,,36536,,30.4073578,-87.6730034,
Country Place Senior Living of Greenville,,,Rebecca Reynolds,,,,,,,,,,,,,,,(334) 382-0515,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,1035 Fort Dale Road,,,Greenville,Butler,,AL,,36037,,31.8552938,-86.6414494,
Country Place Senior Living of Hamilton,,,Erica Adams,,,,,,,,,,,,,,,(205) 921-0083,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,690 National Avenue,,,Hamilton,Marion,,AL,,35570,,34.125109,-87.9877176,
Country Place Senior Living of Winfield,,,Tammy Nix,,,,,,,,,,,,,,,(205) 487-1180,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,480 Tahoe Road,,,Winfield,Marion,,AL,,35594,,33.932541,-87.822925,
Covenant Place of Gardendale,,,Paul Roberts,,,,,,,,,,,,,,,(205) 608-2200,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,1409 Thompson Circle,,,Gardendale,Jefferson,,AL,,35071,,33.65968299999999,-86.81002699999999,
Crimson Village,,,Evelyn Espy,,,,,,,,,,,,,,,(205) 632-6699,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,1410 18th Avenue East,,,Tuscaloosa,Tuscaloosa,,AL,,35404,,33.199036,-87.514162,
Crowne Health Care of Springhill - ALF,,,Jason Stinnett,,,,,,,,,,,,,,,(251) 344-7126,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,3712 Dauphin Street,,,Mobile,Mobile,,AL,,36608,,30.686872,-88.13232099999999,College Park
"Daffodil House Assisted Living, LLC",,,Mary Gail Hales,,,,,,,,,,,,,,,(205) 342-0573,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,12650 Old Marion Road,,,Tuscaloosa,Tuscaloosa,,AL,,35405,,33.115629,-87.527963,
Danberry at Inverness,,,Jaclyn Gardner,,,,,,,,,,,,,,,(205) 443-9500,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,235 Inverness Center Dr.,,,Hoover,Shelby,,AL,,35242,,33.41792350000001,-86.70149239999999,
"Dauphin Way Assisted Living, Inc.",,,Theresa Davis,,,,,,,,,,,,,,,(251) 450-1110,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,3085 Dauphin Square Connector,,,Mobile,Mobile,,AL,,36607,,30.69220679999999,-88.1182863,South Crichton
Dogwood Manor Assisted Living,,,Kimberly Falkner,,,,,,,,,,,,,,,(334) 585-2241,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,301 Ward Drive,,,Abbeville,Henry,,AL,,36310,,31.5536029,-85.2551611,
Dugger Mountain Assisted Living,,,Sandra Keener,,,,,,,,,,,,,,,(256) 447-7444,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,1100 Daily Street,,,Piedmont,Calhoun,,AL,,36272,,33.9096,-85.60679979999999,
Elmcroft of Byrd Springs,,,Roger Cooper,,,,,,,,,,,,,,,(256) 882-2727,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,8020 Benaroya Lane Southwest,,,Huntsville,Madison,,AL,,35802,,34.66906609999999,-86.5778203,
Elmcroft of Grayson Valley,,,Ryan Mussato,,,,,,,,,,,,,,,(205) 854-2888,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,2366 Old Springville Road,,,Birmingham,Jefferson,,AL,,35215,,33.6498326,-86.65148230000001,
Elmcroft of Halcyon,,,Tammy Grant,,,,,,,,,,,,,,,(334) 396-1111,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,1775 Halcyon Boulevard,,,Montgomery,Montgomery,,AL,,36117,,32.3517536,-86.17039489999999,
Elmcroft of Heritage Woods,,,Jack Waldroup,,,,,,,,,,,,,,,(251) 665-9063,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,3440 Hillcrest Road,,,Mobile,Mobile,,AL,,36695,,30.6192469,-88.1918733,Milkhouse
Fair Haven - Assisted Living,,,Earnestine Thompson,,,,,,,,,,,,,,,(205) 956-4150,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,1424 Montclair Road,,,Birmingham,Jefferson,,AL,,35210,,33.5239133,-86.72833969999999,Crestline
"Gables at Charlton Place Assisted Living Community, The",,,King deMontluzin,,,,,,,,,,,,,,,(334) 290-6900,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,65 Charlton Place,,,Deatsville,Autauga,,AL,,36022,,32.5046354,-86.4165486,
Galleria Woods Assisted Living Facility,,,Undrea Wright,,,,,,,,,,,,,,,(205) 985-7537,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,3850 Galleria Woods Drive,,,Hoover,Jefferson,,AL,,35244,,33.3640242,-86.8163407,
"Gardens of Clanton, The",,,Vickie Moseley,,,,,,,,,,,,,,,(205) 280-0084,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,850 Scott Drive,,,Clanton,Chilton,,AL,,35045,,32.812011,-86.6052373,
"Gardens of Daphne, The",,,Christine Mullen,,,,,,,,,,,,,,,(251) 625-0802,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,1307 Daphne Avenue,,,Daphne,Baldwin,,AL,,36526,,30.6038764,-87.8882161,
"Gardens of Eufaula, The",,,Heather Bradley,,,,,,,,,,,,,,,(334) 687-0430,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,395 Lake Drive,,,Eufaula,Barbour,,AL,,36027,,31.9154,-85.1387,
Gardens of Madison,,,Brenda Moore,,,,,,,,,,,,,,,(256) 828-7100,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,372 Jimmy Fisk Road,,,Hazel Green,Madison,,AL,,35750,,34.9120532,-86.5550538,
Gardens of Pelham,,,Mary Neff,,,,,,,,,,,,,,,(205) 402-9922,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,2124 Old Montgomery Highway,,,Pelham,Shelby,,AL,,35124,,33.3426383,-86.7968918,
Gardens of Wetumpka,,,Barbara Womack,,,,,,,,,,,,,,,(334) 514-4839,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,209 Country Club Drive,,,Wetumpka,Elmore,,AL,,36092,,32.5571811,-86.223569,
Gardens of Wetumpka II,,,Barbara Womack,,,,,,,,,,,,,,,(334) 514-4839,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,187 Country Club Drive,,,Wetumpka,Elmore,,AL,,36092,,32.5571656,-86.2235377,
Golden Acres,,,Cynthia Deese,,,,,,,,,,,,,,,(251) 473-0700,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,6411 Howells Ferry,,,Mobile,Mobile,,AL,,36606,,30.725439,-88.191998,Pinewood
Gordon Oaks Assisted Living Community,,,Teliena Corder,,,,,,,,,,,,,,,(251) 661-7600,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,3145 Knollwood Drive,,,Mobile,Mobile,,AL,,36693,,30.6250772,-88.173947,Canterbury
Grandview at Redstone Village,,,Gale Coleman,,,,,,,,,,,,,,,(256) 881-6088,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,12000 Turnmeyer Drive,,,Huntsville,Madison,,AL,,35803,,34.6065733,-86.5599786,Redstone Village
Greenbriar at the Altamont Assisted Living Facility,,,Jennifer Shunnarah,,,,,,,,,,,,,,,(205) 323-2724,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,2831 Highland Avenue South,,,Birmingham,Jefferson,,AL,,35205,,33.5055235,-86.7820936,Highland Park
Greenbriar on Hanover,,,Cathy Saxon,,,,,,,,,,,,,,,(205) 201-7430,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,39 Hanover Circle,,,Birmingham,Jefferson,,AL,,35205,,33.5054019,-86.7859738,Highland Park
Greensprings II,,,Melody Phillips,,,,,,,,,,,,,,,(334) 365-0681,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,809 Greensprings Drive,,,Prattville,Autauga,,AL,,36067,,32.4764644,-86.45315599999999,
"Greenwood Place ALF, LLC",,,Jan P. Dixon,,,,,,,,,,,,,,,(334) 684-0549,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,105 South Greenwood,,,Geneva,Geneva,,AL,,36340,,31.0381508,-85.8701111,
Hallmark Manor,,,Veranda Melton,,,,,,,,,,,,,,,(205) 347-0062,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,515 Roger Sayers Drive,,,Tuscaloosa,Tuscaloosa,,AL,,35401,,33.2072007,-87.55418159999999,
Hamrick Highlands Assisted Living,,,Greg and Susan Hamrick,,,,,,,,,,,,,,,(205) 469-1828,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,755 55th Place East,,,Tuscaloosa,Tuscaloosa,,AL,,35404,,33.15339789999999,-87.5288631,
Harbor Chase of Huntsville,,,Katina Eades,,,,,,,,,,,,,,,(256) 650-1155,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,4801 Whitesport Circle,,,Huntsville,Madison,,AL,,35801,,34.695002,-86.570438,
Harborchase of Jasper Assisted Living Facility,,,Anita Williams,,,,,,,,,,,,,,,(205) 384-0660,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,2100 Viking Drive,,,Jasper,Walker,,AL,,35501,,33.84155089999999,-87.25002169999999,
"Hartford Retirement Village, Inc.",,,Janet Vinyard,,,,,,,,,,,,,,,(334) 588-2306,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,12196 East State Hwy. 52,,,Hartford,Geneva,,AL,,36344,,31.1036975,-85.6765516,
Heritage Assisted Living,,,Amber Thompson,,,,,,,,,,,,,,,(256) 325-3060,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,11682 County Line Road,,,Madison,Limestone,,AL,,35756,,34.7172546,-86.78647769999999,
"Heritage Residential Care Village, Building #2",,,Rev. George L. Jackson,,,,,,,,,,,,,,,(205) 349-1011,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,1001 Snows Mill Avenue,,,Tuscaloosa,Tuscaloosa,,AL,,35406,,33.2281294,-87.5601015,
Hilltop at Glenwood I,,,Brian Farrar,,,,,,,,,,,,,,,(256) 766-8963,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,213 Ana Drive,,,Florence,Lauderdale,,AL,,35630,,34.8340017,-87.6325622,
Hilltop at Glenwood II,,,Brian Farrar,,,,,,,,,,,,,,,(256) 740-4604,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,213 Ana Drive,,,Florence,Lauderdale,,AL,,35630,,34.8340017,-87.6325622,
"Homeland Assisted Living, LLC",,,Sharon Smith,,,,,,,,,,,,,,,(205) 688-4835,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,149 First Avenue,,,Jemison,Chilton,,AL,,35085,,32.94238440000001,-86.7310182,
"Huntingdon, The",,,Melisa Frazier,,,,,,,,,,,,,,,(251) 929-0250,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,108 Homestead Village,,,Fairhope,Baldwin,,AL,,36532,,30.5261615,-87.87956129999999,
"Inn Assisted Living at Somerby of West Mobile, The",,,Jessica Keith,,,,,,,,,,,,,,,(251) 776-1455,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,901 Somerby Drive,,,Mobile,Mobile,,AL,,36695,,30.67001099999999,-88.2015089,Thornhill
"Jacobs House II, The",,,Cheyan Stafford,,,,,,,,,,,,,,,(205) 647-7410,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,101 Jacobs Lane,,,Hayden,Blount,,AL,,35079,,33.89555900000001,-86.7622631,
JK@ Arrowhead Inc.,,,Mark H. Pate,,,,,,,,,,,,,,,(334) 409-2828,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,9081 Atlanta Hwy.,,,Montgomery,Montgomery,,AL,,36117,,32.3723787,-86.14305689999999,
Keestone of Florence,,,Jodi Gilreath,,,,,,,,,,,,,,,(256) 767-7676,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,201 North Cedar Street,,,Florence,Lauderdale,,AL,,35630,,34.8004935,-87.67948609999999,West Florence
Kemp Meadows Assisted Living Center,,,Stacie Webster,,,,,,,,,,,,,,,(205) 487-7575,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,652 Tahoe Road,,,Winfield,Marion,,AL,,35594,,33.9326158,-87.82548369999999,
Kirkwood by the River,,,Jeffery Burchfield,,,,,,,,,,,,,,,(205) 956-2184,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,3605 Ratliff Road,,,Birmingham,Jefferson,,AL,,35210,,33.541195,-86.633467,
Knollwood Pointe,,,Debbie Nicoll,,,,,,,,,,,,,,,(251) 666-1005,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,5601 Girby Road,,,Mobile,Mobile,,AL,,36693,,30.6177287,-88.1714251,Canterbury
Lake Haven Assisted Living Facility,,,Sandra Walker,,,,,,,,,,,,,,,(334) 335-4662,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,370 Roy Beall Drive,,,Luverne,Crenshaw,,AL,,36049,,31.6968659,-86.2730126,
"Lakewood Senior Living of Jasper I, LLC",,,Andrea Phillips,,,,,,,,,,,,,,,(205) 221-5579,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,811 20th Avenue East,,,Jasper,Walker,,AL,,35501,,33.8403892,-87.2512576,
"Lakewood Senior Living of Jasper II, LLC",,,Andrea Phillips,,,,,,,,,,,,,,,(205) 221-1650,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,2004 Viking Drive,,,Jasper,Walker,,AL,,35501,,33.8401218,-87.2517342,
"Lakewood Senior Living of Smith, LLC",,,Gary Freeman,,,,,,,,,,,,,,,(334) 298-9002,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,3020 Lee Road 430,,,Smiths,Lee,,AL,,36877,,32.5028657,-85.07672819999999,
"Lakewood Senior Living of Valley II, LLC",,,Gary Freeman,,,,,,,,,,,,,,,(334) 756-8077,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,7200 Fairfax Bypass,,,Valley,Chambers,,AL,,36854,,32.8171288,-85.1984062,
Legacy Village of Jacksonville,,,Nicole Smith,,,,,,,,,,,,,,,(256) 782-0960,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,1116 James Hopkins Road,,,Jacksonville,Calhoun,,AL,,36265,,33.79405500000001,-85.7776389,
Limestone Lodge II,,,Jennifer Walker,,,,,,,,,,,,,,,(256) 232-1213,,,,,,,,,,,,,,,,Assisted Living Facility,,,,,1528 West Hobbs Street,,,Athens,Limestone,,AL,,35611,,34.8053275,-86.9892457,
