name,contact_first_name,contact_last_name,contact_name,email,contact_email,fax,mailing_address_line_1,mailing_address_line_2,mailing_city,mailing_contact_first_name,mailing_contact_last_name,mailing_contact_name,mailing_country,mailing_county,mailing_postalcode,mailing_province,provider_name,primary_phone,secondary_phone,twitter,website,source,contact_occupation,dsgne_first_name,dsgne_last_name,admin_name,co_address_line_1,co_address_line_2,co_company,co_city,co_postalcode,co_province,ombudsman_phone,typeofcare,typeofcare2,low_high_rate,low_rate,high_rate,address_line_1,address_line_2,address_directions,city,municipality,region,province,state_id,postal_code,country,latitude,longitude,neighborhood
Harbour View Haven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,25 Blockhouse Hill Road,,,Lunenburg,,,NS,,B0J 2C0,Canada,44.377074,-64.302473,
Hillside Pines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,77 Exhibition Drive,,,Bridgewater,,,NS,,B4V 3K6,Canada,44.3686575,-64.5211396,
Mahone Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,640 Main Street,,,Mahone Bay,,,NS,,B0J 2E0,Canada,44.4479108,-64.376723,
North Queens Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,9565 Keji Drive,,,Caledonia,,,NS,,B0T 1B0,Canada,ERROR,ERROR,ERROR
Queens Manor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,20 Hollands Drive,,,Liverpool,,,NS,,B0T 1K0,Canada,44.036176,-64.706791,
Rosedale Home for Special Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,4927 Highway #10,,,New Germany,,,NS,,B0R 1E0,Canada,44.5378816,-64.7102285,
Shoreham Village,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,50 Shoreham Village Crescent,,,Chester,,,NS,,B0J 1J0,Canada,44.544859,-64.2322049,
Bay Side Home Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,96 Bayside Drive,,,Barrington,,,NS,,B0W 1E0,Canada,43.548449,-65.598174,
Nakile Home for Special Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,35 Nakile Drive,,,Glenwood,,,NS,,B0W 1W0,Canada,43.791991,-65.8621721,
Roseway Manor Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,1604 Lake Road,,,Shelburne,,,NS,,B0T 1W0,Canada,43.748765,-65.308961,
Surf Lodge Community Continuing Care Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,73 Howe Street,,,Lockeport,,,NS,,B0T 1L0,Canada,43.7015906,-65.117493,
The Meadows-Tidal View Manor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,339 Pleasant Street,,,Yarmouth,,,NS,,B5A 2K9,Canada,43.850509,-66.1030679,
Tideview Terrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,74 Pleasant Street,,,Conway,,,NS,,B0V 1A0,Canada,43.9782477,-71.1183736,Conway
Villa Acadienne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,8403 Highway #1,,,Meteghan,,,NS,,B0W 2J0,Canada,44.1940279,-66.1515359,
Villa St. Joseph-du-Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,255 Highway #1,,,Dayton,,,NS,,B5A 4A5,Canada,43.8680291,-66.1087549,
Annapolis Royal Nursing Home Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,9745 Highway #8,,,Annapolis Royal,,,NS,,B0S 1A0,Canada,44.7357467,-65.4995435,
Evergreen Home for Special Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,655 Park Street,,,Kentville,,,NS,,B4N 3V7,Canada,45.076292,-64.540058,
Grand View Manor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,110 Commercial Street,,,Berwick,,,NS,,B0P 1E0,Canada,45.036004,-64.72817,
Mountain Lea Lodge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,170 Church Street,,,Bridgetown,,,NS,,B0S 1C0,Canada,44.8490862,-65.2921311,
Wolfville Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,601 Main Street,,,Wolfville,,,NS,,B4P 1E9,Canada,45.0896404,-64.3721787,
Cedarstone Enhanced Care Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,378 Young Street,,,Truro,,,NS,,B2N 7H2,Canada,45.3499529,-63.274656,
The Mira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,426 Young Street,,,Truro,,,NS,,B2N 7B1,Canada,45.3484646,-63.2741098,
Willow Lodge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,100 Blair Avenue,,,Tatamagouche,,,NS,,B0K 1V0,Canada,45.710989,-63.2971407,
Wynn Park Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,32 Windsor Way,,,Truro,,,NS,,B2N 0B4,Canada,45.378504,-63.273756,
Bayview Memorial Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,3375 Highway #209,,,Advocate Harbour,,,NS,,B0M 1A0,Canada,45.3452209,-64.7947046,
East Cumberland Lodge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,262 Gulf Shore Road,,,Pugwash,,,NS,,B0K 1L0,Canada,45.856526,-63.65757,
Gables Lodge Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,260 Church Street,,,Amherst,,,NS,,B4H 3C9,Canada,45.824933,-64.189519,
High-Crest Springhill Home for Special Care Ltd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,11 Sproul Street,,,Springhill,,,NS,,B0M 1X0,Canada,45.6494538,-64.0495543,
South Cumberland Community Care Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,50 Jenks Avenue,,,Parrsboro,,,NS,,B0M 1S0,Canada,45.409087,-64.325939,
Glen Haven Manor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,739 East River Road,,,New Glasgow,,,NS,,B2H 5E9,Canada,45.574935,-62.643936,
Maritime Odd Fellows Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,143 Haliburton Road,,,Pictou,,,NS,,B0K 1H0,Canada,45.6760427,-62.7240864,
Shiretown Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,280 Haliburton Road,,,Pictou,,,NS,,B0K 1H0,Canada,45.6758214,-62.7294023,
Valley View Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,6125 Trafalgar Road,,,Stellarton,,,NS,,B0K 1S0,Canada,45.5397838,-62.6670698,
Canso Seaside Manor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,1748 Union Street,,,Canso,,,NS,,B0H 1H0,Canada,45.3330118,-60.9837037,
High-Crest Sherbrooke Home for Special Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,53 Court Street,,,Sherbrooke,,,NS,,B0J 3C0,Canada,45.1405858,-61.9807836,
Milford Haven Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,10558 Route #16,,,Guysborough,,,NS,,B0H 1N0,Canada,45.4020387,-61.507113,
Port Hawkesbury Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,2 MacQuarrie Drive Extension,,,Port Hawkesbury,,,NS,,B9A 3A2,Canada,45.619351,-61.353777,
Richmond Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,9361 Pepperall Street,,,St. Peter's,,,NS,,B0E 3B0,Canada,45.6574747,-60.875644,
RK MacDonald Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,64 Pleasant Street,,,Antigonish,,,NS,,B2G 1W7,Canada,45.625164,-61.99132,
St. Anne Community and Nursing Care Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,2313 Highway 206,,,Arichat,,,NS,,B0E 1A0,Canada,45.5108178,-61.0320016,
Alderwood Rest Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,42 Jones Street,,,Baddeck,,,NS,,B0E 1B0,Canada,46.1011899,-60.7479547,
Foyer Pere Fiset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,15092 Cabot Trail,,,Cheticamp,,,NS,,B0E 1H0,Canada,46.623439,-61.015741,
Harbourstone Enhanced Care Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,84 Kenwood Drive,,,Sydney,,,NS,,B1S 3V7,Canada,46.10704,-60.213818,
Highland Manor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,175 New Haven Road,,,Neils Harbour,,,NS,,B0C 1N0,Canada,46.8100363,-60.32095,
Inverary Manor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,72 Maple Street,,,Inverness,,,NS,,B0E 1N0,Canada,46.2270809,-61.3034292,
Maple Hill Manor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,700 King Street,,,New Waterford,,,NS,,B1H 3Z5,Canada,46.240711,-60.085433,
Miner's Memorial Manor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,15 Lorne Street,,,Sydney Mines,,,NS,,B1V 3B9,Canada,46.239597,-60.218296,
Northside Community Guest Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,11 Queen Street,,,North Sydney,,,NS,,B2A 1A2,Canada,46.194894,-60.2626191,
R.C. MacGillivray Guest Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,25 Xavier Drive,,,Sydney,,,NS,,B1S 2R9,Canada,46.1235659,-60.194255,
Seaview Manor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,275 South Street,,,Glace Bay,,,NS,,B1A 1W6,Canada,46.1845471,-59.9360315,
Taigh Na Mara Facility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,974 Main Street,,,Glace Bay,,,NS,,B1A 4Z8,Canada,46.1997088,-59.9779012,
Taigh Solas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,520 Purves Street,,,North Sydney,,,NS,,B2A 3M4,Canada,46.2182531,-60.2358828,
The Cove Guest Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,320 Alexandra Street,,,Sydney,,,NS,,B1S 2G1,Canada,46.1217929,-60.19791,
Victoria Haven Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,5 Third Street,,,Glace Bay,,,NS,,B1A 5V2,Canada,46.211585,-59.96484,
Waterford Heights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,716 King Street,,,New Waterford,,,NS,,B1H 3Z5,Canada,46.239863,-60.085793,
Cape Breton Regional Health Care Complex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,1482 George Street,,,Sydney,,,NS,,B1P 1P3,Canada,46.1129263,-60.1743032,
Glace Bay Health Care Facility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,300 South Street,,,Glace Bay,,,NS,,B1A 1W5,Canada,46.183211,-59.938572,
Northside Hospital 4 East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,520 Purves Street,,,North Sydney,,,NS,,B2A 3M4,Canada,46.2182531,-60.2358828,
Harbour View Facility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,22 Richard Street,,,Sydney Mines,,,NS,,B1V 2H7,Canada,46.2346504,-60.2223706,
Arborstone Enhanced Care Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,126 Purcell's Cove Road,,,Halifax,,,NS,,B3P 1B5,Canada,44.6328755,-63.6082271,
Harbourview Lodge Continuing Care Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,22639 Highway #7,,,Sheet Harbour,,,NS,,B0J 3B0,Canada,44.920167,-62.5335415,
Dykeland Lodge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,124 Cottage Street,,,Windsor,,,NS,,B0N 2T0,Canada,44.979764,-64.126985,
Glasgow Hall - Parkland at the Lakes Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,76 Baker Drive,,,Dartmouth,,,NS,,B2W 0C7,Canada,44.6657109,-63.5305884,
Haliburton Place,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,89 Payzant Drive,,,Windsor,,,NS,,B0N 2T0,Canada,44.9864017,-64.1203652,
Ivy Meadows Continuing Care Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,125 Knowles Crescent,,,Beaverbank,,,NS,,B4G 1E7,Canada,44.9023289,-63.7109149,
Maplestone Enhanced Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,245 Main Avenue,,,Halifax,,,NS,,B3M 1B7,Canada,44.6537429,-63.6492076,Fairview
Melville Gardens Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,11 Ramsgate Lane,,,Halifax,,,NS,,B3P 2S9,Canada,44.6318845,-63.6144927,
Melville Lodge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,50 Shoreham Lane,,,Halifax,,,NS,,B3P 2R3,Canada,44.6295606,-63.6152512,
Musquodoboit Valley Home for Special Care Assocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,126 Higginsville Road,,,Middle Musquodoboit,,,NS,,B0N 1X0,Canada,45.0399736,-63.1399623,
Northwoodcare Incorporated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,2615 Northwood Terrace,,,Halifax,,,NS,,B3K 3S5,Canada,44.6572865,-63.5918995,North End
Oakwood Terrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,10 Mount Hope Avenue,,,Dartmouth,,,NS,,B2Y 4K1,Canada,44.6536769,-63.5436392,
Ocean View Continuing Care Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,1909 Caldwell Road,,,Eastern Passage,,,NS,,B3G 1M4,Canada,44.6067238,-63.4702158,
Parkstone Enhanced Care Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,156 Parkland Drive,,,Halifax,,,NS,,B3S 1N9,Canada,44.6632314,-63.6714856,
Saint Vincent's Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,2080 Windsor Street,,,Halifax,,,NS,,B3K 5B2,Canada,44.6479162,-63.5941906,
The Birches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,7702 Highway #7,,,Musquodoboit Harbour,,,NS,,B0J 2L0,Canada,44.7836397,-63.1587243,
Windsor Elms Village for Continuing Care Society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,174 Dyke Road,,,Falmouth,,,NS,,B0P 1L0,Canada,44.99494,-64.170906,
Debert Court,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,16 Dakota Road,,,Debert,,,NS,,B0M 1G0,Canada,45.4352988,-63.4535799,
Shiretown (Blue Wing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,278 Haliburton Road,,,Pictou,,,NS,,B0K 1H0,Canada,45.6752934,-62.7301597,
Blomidon Court,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,58 Jessicas Way,,,Greenwich,,,NS,,B4P 0B2,Canada,ERROR,ERROR,ERROR
Orchard Court Continuing Care Residence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,565 West Main Street,,,Kentville,,,NS,,B4N 1G8,Canada,45.0787713,-64.5041263,
Vimy Court,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,130 Vimy Road,,,Bible Hill,,,NS,,B2N 4J6,Canada,45.37933,-63.260652,
Northumberland Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,189 Willow Street,,,Amherst,,,NS,,B4H 3W6,Canada,45.8297349,-64.1885542,
Northwood Bedford Incorporated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,123 Gary Martin Drive,,,Bedford,,,NS,,B4B 0G7,Canada,44.7237165,-63.7062657,
Ryan Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,313 Hollingsworth Drive,,,Bridgewater,,,NS,,B4V 0A3,Canada,44.3836336,-64.5055976,
The Sagewood Continuing Care Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,345 Cobequid Road,,,Sackville,,,NS,,B4C 4E6,Canada,44.7613429,-63.6521334,
Sisters of Saint Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,45 Bay Street,,,Antigonish,,,NS,,B2G 2G6,Canada,45.631141,-61.980855,
The Magnolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,416 Highway #2,,,Enfield,,,NS,,B2T 1E1,Canada,44.9502437,-63.5268954,
Heart of the Valley long Term Care Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,89 North Street,,,Middleton,,,NS,,B0S 1P0,Canada,44.950507,-65.06681,
Ivey's Terrace Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,11 Centennial Drive,,,Trenton,,,NS,,NS   B0,Canada,45.6233948,-62.6315941,
The Admiral Long Term Care Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,6 Admiral Street,,,Dartmouth,,,NS,,NS   B2,Canada,44.6843223,-63.5455063,Westphal
Mitchell's Rest Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,5153 Highway #14,,,Upper Nine Mile River,,,NS,,B2S 3A6,Canada,45.0813416,-63.6449282,
Serenity Lodge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,39 Russell McKeen Drive,,,Enfield,,,NS,,B2T 1A7,Canada,44.950874,-63.53506,
Dominion Community Guest Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,79 Commercial Street,,,Dominion,,,NS,,B1G 1B3,Canada,46.2107222,-60.0224046,
Dutch Brook Guest Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,2400 Highway #327,,,Dutch Brook,,,NS,,B1L 1G1,Canada,46.0547507,-60.2014657,
Southview Guest Home Ltd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,2027 Highway #28,,,Sydney,,,NS,,B1N 3H6,Canada,46.1863712,-60.1975608,
Seabright Rest Home Ltd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,11625 Peggy's Cove Road,,,Seabright,,,NS,,B3Z 2Y1,Canada,44.6231533,-63.9261204,
Sunshine Personal Care Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,38A Withrod Drive,,,Halifax,,,NS,,B3N 1B1,Canada,44.6330128,-63.6235123,
Carefield Manor Ltd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,1 Dryden Avenue,,,Sydney,,,NS,,B1S 1V3,Canada,46.170827,-60.167273,
Centennial Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,258 Chu/health/ren/test/enterpriseh Street,,,Amherst,,,NS,,B4H 3C9,Canada,ERROR,ERROR,ERROR
Chignecto Manor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,24 Bayview Manor Road,,,Advocate Harbour,,,NS,,B0M 1A0,Canada,45.3357249,-64.778214,
Foyer Celeste Inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,8064 Highway #31,,,Meteghan,,,NS,,B0W 2J0,Canada,44.2119717,-66.1431102,
Au Logis d'Meteghan Ltd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,8405 Highway #1,,,Meteghan,,,NS,,B0W 2J0,Canada,44.1940279,-66.1515359,
Olson's Glo Estate Special Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,143 Route #304,,,Yarmouth,,,NS,,B5A 4J7,Canada,ERROR,ERROR,ERROR
Grace Haven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,9791 Highway #1 - Paradise RR# 4,,,Bridgetown,,,NS,,B0S 1C0,Canada,44.8597067,-65.2399977,
High Crest Place,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,222 Provost Street,,,New Glasgow,,,NS,,B2H 2R3,Canada,45.5857623,-62.6454076,
High-Crest Home New Glasgow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,253 Forbes Street,,,New Glasgow,,,NS,,B2H 4P5,Canada,45.58563,-62.641853,
Highland Crest Residential Care Facility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,44 Hillcrest Street,,,Antigonish,,,NS,,B2G 1Z3,Canada,45.6176839,-61.990472,
Hillsview Acres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,14 Middlefield Road,,,Greenfield,,,NS,,B0T 1E0,Canada,44.209164,-64.863724,
Clarmar Residential Care Facility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,200 Main Street,,,Dartmouth,,,NS,,B2X 1S3,Canada,44.6835312,-63.5327083,
Karlaine Place,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,104 Pictou Road,,,Truro,,,NS,,B2N 2S3,Canada,45.3755517,-63.2598108,
Lohnes Rest Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,97 Lakeview Drive,,,Barss Corner,,,NS,,B0R 1A0,Canada,44.584283,-64.644259,
Maplewood Manor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,150 Blair Avenue,,,Tatamagouche,,,NS,,B0K 1V9,Canada,45.710399,-63.294136,
Mary's Abide-A-While Home Ltd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,188 Water Street,,,Shelburne,,,NS,,B0T 1W0,Canada,43.7656718,-65.3246998,
Melville Gardens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,11 Ramsgate Lane,,,Halifax,,,NS,,B3P 2S9,Canada,44.6318845,-63.6144927,
New Visions Home for Seniors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,4507 Highway #1,,,South Berwick,,,NS,,B0P 1E0,Canada,45.0330471,-64.7313377,
Northwoodcare Incorporated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,2615 Northwood Terrace,,,Halifax,,,NS,,B3K 3S5,Canada,44.6572865,-63.5918995,North End
Pont du Marais Boarding Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,1526 Highway #335,,,Lower West Pubnico,,,NS,,B0W 2C0,Canada,43.6382644,-65.8018831,
Richmond Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,9361 Pepperell Street,,,St. Peter's,,,NS,,B0E 3B0,Canada,45.6574747,-60.875644,
Saunders Rest Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,9 Freeman Street,,,Bridgetown,,,NS,,B0S 1C0,Canada,44.8408973,-65.2887851,
Shiretown (Blue Wing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,280 Haliburton Road,,,Pictou,,,NS,,B0K 1H0,Canada,45.6758214,-62.7294023,
The Heritage House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCF,,,,55 High Road,,,Port Hood,,,NS,,B0E 2W0,Canada,46.0148107,-61.5286628,
