name,contact_first_name,contact_last_name,contact_name,email,contact_email,fax,mailing_address_line_1,mailing_address_line_2,mailing_city,mailing_contact_first_name,mailing_contact_last_name,mailing_contact_name,mailing_country,mailing_county,mailing_postalcode,mailing_province,provider_name,primary_phone,secondary_phone,twitter,website,source,contact_occupation,dsgne_first_name,dsgne_last_name,admin_name,co_address_line_1,co_address_line_2,co_company,co_city,co_postalcode,co_province,ombudsman_phone,typeofcare,typeofcare2,low_high_rate,low_rate,high_rate,address_line_1,address_line_2,address_directions,city,municipality,region,province,state_id,postal_code,country,latitude,longitude,neighborhood
Haro Park Centre,,,,,,(604) 687-0645,,,,,,,,,,,,(604) 687-5584,,,,,,,,,,,,,,,,,AssistedLiving,,,,845 Bute Street,,,Vancouver,,,BC,,V6E 4A1,Canada,49.2855844,-123.1278487,Central
Lynn Valley House,,,,,,,,,,,,,,,,,,(604) 417-5477,,,,,,,,,,,,,,,,,AssistedLiving,,,,1070 Lynn Valley Road,,,North Vancouver,,,BC,,V7J 1Z8,Canada,49.333963,-123.044729,
Little Mountain Place,,,,,,,,,,,,,,,,,,(604) 325-2298,,,,,,,,,,,,,,,,,AssistedLiving,,,,330 East 36th Avenue ,,,Vancouver,,,BC,,V5W 3Z4,Canada,49.2379021,-123.100019,East Side
Simon K.Y. Lee Seniors Home,,,,,,(604) 408-6728,,,,,,,,,,,,(604) 608-8800,,,,,,,,,,,,,,,,,AssistedLiving,,,,555 Carrall Street,,,Vancouver,,,BC,,V6B 2J8,Canada,49.2798007,-123.1048769,Central
Villa Carital,,,,,,(604) 434-0985,,,,,,,,,,,,(604) 434-0995,,,,,,,,,,,,,,,,,AssistedLiving,,,,3050 Penticton Street,,,Vancouver,,,BC,,V5M 4W2,Canada,49.2565458,-123.0521279,East Side
Bella Coola General Hospital,,,,,,(250) 799-5635,,,,,,,,,,,,(250) 799-5311,,,,,,,,,,,,,,,,,AssistedLiving,,,,1025 Elcho Street,,,Bella Coola,,,BC,,V0T 1C0,Canada,52.3736217,-126.7571816,
R.W. Large Memorial Hospital,,,,,,(250) 957-2612,,,,,,,,,,,,(250) 957-2314,,,,,,,,,,,,,,,,,AssistedLiving,,,,88 Waglisla Street,,,Bella Bella,,,BC,,V0T 1Z0,Canada,52.1701977,-128.1433765,
Powell River Community Health Centre,,,,,,(604) 983-6839,,,,,,,,,,,,(604) 485-3310,,,,,,,,,,,,,,,,,AssistedLiving,,,,5000 Joyce Avenue,,,Powell River,,,BC,,V8A 5R3,Canada,49.8522365,-124.5193499,
Clarendon Court,,,,,,,,,,,,,,,,,,(604) 324-6230,,,,,,,,,,,,,,,,,AssistedLiving,,,,6404 Clarendon Street,,,Vancouver,,,BC,,V5S 4X9,Canada,49.2255411,-123.0554663,East Side
Arbutus Care Centre,,,,,,(604) 261-7849,,,,,,,,,,,,(604) 261-4292,,,,,,,,,,,,,,,,,AssistedLiving,,,,4505 Valley Drive,,,Vancouver,,,BC,,V6L 2L1,Canada,49.2459687,-123.1540705,West Side
Southview Heights,,,,,,(604) 438-0262,,,,,,,,,,,,(604) 438-3367,,,,,,,,,,,,,,,,,AssistedLiving,,,,7252 Kerr Street,,,Vancouver,,,BC,,V5S 3V2,Canada,49.2177302,-123.0405452,East Side
Cedarview Lodge,,,,,,(604) 904-6411,,,,,,,,,,,,(604) 904-6400,,,,,,,,,,,,,,,,,AssistedLiving,,,,1200 Cedar Village Close,,,North Vancouver,,,BC,,V7J 3P3,Canada,49.3264501,-123.042145,
Columbus Residence,,,,,,(604) 321-4543,,,,,,,,,,,,(604) 321-4405,,,,,,,,,,,,,,,,,AssistedLiving,,,,704 West 69th Avenue,,,Vancouver,,,BC,,V6P 2W3,Canada,49.2089665,-123.1211504,South Vancouver
Inglewood Care Centre,,,,,,(604) 922-2709,,,,,,,,,,,,(604) 922-9394,,,,,,,,,,,,,,,,,AssistedLiving,,,,725 Inglewood Avenue,,,West Vancouver,,,BC,,V7T 1X5,Canada,49.33560799999999,-123.135658,
Kopernik Lodge,,,,admin@kopernik-lodge.bc.ca,,(604) 438-5344,,,,,,,,,,,,(604) 438-2474,,,,,,,,,,,,,,,,,AssistedLiving,,,,3150 Rosemont Drive,,,Vancouver,,,BC,,V5S 2C9,Canada,49.2152155,-123.0393718,East Side
The Louis Brier Home & Hospital,,,,info@louisbrier.com,,(604) 266-8712,,,,,,,,,,,,(604) 261-9376,,,,,,,,,,,,,,,,,AssistedLiving,,,,1055 West 41st Avenue,,,Vancouver,,,BC,,V6M 1W9,Canada,49.2340103,-123.1282124,Shaughnessy
Renfrew Care Centre,,,,info@retirementconcepts.com,,(604) 255-2045,,,,,,,,,,,,(604) 255-7723,,,,,,,,,,,,,,,,,AssistedLiving,,,,1880 Renfrew Street,,,Vancouver,,,BC,,V5M 3H9,Canada,49.2678569,-123.0438044,East Side
Royal Ascot Care Centre,,,,,,(604) 254-5523,,,,,,,,,,,,(604) 254-5559,,,,,,,,,,,,,,,,,AssistedLiving,,,,2455 East Broadway,,,Vancouver,,,BC,,V5M 1Y7,Canada,49.2624062,-123.0555902,East Side
Shorncliffe Intermediate Care Facility,,,,,,(604) 885-5140,,,,,,,,,,,,(604) 885-5126,,,,,,,,,,,,,,,,,AssistedLiving,,,,5847 Medusa Street,,,Sechelt,,,BC,,V0N 3A0,Canada,49.474221,-123.76548,
Totem Lodge,,,,,,(604) 885-8651,,,,,,,,,,,,(604) 885-8602,,,,,,,,,,,,,,,,,AssistedLiving,,,,5544 Sunshine Coast Higway,,,Sechelt,,,BC,,V0N 3A0,Canada,49.4752729,-123.7491486,
West Vancouver Care Centre,,,,,,(604) 925-3507,,,,,,,,,,,,(604) 925-1247,,,,,,,,,,,,,,,,,AssistedLiving,,,,1675 27th Street,,,West Vancouver,,,BC,,V7V 4K9,Canada,49.34008119999999,-123.1889896,
Richmond Public Health,,,,,,(604) 233-3175,,,,,,,,,,,,(604) 233-3147,,,,,,,,,,,,,,,,,AssistedLiving,,,,8100 Granville Avenue,,,Richmond,,,BC,,V6Y 3T6,Canada,49.1621518,-123.1347125,
Windermere Care Centre,,,,info@windermerecare.ca,,(604) 736-8682,,,,,,,,,,,,(604) 736-8676,,,,,,,,,,,,,,,,,AssistedLiving,,,,900 West 12th Avenue,,,Vancouver,,,BC,,V5Z 1N3,Canada,49.2604448,-123.1249161,West Side
Youville Residence,,,,,,(604) 261-9047,,,,,,,,,,,,(604) 261-9371,,,,,,,,,,,,,,,,,AssistedLiving,,,,4950 Heather Street,,,Vancouver,,,BC,,V5Z 3L9,Canada,49.2404459,-123.1199119,South Cambie
Yaletown House,,,,info@yaletown.org,,(604) 662-7954,,,,,,,,,,,,(604) 689-0022,,,,,,,,,,,,,,,,,AssistedLiving,,,,1099 Cambie Street,,,Vancouver,,,BC,,V6B 5A8,Canada,49.27532599999999,-123.1194855,Central
UBC Hospital - Purdy Pavilion,,,,,,,,,,,,,,,,,,(604) 263-7377 - Central intake,,,,,,,,,,,,,,,,,AssistedLiving,,,,2221 Wesbrook Mall,,,Vancouver,,,BC,,V6T 2B5,Canada,49.2651491,-123.2452239,
Evergreen Extended Care,,,,,,(604) 485-3271,,,,,,,,,,,,(604) 485-2208,,,,,,,,,,,,,,,,,AssistedLiving,,,,4970 Joyce Avenue,,,Powell River,,,BC,,V8A 5P2,Canada,49.8506199,-124.5212697,
Mount Saint Joseph Hospital,,,,,,(604) 875-8733,,,,,,,,,,,,(604) 874-1141,,,,,,,,,,,,,,,,,AssistedLiving,,,,3080 Prince Edward Street,,,Vancouver,,,BC,,V5T 3N4,Canada,49.2579344,-123.0953807,East Side
Holy Family Hospital,,,,,,(604) 321-6886,,,,,,,,,,,,(604) 321-2661,,,,,,,,,,,,,,,,,AssistedLiving,,,,7801 Argyle Street,,,Vancouver,,,BC,,V5P 3L6,Canada,49.21329720000001,-123.0720216,East Side
Lakeview Care Centre,,,,lizmonrad@cplodges.com,,(604) 874-2806,,,,,,,,,,,,(604) 874-2803,,,,,,,,,,,,,,,,,AssistedLiving,,,,3490 Porter Street,,,Vancouver,,,BC,,V5N 5W4,Canada,49.2535718,-123.0665398,East Side
George Pearson Centre,,,,,,(604) 321-7833,,,,,,,,,,,,(604) 321-3231,,,,,,,,,,,,,,,,,AssistedLiving,,,,700 West 57th Avenue,,,Vancouver,,,BC,,V6P 1S1,Canada,49.2188184,-123.1211767,West Side
St. Vincent's Langara,,,,,,(604) 877-3081,,,,,,,,,,,,(604) 325-4116,,,,,,,,,,,,,,,,,AssistedLiving,,,,255 West 62nd Avenue,,,Vancouver,,,BC,,V5X 4V4,Canada,49.21472969999999,-123.1114069,West Side
Central City Lodge,,,,,,(604) 681-5546,,,,,,,,,,,,(604) 681-9111,,,,,,,,,,,,,,,,,AssistedLiving,,,,415 West Pender Street,,,Vancouver,,,BC,,V6B 1V2,Canada,49.283181,-123.1119543,Central
Kiwanis Care Centre - North Shore,,,,nskcct@vch.ca to book a tour of the facility,,(604) 924-8325,,,,,,,,,,,,(604) 924-8300,,,,,,,,,,,,,,,,,AssistedLiving,,,,2444 Burr Place,,,North Vancouver,,,BC,,V7H 3A5,Canada,49.31227699999999,-123.005544,
Christenson Village,,,,,,(604) 886-8790,,,,,,,,,,,,(604) 886-8747,,,,,,,,,,,,,,,,,AssistedLiving,,,,585 Shaw Road,,,Gibsons,,,BC,,V0N 1V8,Canada,49.40450799999999,-123.520316,
St. Vincent's Hospital - Brock Fahrni Pavilion,,,,,,(604) 806-9706,,,,,,,,,,,,(604) 806-9710,,,,,,,,,,,,,,,,,AssistedLiving,,,,4650 Oak Street,,,Vancouver,,,BC,,V6H 4J4,Canada,49.2435394,-123.127661,West Side
Fair Haven,,,,,,(604) 433-4547,,,,,,,,,,,,(604) 433-2939,,,,,,,,,,,,,,,,,AssistedLiving,,,,2720 East 48th Avenue,,,Vancouver,,,BC,,V5S 1G7,Canada,49.2254024,-123.0511027,South Vancouver
Blenheim Lodge,,,,,,(604) 732-7316,,,,,,,,,,,,(604) 732-8717,,,,,,,,,,,,,,,,,AssistedLiving,,,,3263 Blenheim Street,,,Vancouver,,,BC,,V6L 2X7,Canada,49.2572635,-123.1789796,West Side
Evergreen House,,,,,,(604) 984-3784,,,,,,,,,,,,(604) 984-5811,,,,,,,,,,,,,,,,,AssistedLiving,,,,231 East 15th Street,,,North Vancouver,,,BC,,V7L 2L7,Canada,49.3220039,-123.0674997,
Fraserview Intermediate Care Lodge,,,,fraserview@qwik.net,,(604) 277-1844,,,,,,,,,,,,(604) 274-3510,,,,,,,,,,,,,,,,,AssistedLiving,,,,9580 Williams Road,,,Richmond,,,BC,,V7A 1H2,Canada,49.14013619999999,-123.1176179,
Richmond Lions Manor,,,,,,(604) 274-2543,,,,,,,,,,,,(604) 675-2590,,,,,,,,,,,,,,,,,AssistedLiving,,,,9020 Bridgeport Road,,,Richmond,,,BC,,V6X 1S1,Canada,49.1915544,-123.1251866,
Rosewood Manor,,,,,,(604) 271-3551,,,,,,,,,,,,(604) 271-3590,,,,,,,,,,,,,,,,,AssistedLiving,,,,6260 Blundell Road,,,Richmond,,,BC,,V7C 5C4,Canada,49.1551114,-123.1549939,
Villa Cathay Care Home,,,,info@villacathay.ca,,(604) 254-5230,,,,,,,,,,,,(604) 254-5621,,,,,,,,,,,,,,,,,AssistedLiving,,,,970 Union Street,,,Vancouver,,,BC,,V6A 3V1,Canada,49.2771597,-123.0836413,East Side
Braddan Private Hospital,,,,pghosp@telus.net,,(604) 731-0283,,,,,,,,,,,,(604) 731-2127,,,,,,,,,,,,,,,,,AssistedLiving,,,,2450 West 2nd Avenue,,,Vancouver,,,BC,,V6K 1J6,Canada,49.26985639999999,-123.1607904,West Side
Dogwood Lodge,,,,susan.fong@vch.ca,,(604) 324-7226,,,,,,,,,,,,(604) 324-6882,,,,,,,,,,,,,,,,,AssistedLiving,,,,500 West 57th Avenue,,,Vancouver,,,BC,,V6P 6E8,Canada,49.2190698,-123.1172365,West Side
German Canadian Care Home,,,,info@gcch.ca,,(604) 713-6548,,,,,,,,,,,,(604) 713-6500,,,,,,,,,,,,,,,,,AssistedLiving,,,,2010 Harrison Drive,,,Vancouver,,,BC,,V5P 2P6,Canada,49.2098297,-123.0651526,East Side
Finnish Home,,,,kharceg@telus.net,,(604) 325-2394,,,,,,,,,,,,(604) 325-8241,,,,,,,,,,,,,,,,,AssistedLiving,,,,2288 Harrison Drive,,,Vancouver,,,BC,,V5P 2P6,Canada,49.20827080000001,-123.060754,East Side
Weinberg Residence,,,,,,(604) 261-9644,,,,,,,,,,,,(604) 261-9622,,,,,,,,,,,,,,,,,AssistedLiving,,,,5650 Osler Street,,,Vancouver,,,BC,,V6M 2W9,Canada,49.2346409,-123.1292262,West Side
Honoria Conway at St. Vincent's Heather,,,,,,,,,,,,,,,,,,(604) 876-7191,,,,,,,,,,,,,,,,,AssistedLiving,,,,4875 Heather Street,,,Vancouver,,,BC,,V5Z 0A7,Canada,49.2417105,-123.1211813,South Cambie
Austin Harris Residence,,,,,,(604) 277-8834,,,,,,,,,,,,(604) 277-9819,,,,,,,,,,,,,,,,,AssistedLiving,,,,5411 Moncton Street,,,Richmond,,,BC,,V7E 0A8,Canada,49.125784,-123.164337,Steveston
Harmony House,,,,,,(604) 648-0056,,,,,,,,,,,,(604) 648-0012,,,,,,,,,,,,,,,,,AssistedLiving,,,,580 Shanghai Alley,,,Vancouver,,,BC,,V6B 1N8,Canada,49.2798328,-123.1056132,Central
Icelandic Harbour,,,,,,,,,,,,,,,,,,(604) 321-3812,,,,,,,,,,,,,,,,,AssistedLiving,,,,2020 Harrison Drive,,,Vancouver,,,BC,,V5P 0A1,Canada,49.2095501,-123.0637129,East Side
Kiwanis Manor,,,,,,(604) 913-9830,,,,,,,,,,,,(604) 913-9083,,,,,,,,,,,,,,,,,AssistedLiving,,,,959 21st Street,,,West Vancouver,,,BC,,V7J 1P2,Canada,49.333263,-123.1683011,
Shannon Falls Retirement Residence,,,,,,,,,,,,,,,,,,1 (877) 345-6788,,,,,,,,,,,,,,,,,AssistedLiving,,,,38225 3rd Avenue,,,Squamish,,,BC,,V8B 0S2,Canada,49.70285,-123.15384,
Churchill House,,,,,,(604) 904-1191,,,,,,,,,,,,(604) 904-1199,,,,,,,,,,,,,,,,,AssistedLiving,,,,150 West 29th Street,,,North Vancouver,,,BC,,V7N 0A1,Canada,49.33606899999999,-123.073389,
Kiwanis Garden Manor,,,,,,(604) 485-5250,,,,,,,,,,,,(604) 485-5210,,,,,,,,,,,,,,,,,AssistedLiving,,,,4923 Kiwanis Avenue,,,Powell River,,,BC,,V8A 5H5,Canada,49.85058689999999,-124.5212613,
Millennium Tower,,,,,,(604) 408-9868,,,,,,,,,,,,(604) 408-9897,,,,,,,,,,,,,,,,,AssistedLiving,,,,1175 Broughton,,,Vancouver,,,BC,,V6G 3K9,Canada,49.2840452,-123.136243,Central
Haro Park Centre,,,,vclark@haropark.org,,(604) 687-0645,,,,,,,,,,,,(604) 687-5584,,,,,,,,,,,,,,,,,AssistedLiving,,,,1233 Haro Street,,,Vancouver,,,BC,,V6E 3Y5,Canada,49.28561379999999,-123.1282877,Central
Cedar Garden,,,,,,(604) 904-6440,,,,,,,,,,,,(604) 904-6409,,,,,,,,,,,,,,,,,AssistedLiving,,,,1250 Cedar Village Close,,,North Vancouver,,,BC,,V7J 3P3,Canada,49.32597539999999,-123.0406218,
Christenson Village,,,,,,(604) 886-8790,,,,,,,,,,,,(604) 886-8747,,,,,,,,,,,,,,,,,AssistedLiving,,,,585 Shaw Road,,,Gibsons,,,BC,,V0N 1V8,Canada,49.40450799999999,-123.520316,
Courtyard Gardens,,,,,,(604) 273-9253,,,,,,,,,,,,(604) 273-1225,,,,,,,,,,,,,,,,,AssistedLiving,,,,7051 Moffatt Road,,,Richmond,,,BC,,V6Y 3W2,Canada,49.1619421,-123.1438193,
The Cedars at Beulah Gardens,,,,,,(604) 251-4116,,,,,,,,,,,,(604) 251-4114,,,,,,,,,,,,,,,,,AssistedLiving,,,,3355 East 5th Avenue,,,Vancouver,,,BC,,V5M 1P4,Canada,49.26621189999999,-123.0323952,East Side
Hilltop House,,,,,,(604) 892-6091,,,,,,,,,,,,(604) 892-9337,,,,,,,,,,,,,,,,,AssistedLiving,,,,38146 Behrner Drive,,,Squamish,,,BC,,V8B 0C2,Canada,49.7000231,-123.1397996,
Minoru Residence,,,,,,(604) 244-5305,,,,,,,,,,,,(604) 244-5300,,,,,,,,,,,,,,,,,AssistedLiving,,,,7333 Gollner Avenue,,,Richmond,,,BC,,V6Y 1Y4,Canada,49.1687972,-123.1422803,
Pinegrove Place,,,,,,(604) 273-0050,,,,,,,,,,,,(604) 278-1296,,,,,,,,,,,,,,,,,AssistedLiving,,,,11331 Mellis Drive,,,Richmond,,,BC,,V6X 1L8,Canada,49.18568500000001,-123.097862,
