name,contact_first_name,contact_last_name,contact_name,email,contact_email,fax,mailing_address_line_1,mailing_address_line_2,mailing_city,mailing_contact_first_name,mailing_contact_last_name,mailing_contact_name,mailing_country,mailing_county,mailing_postalcode,mailing_province,provider_name,primary_phone,secondary_phone,twitter,website,source,contact_occupation,dsgne_first_name,dsgne_last_name,admin_name,co_address_line_1,co_address_line_2,co_company,co_city,co_postalcode,co_province,ombudsman_phone,typeofcare,typeofcare2,low_high_rate,low_rate,high_rate,address_line_1,address_line_2,address_directions,city,municipality,region,province,state_id,postal_code,country,latitude,longitude,neighborhood,addr_valid
Dominion City (Southern Health RHA) Franklin Manor,,,Gordon Daman,,,,,,,,,,,,,,,855-371-5833 (Toll Free)  or 204-289-3039 - Ext. 200,,,,,,,,,,,,,,,,,Senior Housing,,,,PO Box 66,,,Dominion City,,,MB,,R0A 0H0,Canada,49.141929,-97.155422,,FALSE
Dugald (Interlake RHA) Evergreen Lodge,,,Municipal Office of Oakbank,,,,,,,,,,,,,,,204-444-3321,,,,,,,,,,,,,,,,,Senior Housing,,,,735 Dugald Road,,,Dugald,,,MB,,R0E 0K0,Canada,49.8858952,-96.8226549,,TRUE
Eddystone (Prairie Mountain Health RHA) Eddystone Villa,,,Michael Coombs,,,,,,,,,,,,,,,204-622-2092,,,,,,,,,,,,,,,,,Senior Housing,,,,Hwy 68 E,,,Eddystone,,,MB,,R0L 0S0,Canada,51.090151,-99.1494923,,FALSE
Elie (Southern Health RHA) Manoir Cartier Inc.,,,Stella Remillard,,,,,,,,,,,,,,,204-353-2757,,,,,,,,,,,,,,,,,Senior Housing,,,,11 Magloire,Box 117,,Elie,,,MB,,R0H 0H0,Canada,49.9023876,-97.7603912,,TRUE
Elkhorn (Prairie Mountain Health RHA) Elkview Lodge,,,,,,,,,,,,,,,,,,204-726-6455,,,,,,,,,,,,,,,,,Senior Housing,,,,,,,Elkhorn,,,MB,,R0M 0N0,Canada,49.9753646,-101.2408403,,FALSE
Elm Creek (Southern Health RHA) Heritage Manor,,,,,,,,,,,,,,,,,,204-436-2592,,,,,,,,,,,,,,,,,Senior Housing,,,,78 Gordon Ave,,,Elm Creek,,,MB,,R0G 0N0,Canada,49.6744597,-97.9975272,,TRUE
Elphinstone (Prairie Mountain Health RHA) Railway Ave.,,,MHA Brandon,,,,,,,,,,,,,,,204-726-6455,,,,,,,,,,,,,,,,,Senior Housing,,,,,,,Elphinstone,,,MB,,R0J 0N0,Canada,50.5313244,-100.3220386,,FALSE
Emerson (Southern Health RHA) South Gate Haven Inc.,,,Caroline Schellenberg,,,,,,,,,,,,,,,204-324-5308,,,,,,,,,,,,,,,,,Senior Housing,,,,115 Dominion,,,Emerson,,,MB,,R0L 0L0,Canada,49.0070672,-97.213265,,TRUE
Erickson Parkland Home Inc.,,,Tara Elliott,,,,,,,,,,,,,,,204-636-2717,,,,,,,,,,,,,,,,,Senior Housing,,,,,,,Erickson,,,MB,,R0J 0P0,Canada,50.4983243,-99.9140227,,FALSE
Eriksdale (Interlake RHA) The Friendly Villa,,,Phillip Russell,,,,,,,,,,,,,,,(204) 302-0278,,,,,,,,,,,,,,,,,Senior Housing,,,,11 May St,,,Eriksdale,,,MB,,R0C 0W0,Canada,50.8588593,-98.1050038,,TRUE
Ethelbert (Prairie Mountain Health RHA) Sunnyside Lodge,,,Michael Coombs,,,,,,,,,,,,,,,204-622-2092,,,,,,,,,,,,,,,,,Senior Housing,,,,81 River Ave,,,Ethelbert,,,MB,,R0L 0T0,Canada,51.5313336,-100.3927722,,TRUE
Fisher Branch (Interlake RHA) Fisher Branch Chalet,,,Keith Poleschuk (MHA Gimli),,,,,,,,,,,,,,,204-642-6061,,,,,,,,,,,,,,,,,Senior Housing,,,,7 Chalet Drive,,,Fisher Branch,,,MB,,R0C 0Z0,Canada,51.0798047,-97.6167935,,TRUE
Flin Flon (Northern RHA) Rotary Court,,,Dave Kendall,,,,,,,,,,,,,,,204-687-8211,,,,,,,,,,,,,,,,,Senior Housing,,,,Box 773,,,Flin Flon,,,MB,,R8A 1M7,Canada,ERROR,ERROR,ERROR,FALSE
Foxwarren (Prairie Mountain Health RHA) Webster Avenue,,,Gail Chescu,,,,,,,,,,,,,,,204-937-6474,,,,,,,,,,,,,,,,,Senior Housing,,,,Webster Ave,,,Foxwarren,,,MB,,R0J 0R0,Canada,50.5142816,-101.1522223,,FALSE
Fraserwood (Interlake RHA) Maplewood Lodge,,,Maureen Paskaruk (MHA Gimli),,,,,,,,,,,,,,,204-642-6060,,,,,,,,,,,,,,,,,Senior Housing,,,,Gov Road Allowance,,,Fraserwood,,,MB,,R0C 1A0,Canada,ERROR,ERROR,ERROR,FALSE
Gilbert Plains (Prairie Mountain Health RHA) Burrows Apartments,,,Marnie Beckley,,,,,,,,,,,,,,,204-548-2959,,,,,,,,,,,,,,,,,Senior Housing,,,,18 Buller Ave E,Box 272,,Gilbert Plains,,,MB,,R0L 0X0,Canada,51.1532227,-100.4867039,,TRUE
Gimli (Interlake RHA) Water Front Centre,,,Associates,,,,,,,,,,,,,,,204-642-8576,,,,,,,,,,,,,,,,,Senior Housing,,,,94-1st Ave,,,Gimli,,,MB,,R0C 1B0,Canada,50.6304801,-96.9863895,,TRUE
Gladstone (Southern Health RHA) Crescent Lodge,,,Director of Health Services,,,,,,,,,,,,,,,204-385-2968,,,,,,,,,,,,,,,,,Senior Housing,,,,193 Dennis Street,,,Gladstone,,,MB,,R0J 0T0,Canada,50.2261501,-98.9432564,,TRUE
Glenboro  (Prairie Mountain Health RHA) Lyall Park Place,,,Elsie Pinkerton,,,,,,,,,,,,,,,204-827-2772,,,,,,,,,,,,,,,,,Senior Housing,,,,307 Lyle St,,,Glenboro,,,MB,,R0K 0X0,Canada,49.5582818,-99.2868299,,TRUE
Glenella (Prairie Mountain Health RHA) Lokier Street,,,Michael Coombs,,,,,,,,,,,,,,,204-622-2092,,,,,,,,,,,,,,,,,Senior Housing,,,,Lokier Street,,,Glenella,,,MB,,R0J 0V0,Canada,50.5556345,-99.1909258,,FALSE
Grandview (Prairie Mountain Health RHA) Valley View Lodge,,,Ramona Hicks,,,,,,,,,,,,,,,204-546-2916,,,,,,,,,,,,,,,,,Senior Housing,,,,444 Mill St,,,Grandview,,,MB,,R0L 0Y0,Canada,51.1774535,-100.7029673,,TRUE
Gretna (Southern Health RHA) Gretna Seniors Home,,,Caroline Schellenberg,,,,,,,,,,,,,,,204-324-5308,,,,,,,,,,,,,,,,,Senior Housing,,,,599 Berlin Ave,,,Gretna,,,MB,,R0G 0V0,Canada,49.0059563,-97.5644159,,TRUE
Grunthal (Southern Health RHA) Grunthal Homes,,,Lynne Goulet (MH Eastman/Interlake),,,,,,,,,,,,,,,1-800-441-5514,,,,,,,,,,,,,,,,,Senior Housing,,,,Southside Park Street,,,Grunthal,,,MB,,R0A 0R0,Canada,ERROR,ERROR,ERROR,FALSE
Hamiota (Prairie Mountain Health RHA) Hamiota Senior Citizens Park Res. Inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Senior Housing,,,,177 Birch,,,Hamiota,,,MB,,R0M 0T0,Canada,50.1816469,-100.5926304,,TRUE
Hartney (Prairie Mountain Health RHA) Cameron Lodge,,,Dorothy Coe,,,,,,,,,,,,,,,204-858-2376,,,,,,,,,,,,,,,,,Senior Housing,,,,404 Spencer St,,,Hartney,,,MB,,R0M 0X0,Canada,49.4824373,-100.5192759,,TRUE
Haywood (Southern Health RHA) St. Denis Chalet,,,Barb Congram (MH Portage),,,,,,,,,,,,,,,204-239-3687 toll-free 1-866-440-4663,,,,,,,,,,,,,,,,,Senior Housing,,,,41 Edward Ave,,,Haywood,,,MB,,R0G 0W0,Canada,49.6674233,-98.1987877,,TRUE
Hodgson (Interlake RHA) Early Settlers Lodge,,,Maureen Paskaruk (MHA Gimli),,,,,,,,,,,,,,,204-642-6061,,,,,,,,,,,,,,,,,Senior Housing,,,,Second Ave,,,Hodgson,,,MB,,R0C 1N0,Canada,51.213944,-97.5722496,,FALSE
Holland (Prairie Mountain Health RHA) Victoria Manor,,,President,,,,,,,,,,,,,,,204-526-2378,,,,,,,,,,,,,,,,,Senior Housing,,,,110 Steward Ave,,,Holland,,,MB,,R0G 0X0,Canada,49.5959503,-98.8805394,,TRUE
Ile des Chenes (Southern Health RHA) Villa des ChÌ»nes,,,Lynne Goulet (MH Eastman/Interlake),,,,,,,,,,,,,,,1-800-441-5514,,,,,,,,,,,,,,,,,Senior Housing,,,,503 Main Street,,,Ile des Chenes,,,MB,,R0A 0T0,Canada,49.7117602,-96.9904044,,TRUE
Inglis (Prairie Mountain Health RHA) 139 Blighty St. S,,,,,,,,,,,,,,,,,,204-937-8326,,,,,,,,,,,,,,,,,Senior Housing,,,,139 Blighty St S,,,Inglis,,,MB,,R0J 0X0,Canada,50.9450525,-101.2529693,,TRUE
Inwood (Interlake RHA) Inwood Manor Addition,,,Sheila Cherid,,,,,,,,,,,,,,,204-278-3534,,,,,,,,,,,,,,,,,Senior Housing,,,,Box 137,,,Inwood,,,MB,,R0C 1P0,Canada,50.507025,-97.497511,,FALSE
Kelwood (Prairie Mountain Health RHA) Isabel Avenue West,,,Michael Coombs,,,,,,,,,,,,,,,204-622-2092,,,,,,,,,,,,,,,,,Senior Housing,,,,Isabel Avenue West,,,Kelwood,,,MB,,R0J 0Y0,Canada,50.6245663,-99.4646765,,FALSE
Killarney (Prairie Mountain Health RHA) Royal Manor,,,Barb Spencer,,,,,,,,,,,,,,,204-736-3756,,,,,,,,,,,,,,,,,Senior Housing,,,,110 Clark Ave,,,Killarney,,,MB,,R0K 1G0,Canada,49.1777414,-99.6705273,,TRUE
Komarno (Interlake RHA) Second Ave,,,Maureen Paskaruk (MHA Gimli),,,,,,,,,,,,,,,204-642-6060,,,,,,,,,,,,,,,,,Senior Housing,,,,66 Second St,,,Komarno,,,MB,,R0C 1R0,Canada,50.5064666,-97.2505416,,TRUE
La Broquerie (Southern Health RHA) Le Chalet de La Broquerie Inc.,,,"Paul Lord, General Manager",,,,,,,,,,,,,,,204-424-5892,204-371-5738,,,,,,,,,,,,,,,,Senior Housing,,,,93 rue Principale,,,La Broquerie,,,MB,,R0A 0W0,Canada,49.5256992,-96.5102005,,TRUE
Lac du Bonnet (Interlake RHA) Bonna Vista Lodge,,,,,,,,,,,,,,,,,,204-785-5228,,,,,,,,,,,,,,,,,Senior Housing,,,,75 Macintosh Avenue,,,Lac du Bonnet,,,MB,,R0E 1A0,Canada,50.2527304,-96.060191,,TRUE
Landmark (Southern Health RHA) Prairie Rose Apartments,,,Anne Marie Reimer,,,,,,,,,,,,,,,204-355-4311,,,,,,,,,,,,,,,,,Senior Housing,,,,219-1st St W,P.O. Box 28,,Landmark,,,MB,,R0A 0X0,Canada,49.6738046,-96.8234723,,TRUE
La Salle (Interlake RHA) La Salle Senior Citizens Home,,,Lynne Goulet (MH Eastman/Interlake),,,,,,,,,,,,,,,1-800-441-5514,,,,,,,,,,,,,,,,,Senior Housing,,,,65 Rue Gandry,,,La Salle,,,MB,,R0G 1B0,Canada,49.6896393,-97.2651058,,TRUE
Laurier (Prairie Mountain Health RHA) Fasberry Street,,,Michael Coombs,,,,,,,,,,,,,,,204-622-2092,,,,,,,,,,,,,,,,,Senior Housing,,,,Nammie St,,,Laurier,,,MB,,,Canada,ERROR,ERROR,ERROR,FALSE
Letellier (Southern Health RHA) Third Avenue East,,,Caroline Schellenberg,,,,,,,,,,,,,,,204-324-5308,,,,,,,,,,,,,,,,,Senior Housing,,,,Third Avenue East,,,Letellier,,,MB,,R0G 1C0,Canada,49.1365518,-97.2970722,,FALSE
Lorette (Southern Health RHA) Foyer Notre Dame,,,Lynne Goulet (MH Eastman/Interlake),,,,,,,,,,,,,,,1-800-441-5514,,,,,,,,,,,,,,,,,Senior Housing,,,,12 St Amant Ave,,,Lorette,,,MB,,R0A 0Y0,Canada,49.73704,-96.8753372,,TRUE
Lowe Farm (Southern Health RHA) Prairie View Apartments,,,Randy Schroeder,,,,,,,,,,,,,,,204-746-8418,,,,,,,,,,,,,,,,,Senior Housing,,,,22-1st St W,,,Lowe Farm,,,MB,,R0G 1E0,Canada,49.356662,-97.5856103,,TRUE
Lundar (Interlake RHA) Lundar Senior Citizens Home,,,Harold Bachman,,,,,,,,,,,,,,,204-762-5437,,,,,,,,,,,,,,,,,Senior Housing,,,,86 Main St,,,Lundar,,,MB,,R0C 1Y0,Canada,50.6951243,-98.0381625,,TRUE
MacGregor (Southern Health RHA) Lions Manor,,,Terry Wotton,,,,,,,,,,,,,,,204-945-7861,,,,,,,,,,,,,,,,,Senior Housing,,,,Ross Street N,Box 516,,MacGregor,,,MB,,R0H 0R0,Canada,49.9692492,-98.7780165,,FALSE
Manitou (Southern Health RHA) Manitou Kinsmen Haven,,,Dale Dobson,,,,,,,,,,,,,,,204-242-2607,,,,,,,,,,,,,,,,,Senior Housing,,,,561 Souris Avenue,,,Manitou,,,MB,,R0G 1G0,Canada,49.2373445,-98.5357774,,TRUE
Mcauley (Prairie Mountain Health RHA) Mcauley Ave. N.,,,Gail Chescu,,,,,,,,,,,,,,,204-937-6474,,,,,,,,,,,,,,,,,Senior Housing,,,,Mcauley Ave N,,,Mcauley,,,MB,,R0M 1H0,Canada,50.263096,-101.386285,,FALSE
McCreary (Prairie Mountain Health RHA) Mountain View Home,,,Michael Coombs,,,,,,,,,,,,,,,204-622-2092,,,,,,,,,,,,,,,,,Senior Housing,,,,435 Broderick St,,,McCreary,,,MB,,R0J 1B0,Canada,50.7710414,-99.4951955,,TRUE
Melita (Prairie Mountain Health RHA) Melita Area Elderly Person Coop,,,Patricia Downey,,,,,,,,,,,,,,,522-3493,,,,,,,,,,,,,,,,,Senior Housing,,,,Box 207,,,Melita,,,MB,,R0M 1L0,Canada,49.2720603,-100.9930189,,FALSE
Miami (Southern Health RHA) The Collingwood,,,Jenifer Lawson,,,,,,,,,,,,,,,204-435-2257,,,,,,,,,,,,,,,,,Senior Housing,,,,333 Cameron Ave,,,Miami,,,MB,,R0G 1H0,Canada,49.3735961,-98.2375412,,TRUE
Middlebro (Southern Health RHA) Railway Ave.,,,Sharon Yatsko (MH),,,,,,,,,,,,,,,1-204-425-5010,,,,,,,,,,,,,,,,,Senior Housing,,,,Railway Ave,,,Middlebro,,,MB,,R0A 1B0,Canada,49.0181141,-95.4287491,,FALSE
Miniota (Prairie Mountain Health RHA) Parkissimo Lodge Inc.,,,Olive McKean,,,,,,,,,,,,,,,204-567-3710,,,,,,,,,,,,,,,,,Senior Housing,,,,156 North Railway Ave,,,Miniota,,,MB,,R0M 1M0,Canada,50.1430065,-101.0325928,,TRUE
Minitonas (Prairie Mountain Health RHA) The Chalet,,,Marilyn Natyna,,,,,,,,,,,,,,,204-525-4914,,,,,,,,,,,,,,,,,Senior Housing,,,,281 5th Ave,,,Minitonas,,,MB,,R0L 1G0,Canada,52.08787,-101.0401333,,TRUE
Minnedosa (Prairie Mountain Health RHA) Minnedosa Legion Gardens,,,,,,,,,,,,,,,,,,204-726-6455 1-800-651-8217,,,,,,,,,,,,,,,,,Senior Housing,,,,169 Main Street,,,Minnedosa,,,MB,,R0J 1E0,Canada,50.2535513,-99.8389634,,TRUE
Minto (Prairie Mountain Health RHA) Dowland Manor,,,,,,,,,,,,,,,,,,204-726-6455,,,,,,,,,,,,,,,,,Senior Housing,,,,John Street,,,Minto,,,MB,,R0K 1M0,Canada,49.4102325,-100.0238537,,FALSE
Moosehorn (Interlake RHA) Heritage Villa,,,Phillip Russell,,,,,,,,,,,,,,,1-866-440-4663,,,,,,,,,,,,,,,,,Senior Housing,,,,Lot 1Railway Ave,,,Moosehorn,,,MB,,R0C 2E0,Canada,51.2903983,-98.4222145,,FALSE
Morden (Southern Health RHA) Morden Elks Park Place,,,Fred Mayor,,,,,,,,,,,,,,,204-822-6596,,,,,,,,,,,,,,,,,Senior Housing,,,,265 North Railway Street,,,Morden,,,MB,,R6M 1W4,Canada,49.1892449,-98.0993834,,TRUE
Morris (Southern Health RHA) Rebecca Cove,,,Caroline Schellenberg,,,,,,,,,,,,,,,204-324-5308,,,,,,,,,,,,,,,,,Senior Housing,,,,153 Montreal St,,,Morris,,,MB,,R0G 1K0,Canada,49.3512376,-97.3665977,,TRUE
Neepawa (Prairie Mountain Health RHA) Neepawa Elks Manor,,,Warren Burton,,,,,,,,,,,,,,,204-476-2900,,,,,,,,,,,,,,,,,Senior Housing,,,,299 Davidson St,,,Neepawa,,,MB,,R0J 1H0,Canada,50.2295767,-99.4644474,,TRUE
Newdale (Prairie Mountain Health RHA) Harrison House,,,Carol Delgarno,,,,,,,,,,,,,,,204-849-2193,,,,,,,,,,,,,,,,,Senior Housing,,,,212 Firehall St,,,Newdale,,,MB,,R0J 1J0,Canada,50.3519364,-100.2045785,,TRUE
Niverville (Interlake RHA) Pleasant Plaza,,,Lynne Goulet (MH Eastman/Interlake),,,,,,,,,,,,,,,1-800-441-5514,,,,,,,,,,,,,,,,,Senior Housing,,,,113-3rd Ave,,,Niverville,,,MB,,R0A 1E0,Canada,49.6029049,-97.0433353,,TRUE
Notre Dame (Southern Health RHA) Ensemble Chez Soi,,,Fernand Gervais,,,,,,,,,,,,,,,204-248-7270,,,,,,,,,,,,,,,,,Senior Housing,,,,33 Rodgers Street,,,Notre Dame,,,MB,,R0G 1M0,Canada,49.5315199,-98.5566614,,TRUE
Oakbank (Interlake RHA) Kinplace-Oakbank,,,Rosemary Chabluk,,,,,,,,,,,,,,,204-444-2821,,,,,,,,,,,,,,,,,Senior Housing,,,,689 Main Street,,,Oakbank,,,MB,,R0E 1J1,Canada,49.9441293,-96.841695,,TRUE
Oaklake (Prairie Mountain Health RHA) Aspen Place,,,,,,,,,,,,,,,,,,204-726-6455,,,,,,,,,,,,,,,,,Senior Housing,,,,Assiniboine Street,,,Oaklake,,,MB,,R0M 1P0,Canada,49.7680087,-100.6294824,,FALSE
Oakville (Interlake RHA) Kawende Courts,,,Barb Congram (MH Portage),,,,,,,,,,,,,,,204-239-3687,,,,,,,,,,,,,,,,,Senior Housing,,,,222-Fourth Street,,,Oakville,,,MB,,R0H 0Y0,Canada,49.9299946,-98.0003099,,TRUE
Ochre River (Prairie Mountain Health RHA) Sunny Bay Apartments,,,Michael Coombs,,,,,,,,,,,,,,,204-622-2092,,,,,,,,,,,,,,,,,Senior Housing,,,,200 East Ave S,,,Ochre River,,,MB,,R0L 1K0,Canada,51.0603616,-99.7773764,,TRUE
Onanole (Prairie Mountain Health RHA) Crestview,,,,,,,,,,,,,,,,,,204-726-6455,,,,,,,,,,,,,,,,,Senior Housing,,,,52-59 Grenant,,,Onanole,,,MB,,R0J 1N0,Canada,ERROR,ERROR,ERROR,TRUE
Pilot Mound (Southern Health RHA) Prairie View Lodge,,,Lois Lynch,,,,,,,,,,,,,,,204-825-2394,,,,,,,,,,,,,,,,,Senior Housing,,,,Railway & Beverage,,,Pilot Mound,,,MB,,R0G 1P0,Canada,ERROR,ERROR,ERROR,FALSE
