name,contact_first_name,contact_last_name,contact_name,email,contact_email,fax,mailing_address_line_1,mailing_address_line_2,mailing_city,mailing_contact_first_name,mailing_contact_last_name,mailing_contact_name,mailing_country,mailing_county,mailing_postalcode,mailing_province,provider_name,primary_phone,secondary_phone,twitter,website,source,contact_occupation,dsgne_first_name,dsgne_last_name,admin_name,co_address_line_1,co_address_line_2,co_company,co_city,co_postalcode,co_province,ombudsman_phone,typeofcare,typeofcare2,low_high_rate,low_rate,high_rate,address_line_1,address_line_2,address_directions,city,municipality,region,province,state_id,postal_code,country,latitude,longitude,neighborhood
Country Place Senior Living of Basehor,,,,,,913-662-7333,,,,,,,,,,,,913-662-7330,,,countryplaceliving.com/index.php/basehor-ks-title-link,,,,,,,,,,,,,Assisted Living,,,,,15707 Pinehurst Dr,,,Basehor,,,KS,,66007,US,39.1146334,-94.9436848,
Quaker Hill Manor,,,,,,620-848-3017,,,,,,,,,,,,620-848-3797,,,www.americareusa.net/skilled_nursing_facility/Baxter_Springs_KS/zip_66713/americare/1354,,,,,,,,,,,,,Nursing Facility,,,,,8675 SE 72nd Terr,,,Baxter Springs,,,KS,,66713-9780,US,37.0516035,-94.6996047,
Belleville Health Care Center,,,,,,785-527-5419,,,,,,,,,,,,785-527-5636,,,www.hmghealthcare.com,,,,,,,,,,,,,Nursing Facility,,,,,2626 Wesleyan Dr,,,Belleville,,,KS,,66935-2440,US,39.8150221,-97.6351578,
Prairie Wind Senior Living,,,,,,,,,,,,,,,,,,785-862-1287,,,www.prairiewindseniorliving.com,,,,,,,,,,,,,Home Plus,,,,,5221 SE 77th St,,,Berryton,,,KS,,66409,US,38.9271745,-95.57504469999999,
Cambridge Place DBA Blue Valley Nursing Home,,,,,,785-363-7620,,,,,,,,,,,,785-363-7777,,,www.bluevalleyhealthcare.com,,,,,,,,,,,,,Nursing Facility; RHCF,,,,,710 Western Ave,,,Blue Rapids,,,KS,,66411,US,39.67969590000001,-96.6684204,
Bonner Springs Nursing & Rehab Center,,,,,,913-441-7313,,,,,,,,,,,,913-441-2515,,,www.BonnerSpringsNursing&Rehab.com,,,,,,,,,,,,,Nursing Facility,,,,,520 E Morse Ave,,,Bonner Springs,,,KS,,66012-1911,US,39.0649448,-94.87905579999999,Bonner - Loring
Life Care Center of Burlington,,,,,,620-364-2013,,,,,,,,,,,,620-364-2117,,,lifecarecenterofburlington.com,,,,,,,,,,,,,Nursing Facility,,,,,601 Cross St,,,Burlington,,,KS,,66839-1105,US,38.2058519,-95.7423429,
The Meadows,,,,,,620-364-5504,,,,,,,,,,,,620-364-8861,,,www.coffeyhealth.org/LongtermCare/TheMeadows,,,,,,,,,,,,,Assisted Living,,,,,1201 Martindale St,,,Burlington,,,KS,,66839-2400,US,38.20376509999999,-95.7521155,
Guest Home Estates,,,,,,620-879-5291,,,,,,,,,,,,620-879-5199,,,www.guesthomeestates.com/guest-home-estates-i-ii,,,,,,,,,,,,,RHCF,,,,,400 S McGee,,,Caney,,,KS,,67333-2157,US,37.0150812,-95.9282133,
Diversicare of Chanute,,,,,,620-431-4147,,,,,,,,,,,,620-431-4940,,,diversicareofchanute.com,,,,,,,,,,,,,Nursing Facility,,,,,530 W 14th St,,,Chanute,,,KS,,66720-2877,US,37.6672604,-95.46121049999999,
Guest Home Estates II,,,,,,620-431-0471,,,,,,,,,,,,620-431-9509,,,www.guesthomeestates.com/guest-home-ii,,,,,,,,,,,,,RHCF,,,,,1202 S Plummer,,,Chanute,,,KS,,66720,US,37.668781,-95.4705133,
Guest Home Estates III,,,,,,620-431-0402,,,,,,,,,,,,620-431-7115,,,www.guesthomeestates.com/guest-home-estates-iii,,,,,,,,,,,,,RHCF,,,,,7440 220th Rd,,,Chanute,,,KS,,66720,US,37.6906989,-95.40730119999999,
Heritage Health Care Center,,,,,,620-431-6928,,,,,,,,,,,,620-431-4151,,,www.americareusa.net/skilled_nursing_facility/Chanute_KS/zip_66720/americare/1349,,,,,,,,,,,,,Nursing Facility,,,,,1630 W 2nd St,,,Chanute,,,KS,,66720-1930,US,37.6798814,-95.475326,
Cheney Golden Age Home Plus,,,,,,316-542-0165,,,,,,,,,,,,316-540-3691,,,,,,,,,,,,,,,,Home Plus,,,,,802 North Main Street,,,Cheney,,,KS,,67025-0370,US,37.6347797,-97.78037280000001,
Cherryvale Nursing and Rehabilitation Center,,,,,,620-336-2236,,,,,,,,,,,,620-336-2102,,,www.cherryvalecare.com,,,,,,,,,,,,,Nursing Facility,,,,,1001 W Main St, PO Box 366,,Cherryvale,,,KS,,67335-0366,US,37.2686724,-95.5661322,
Chetopa Manor,,,,,,620-236-7919,,,,,,,,,,,,620-236-7248,,,www.woodworthhealthcare.com/chetopa.html,,,,,,,,,,,,,Nursing Facility,,,,,814 Walnut St, PO Box 167,,Chetopa,,,KS,,67336-0167,US,37.0377608,-95.0950391,
Medicalodges Clay Center,,,,,,785-632-2855,,,,,,,,,,,,785-632-5696,,,www.medicalodgesclaycenter.com,,,,,,,,,,,,,Nursing Facility; RHCF,,,,,715 Liberty St, PO Box 517,,Clay Center,,,KS,,67432-0517,US,39.391797,-97.1222461,
Clearwater Nursing & Rehabilitation Center,,,,,,620-584-4583,,,,,,,,,,,,620-584-2271,,,,,,,,,,,,,,,,Nursing Facility,,,,,620 E Wood St,,,Clearwater,,,KS,,67026-9757,US,37.5088719,-97.49891889999999,
Clearwater Village,,,,,,620-584-4575,,,,,,,,,,,,620-584-4183,,,,,,,,,,,,,,,,Assisted Living,,,,,440 N Fourth,,,Clearwater,,,KS,,67026,US,37.510286,-97.494717,
Assisted Living at Windsor Place,,,,,,620-251-5345,,,,,,,,,,,,620-251-0214,,,www.windsorplace.net,,,,,,,,,,,,,Assisted Living,,,,,2904 W 8th St,,,Coffeyville,,,KS,,67337,US,37.03652799999999,-95.65862899999999,
Medicalodges Coffeyville,,,,,,620-251-2410,,,,,,,,,,,,620-251-3705,,,www.medicalodgescoffeyville.com,,,,,,,,,,,,,Nursing Facility,,,,,720 W 1st St,,,Coffeyville,,,KS,,67337-3854,US,37.0435671,-95.62714419999999,
Colby Health & Rehabilitation,,,,,,785-460-2136,,,,,,,,,,,,785-462-6721,,,colbyhealthandrehab.com,,,,,,,,,,,,,Nursing Facility,,,,,105 E College Dr,,,Colby,,,KS,,67701-3701,US,39.3802948,-101.0445811,
Medicalodges Columbus,,,,,,620-429-8956,,,,,,,,,,,,620-429-2134,,,www.medicalodgescolumbus.com,,,,,,,,,,,,,Nursing Facility; RHCF,,,,,101 N Lee Ave,,,Columbus,,,KS,,66725-0351,US,37.1718145,-94.8584388,
Spring View Manor,,,,,,620-456-2323,,,,,,,,,,,,620-456-2285,,,www.springviewmanorinc.com,,,,,,,,,,,,,Nursing Facility,,,,,412 S 8th St, PO Box 98,,Conway Springs,,,KS,,67031-0098,US,37.3852893,-97.6450491,
"Chase County Care & Rehabilitation Center, LLC",,,,,,620-273-8536,,,,,,,,,,,,620-273-6360,,,,,,,,,,,,,,,,Nursing Facility,,,,,612 Walnut St,,,Cottonwood Falls,,,KS,,66845-9798,US,38.36352099999999,-96.5377827,
Diversicare of Council Grove,,,,,,620-767-6622,,,,,,,,,,,,620-767-5172,,,diversicareofcouncilgrove.com,,,,,,,,,,,,,Nursing Facility,,,,,400 Sunset Dr, PO Box 319,,Council Grove,,,KS,,66846-0319,US,38.659083,-96.5069805,
Hilltop Manor,,,,,,620-298-3437,,,,,,,,,,,,620-298-2781,,,www.americareusa.net/skilled_nursing_facility/Cunningham_KS/zip_67035/americare/10512,,,,,,,,,,,,,Nursing Facility,,,,,403 S Valley, PO Box 8,,Cunningham,,,KS,,67035-0008,US,37.64175909999999,-98.42940109999999,
Hillside Village of DeSoto,,,,,,913-585-1225,,,,,,,,,,,,913-583-1260,,,www.hillsidedesoto.com,,,,,,,,,,,,,Assisted Living; Nursing Facility,,,,,33600 W 85th St,,,DeSoto,,,KS,,66018-8118,US,38.9754457,-94.9757657,
Avita Senior Living at Derby,,,,,,316-440-4093,,,,,,,,,,,,316-260-4447,,,derbyassistedliving.com,,,,,,,,,,,,,Assisted Living,,,,,719 N Klein,,,Derby,,,KS,,67037,US,37.5495455,-97.2384143,
Derby Health and Rehabilitation LLC,,,,,,316-440-9587,,,,,,,,,,,,316-719-2400,,,derbyhealthandrehab.com,,,,,,,,,,,,,Nursing Facility,,,,,731 Klein Ct,,,Derby,,,KS,,67037,US,37.5499331,-97.2383261,
Homestead of Derby,,,,,,316-788-8963,,,,,,,,,,,,316-788-9600,,,,,,,,,,,,,,,,Assisted Living,,,,,1701 E Walnut Grove Rd,,,Derby,,,KS,,67037-3527,US,37.549641,-97.2466199,
Diamond View Estates,,,,,,620-397-5119,,,,,,,,,,,,620-397-5111,,,,,,,,,,,,,,,,Assisted Living,,,,,775 Diamond View Dr,,,Dighton,,,KS,,67839,US,38.4775362,-100.4574217,
Medicalodges Douglass,,,,,,316-747-2084,,,,,,,,,,,,316-747-2157,,,www.medicalodgesdouglass.com,,,,,,,,,,,,,Nursing Facility,,,,,619 S HWY 77,,,Douglass,,,KS,,67039-0479,US,37.51479399999999,-97.006942,
"Downs Care & Rehabilitation Center, LLC",,,,,,785-454-3980,,,,,,,,,,,,785-454-3321,,,,,,,,,,,,,,,,Nursing Facility,,,,,1218 Kansas St,,,Downs,,,KS,,67437-1404,US,39.5089852,-98.5499797,
Country Care Inc,,,,,,913-773-5562,,,,,,,,,,,,913-773-5517,,,countrycare.org,,,,,,,,,,,,,Nursing Facility,,,,,515 Dawson Rd,,,Easton,,,KS,,66020,US,39.3475743,-95.1239985,
"Edwardsville Care & Rehabilitation , LLC",,,,,,913-441-0410,,,,,,,,,,,,913-441-1900,,,,,,,,,,,,,,,,Nursing Facility,,,,,751 Blake St,,,Edwardsville,,,KS,,66111-1338,US,39.0575341,-94.81695529999999,
"Kaw River Care & Rehabilitation Center, LLC",,,,,,913-441-6223,,,,,,,,,,,,913-422-5832,,,,,,,,,,,,,,,,Nursing Facility,,,,,750 Blake St,,,Edwardsville,,,KS,,66111-1339,US,39.0563442,-94.81689399999999,
"Parkway Care & Rehabilitation Center, LLC",,,,,,913-442-2044,,,,,,,,,,,,913-422-5952,,,,,,,,,,,,,,,,Nursing Facility,,,,,749 Blake St,,,Edwardsville,,,KS,,66111-1338,US,39.0574555,-94.8183864,
"El Dorado Care & Rehabilitation Center, LLC",,,,,,316-321-4513,,,,,,,,,,,,316-321-4444,,,,,,,,,,,,,,,,Nursing Facility,,,,,900 Country Club Ln,,,El Dorado,,,KS,,67042-4206,US,37.8397712,-96.83885579999999,
Homestead of El Dorado,,,,,,316-321-6115,,,,,,,,,,,,316-321-7777,,,www.vintageplaceeldorado.com,,,,,,,,,,,,,Assisted Living,,,,,1650 E 12th Ave,,,El Dorado,,,KS,,67042,US,37.832787,-96.830641,
"LakePoint El Dorado, LLC",,,,,,316-321-7690,,,,,,,,,,,,316-321-4140,,,www.omegasrliving.com,,,,,,,,,,,,,Assisted Living; Nursing Facility,,,,,1313 S High St,,,El Dorado,,,KS,,67042-3751,US,37.8034326,-96.86355979999999,
Woodhaven Care Center,,,,,,620-564-3527,,,,,,,,,,,,620-564-2337,,,www.woodhavencarecenter.com,,,,,,,,,,,,,Nursing Facility,,,,,510 W 7th St,,,Ellinwood,,,KS,,67526-1101,US,38.3626983,-98.5889706,
Emporia Place,,,,,,620-342-2762,,,,,,,,,,,,620-342-1000,,,,,,,,,,,,,,,,Assisted Living,,,,,1200 W 12th Ave,,,Emporia,,,KS,,66801-2557,US,38.4129228,-96.1948872,
Guest Home Estates VIII,,,,,,620-244-5482,,,,,,,,,,,,620-244-5301,,,www.guesthomeestates.com/guest-home-estates-viii,,,,,,,,,,,,,RHCF,,,,,114 E Marshall St,,,Erie,,,KS,,66733,US,37.58037650000001,-95.24259239999999,
"Eskridge Care & Rehabilitation Center, LLC",,,,,,785-449-2285,,,,,,,,,,,,785-449-2294,,,,,,,,,,,,,,,,Nursing Facility,,,,,505 N Main St,,,Eskridge,,,KS,,66423-9618,US,38.8627855,-96.105091,
Medicalodges Eudora,,,,,,785-542-2177,,,,,,,,,,,,785-542-2176,,,www.medicalodgeseudora.com,,,,,,,,,,,,,Nursing Facility,,,,,1415 Maple St,,,Eudora,,,KS,,66025-0400,US,38.93516029999999,-95.10046179999999,
Eureka Nursing Center,,,,,,620-583-6621,,,,,,,,,,,,620-583-7418,,,www.americareusa.net/skilled_nursing_facility/Eureka_KS/zip_67045/americare/1347,,,,,,,,,,,,,Nursing Facility,,,,,1020 N School St,,,Eureka,,,KS,,67045-1106,US,37.82899150000001,-96.2914034,
Medicalodges Fort Scott,,,,,,620-223-0244,,,,,,,,,,,,620-223-0210,,,wwww.medicalodgesfortscott.com,,,,,,,,,,,,,Nursing Facility,,,,,915 Horton St, PO Box 510,,Fort Scott,,,KS,,66701-0510,US,37.82995009999999,-94.71311539999999,
Medicalodges Frontenac,,,,,,620-231-3955,,,,,,,,,,,,620-231-7340,,,www.medicalodgesfrontenac.com,,,,,,,,,,,,,Nursing Facility,,,,,206 S Dittman St,,,Frontenac,,,KS,,66763-2299,US,37.45038160000001,-94.69911289999999,
Galena Nursing & Rehab Center,,,,,,620-783-5354,,,,,,,,,,,,620-783-1383,,,www.americareusa.net/skilled_nursing_facility/Galena_KS/zip_66739/americare/1348,,,,,,,,,,,,,Nursing Facility,,,,,1220 E 8th St,,,Galena,,,KS,,66739-0186,US,37.0733098,-94.6259142,
The Homestead Health & Rehab Center,,,,,,620-276-8717,,,,,,,,,,,,620-276-7643,,,www.midwest-health.com/homestead-health-rehab,,,,,,,,,,,,,Nursing Facility,,,,,2308 N 3rd St, PO Box 955,,Garden City,,,KS,,67846-0955,US,37.98645700000001,-100.8647288,
The Homestead of Garden City,,,,,,620-272-0555,,,,,,,,,,,,620-272-9800,,,www.midwest-health.com/garden-city,,,,,,,,,,,,,Assisted Living,,,,,2414 N Henderson Dr,,,Garden City,,,KS,,67846,US,37.9885443,-100.8501668,
Marjorie’s Home LLC GP,,,,,,316-977-8809,,,,,,,,,,,,316-213-9816,,,,,,,,,,,,,,,,Home Plus,,,,,524 N Main,,,Garden Plain,,,KS,,67050,US,37.6584043,-97.6835207,
Meadowbrook Rehabilitation Hospital,,,,,,913-856-8339,,,,,,,,,,,,913-856-8747,,,www.meadowbrookrehab.com,,,,,,,,,,,,,Nursing Facility,,,,,427 W Main St,,,Gardner,,,KS,,66030-1183,US,38.80993300000001,-94.937878,
Medicalodges Gardner,,,,,,913-856-7570,,,,,,,,,,,,913-856-6520,,,www.medicalodgesgardner.com,,,,,,,,,,,,,Nursing Facility,,,,,223 Bedford St,,,Gardner,,,KS,,66030-1167,US,38.8083382,-94.9402693,
Vintage Park at Gardner LLC,,,,,,913-884-4582,,,,,,,,,,,,913-856-7643,,,www.gracemanagement.com,,,,,,,,,,,,,Assisted Living,,,,,869 Juniper Terr,,,Gardner,,,KS,,66030,US,38.7969844,-94.9245519,
Anderson County Hospital LTCU,,,,,,785-448-6361,,,,,,,,,,,,785-448-3131,,,www.saintlukeshealthsystem.org,,,,,,,,,,,,,Nursing Facility,,,,,421 S Maple St, PO Box 309,,Garnett,,,KS,,66032-1334,US,38.2799108,-95.25010569999999,
Guest Home Estates VII,,,,,,785-448-3377,,,,,,,,,,,,785-448-6884,,,www.guesthomeestates.com/guest-home-estates-vii-viii,,,,,,,,,,,,,RHCF,,,,,806 W 4th,,,Garnett,,,KS,,66032-2415,US,38.2806771,-95.2557312,
Parkview Heights Skilled Nursing & Rehabilitation,,,,,,785-448-6524,,,,,,,,,,,,785-448-2434,,,www.parkviewheights.com,,,,,,,,,,,,,Nursing Facility,,,,,101 N Pine St,,,Garnett,,,KS,,66032-1199,US,38.283877,-95.238415,
Medicalodges Girard,,,,,,620-724-4713,,,,,,,,,,,,620-724-8288,,,www.medicalodgesgirard.com,,,,,,,,,,,,,Nursing Facility,,,,,511 N Western Ave,,,Girard,,,KS,,66743-0066,US,37.51684340000001,-94.8526038,
Medicalodges Goddard,,,,,,316-794-3476,,,,,,,,,,,,316-794-8635,,,www.medicalodgesgoddard.com,,,,,,,,,,,,,Nursing Facility; RHCF,,,,,501 Easy St,,,Goddard,,,KS,,67052-9235,US,37.66118779999999,-97.5826816,
Wheat Ridge Acres Assisted Living,,,,,,785-899-0277,,,,,,,,,,,,785-899-0100,,,www.heritagehealthcaremanagement.com,,,,,,,,,,,,,Assisted Living; RHCF,,,,,707 Wheat Ridge Circle,,,Goodland,,,KS,,67735-2259,US,39.3515229,-101.7205736,
"Almost Home, Inc",,,,,,620-792-6447,,,,,,,,,,,,620-617-1634,,,,,,,,,,,,,,,,Home Plus,,,,,1919 Van Buren,,,Great Bend,,,KS,,67530-2136,US,38.3714778,-98.7823916,
River Bend Assisted Living,,,,,,620-792-7117,,,,,,,,,,,,620-792-7017,,,www.americareusa.net/assisted_living/Great_Bend_KS/zip_67530/americare/1296,,,,,,,,,,,,,Assisted Living,,,,,3820 Broadway,,,Great Bend,,,KS,,67530,US,38.36626440000001,-98.7907845,
Halstead Health & Rehabilitation Center,,,,,,316-835-4848,,,,,,,,,,,,316-835-3535,,,www.midwest-health.com/halstead-health-rehab,,,,,,,,,,,,,Nursing Facility,,,,,915 McNair St,,,Halstead,,,KS,,67056,US,37.994896,-97.50100739999999,
The Homestead of Halstead,,,,,,316-830-3030,,,,,,,,,,,,316-830-2424,,,www.midwest-health.com/halstead,,,,,,,,,,,,,Assisted Living,,,,,715 W 6th St,,,Halstead,,,KS,,67056,US,37.99876950000001,-97.51587789999999,
Haven House,,,,,,620-465-2643,,,,,,,,,,,,620-465-2421,,,,,,,,,,,,,,,,Home Plus,,,,,410 North Reno Ave,,,Haven,,,KS,,67543,US,37.9073909,-97.7838658,
Haviland Health & Rehabilitation,,,,,,620-862-5233,,,,,,,,,,,,620-862-5291,,,www.havilandcarecenter.com,,,,,,,,,,,,,Nursing Facility,,,,,200 North Main St,,,Haviland,,,KS,,67059-9525,US,37.61675499999999,-99.106422,
Cedarview Assisted Living,,,,,,785-628-9992,,,,,,,,,,,,785-628-3200,,,www.cedarviewassistedliving.com,,,,,,,,,,,,,Assisted Living,,,,,2929 Sternberg Dr,,,Hays,,,KS,,67601,US,38.8894313,-99.3014389,
Diversicare of Haysville,,,,,,316-524-7470,,,,,,,,,,,,316-524-3211,,,diversicareofhaysville.com,,,,,,,,,,,,,Nursing Facility,,,,,215 N Lamar Ave,,,Haysville,,,KS,,67060-1266,US,37.566409,-97.3564798,
Legacy at Herington,,,,,,785-258-3769,,,,,,,,,,,,785-258-2283,,,,,,,,,,,,,,,,Assisted Living; Nursing Facility,,,,,2 E Ash St,,,Herington,,,KS,,67449-1662,US,38.679069,-96.9426672,
Highland Healthcare & Rehab Center,,,,,,785-442-3733,,,,,,,,,,,,785-442-3217,,,,,,,,,,,,,,,,Nursing Facility,,,,,402 South Ave, PO Box 117,,Highland,,,KS,,66035-0117,US,39.8564172,-95.2705246,
Medicalodges Jackson County,,,,,,785-364-3778,,,,,,,,,,,,785-364-3164,,,www.medicalodgesjacksoncounty.com,,,,,,,,,,,,,Nursing Facility,,,,,1121 W 7th St,,,Holton,,,KS,,66436-1123,US,39.4678674,-95.75008799999999,
"The Pines, Inc.",,,,,,,,,,,,,,,,,,785-364-3314,,,,,,,,,,,,,,,,Home Plus,,,,,725 Iowa Avenue,,,Holton,,,KS,,66436,US,39.4687478,-95.7395121,
Diversicare of Hutchinson,,,,,,620-669-0817,,,,,,,,,,,,620-669-9393,,,diversicareofhutchinson.com,,,,,,,,,,,,,Nursing Facility,,,,,1202 E 23rd Ave,,,Hutchinson,,,KS,,67502-5699,US,38.0800823,-97.9066977,
Hutchinson Health & Rehabilitation,,,,,,620-662-6157,,,,,,,,,,,,620-662-0597,,,hutchinsonhealthandrehab.com,,,,,,,,,,,,,Nursing Facility,,,,,2301 N Severance St,,,Hutchinson,,,KS,,67502-4301,US,38.0799293,-97.9139283,
Waldron Place,,,,,,620-662-9002,,,,,,,,,,,,620-662-4114,,,www.americareusa.net/assisted_living/Hutchinson_KS/zip_67502/americare/10609,,,,,,,,,,,,,Assisted Living; RHCF,,,,,1700 E 23rd,,,Hutchinson,,,KS,,67502,US,38.0800628,-97.8940241,
Gran Villas Independence,,,,,,620-331-7082,,,,,,,,,,,,620-331-2260,,,www.granvillasindependence.com,,,,,,,,,,,,,RHCF,,,,,621 S 2nd St,,,Independence,,,KS,,67301-4311,US,37.2170041,-95.7000003,
Medicalodges Independence,,,,,,620-331-6895,,,,,,,,,,,,620-331-8789,,,www.medicalodgesindependence.com,,,,,,,,,,,,,Nursing Facility,,,,,1000 W Mulberry St,,,Independence,,,KS,,67301-2026,US,37.24754920000001,-95.7161639,
Montgomery Place Nursing Center,,,,,,620-331-2544,,,,,,,,,,,,620-331-2577,,,www.americareusa.net/skilled_nursing_facility/Independence_KS/zip_67301/americare/5105,,,,,,,,,,,,,Nursing Facility,,,,,614 S 8th St,,,Independence,,,KS,,67301-4299,US,37.217125,-95.70702329999999,
Brookdale Junction City,,,,,,785-762-6222,,,,,,,,,,,,785-762-3123,,,www.brookdale.com,,,,,,,,,,,,,Assisted Living,,,,,1022 Caroline Ave,,,Junction City,,,KS,,66441-5206,US,39.0131104,-96.86019139999999,
Kansas City Transitional Care Center,,,,,,913-362-0623,,,,,,,,,,,,913-901-8462,,,,,,,,,,,,,,,,Nursing Facility,,,,,3910 Rainbow Blvd 400,,,Kansas City,,,KS,,66103,US,39.05669199999999,-94.6121484,Rosedale
Life Care Center of Kansas City,,,,,,913-299-1539,,,,,,,,,,,,913-299-1770,,,lifecarecenterofkansascity.com,,,,,,,,,,,,,Nursing Facility,,,,,3231 N 61st St,,,Kansas City,,,KS,,66104-1415,US,39.1453502,-94.71902519999999,Bethel Welborn
Medicalodges Post Acute Care Center,,,,,,913-334-4050,,,,,,,,,,,,913-334-0200,,,www.medicalodgespostacutecare.com,,,,,,,,,,,,,Nursing Facility,,,,,6500 Greeley Ave,,,Kansas City,,,KS,,66104-2647,US,39.1312039,-94.730059,Bethel Welborn
Providence Place LTCU,,,,,,913-596-4901,,,,,,,,,,,,913-596-4200,,,www.providence-health.org,,,,,,,,,,,,,Nursing Facility,,,,,8909 Parallel Pkwy,,,Kansas City,,,KS,,66112-1685,US,39.12479880000001,-94.7848491,Victory Hills
The Healthcare Resort of Kansas City,,,,,,,,,,,,,,,,,,913-788-2100,,,,,,,,,,,,,,,,Nursing Facility,,,,,8900 Parallel Parkway,,,Kansas City,,,KS,,66112,US,39.1294345,-94.78661079999999,Victory Hills
Victory Hills Senior Living Community,,,,,,913-299-9474,,,,,,,,,,,,913-299-1166,,,www.victoryhillsseniorliving.com,,,,,,,,,,,,,Assisted Living,,,,,1900 N 70th,,,Kansas City,,,KS,,66102,US,39.1275383,-94.74098269999999,Victory Hills
Medicalodges Kinsley,,,,,,620-659-2043,,,,,,,,,,,,620-659-2156,,,www.medicalodgeskinsley.com,,,,,,,,,,,,,Nursing Facility; RHCF,,,,,620 Winchester Ave,,,Kinsley,,,KS,,67547-9500,US,37.9218045,-99.4224572,
"Lansing Care & Rehabilitation Center, LLC",,,,,,913-727-1859,,,,,,,,,,,,913-727-1284,,,,,,,,,,,,,,,,Nursing Facility,,,,,210 N Plaza Drive, PO Box 250,,Lansing,,,KS,,66043,US,39.25878429999999,-94.9024015,
Twin Oaks Assisted Living,,,,,,913-727-1722,,,,,,,,,,,,913-727-6100,,,www.midwest-health.com/twin-oaks,,,,,,,,,,,,,Assisted Living,,,,,657 Eisenhower Rd,,,Lansing,,,KS,,66043-1913,US,39.26623060000001,-94.9111436,
