name,contact_first_name,contact_last_name,contact_name,email,contact_email,fax,mailing_address_line_1,mailing_address_line_2,mailing_city,mailing_contact_first_name,mailing_contact_last_name,mailing_contact_name,mailing_country,mailing_county,mailing_postalcode,mailing_province,provider_name,primary_phone,secondary_phone,twitter,website,source,contact_occupation,dsgne_first_name,dsgne_last_name,admin_name,co_address_line_1,co_address_line_2,co_company,co_city,co_postalcode,co_province,ombudsman_phone,typeofcare,typeofcare2,low_high_rate,low_rate,high_rate,address_line_1,address_line_2,address_directions,city,municipality,region,province,state_id,postal_code,country,latitude,longitude,neighborhood,addr_valid
Austin Harris Residence,,,,,,604-277-8834,,,,,,,,,,,,604-277-9819,,,www.vch.ca/EN/find_services/find_services/?&program_id=10568,,,,,,,,,,,,,,,,,,5411 Moncton St,,,Richmond,,,BC,,V7E 0A8,Canada,49.125784,-123.164337,Steveston,True
Courtyard Gardens,,,,,,604-273-9253,,,,,,,,,,,,604-273-1225,,,www.verveseniorliving.com,,,,,,,,,,,,,,,,,,7051 Moffatt Rd,,,Richmond,,,BC,,V6Y 3W2,Canada,49.1619421,-123.1438193,,True
Ayre Manor,,,,,,250-642-1754,,,,,,,,,,,,250-642-1750,,,www.ayremanor.ca/,,,,,,,,,,,,,,,,,,6754 Ayre Rd,,,Sooke,,,BC,,V9Z 1K1,Canada,48.377617,-123.726908,,True
Bedford Manor,,,,,,250-434-1703,,,,,,,,,,,,250-434-1702,,,n/a,,,,,,,,,,,,,,,,,,529 Seymour St,,,Kamloops,,,BC,,V2C 0A1,Canada,50.6746806,-120.3283784,City Centre,True
Berwick on the Park,,,,,,250-377-7276,,,,,,,,,,,,250-377-7275,,,www.berwickrc.com,,,,,,,,,,,,,,,,,,60 Whiteshield Cr S,,,Kamloops,,,BC,,V2E 2S9,Canada,50.6569637,-120.3373815,Upper Sahali,True
Chartwell Kamloops Retirement Residence,,,,,,250-376-5380,,,,,,,,,,,,250-376-5363,,,www.chartwell.com,,,,,,,,,,,,,,,,,,628 Tranquille Rd,,,Kamloops,,,BC,,V2B 3H6,Canada,50.695277,-120.3601029,North Shore,True
Greenfield Gardens,,,,,,n/a,,,,,,,,,,,,250-554-9244,,,n/a,,,,,,,,,,,,,,,,,,1607 Greenfield Ave,,,Kamloops,,,BC,,V2B 4N4,Canada,50.7042464,-120.3847699,Brocklehurst,True
Kamloops Seniors Village,,,,,,250-571-1799,,,,,,,,,,,,250-571-1800,,,n/a,,,,,,,,,,,,,,,,,,1220 Hugh Allan Dr,,,Kamloops,,,BC,,V1S 2B3,Canada,50.6502667,-120.3726273,Aberdeen,True
The Hamlets at Westsyde,,,,,,250-579-9069,,,,,,,,,,,,250-579-9061,,,www.thehamletsatwestsyde.com/,,,,,,,,,,,,,,,,,,3255 Overlander Dr,,,Kamloops,,,BC,,V2B 0A5,Canada,50.7709548,-120.3413541,Westsyde,True
Berwick By The Sea,,,,,,250-850-1355,,,,,,,,,,,,250-850-1353,,,www.berwickrc.com,,,,,,,,,,,,,,,,,,1353 16th Ave,,,Campbell River,,,BC,,V9W 2C9,Canada,50.0296916,-125.2452499,,True
Ironwood Place,,,,,,250-287-4998,,,,,,,,,,,,250-287-4486,,,www.viha.ca/hcc/assisted/locations/ironwood_place.htm,,,,,,,,,,,,,,,,,,1351 Ironwood St,,,Campbell River,,,BC,,V9W 5Z7,Canada,50.0284384,-125.254816,,True
Berwick Comox Valley,,,,,,250-339-1789,,,,,,,,,,,,250-339-1690,,,www.berwickrc.com,,,,,,,,,,,,,,,,,,1700 Comox Ave,,,Comox,,,BC,,V9M 4H4,Canada,49.6724764,-124.9230234,,True
Bevan Village,,,,,,604-850-5418,,,,,,,,,,,,604-850-5416,,,www.bevanvillage.ca,,,,,,,,,,,,,,,,,,33386 Bevan Ave,,,Abbotsford,,,BC,,V2S 5G6,Canada,49.0417573,-122.2993356,Mill Lake,True
Brookdale House,,,,,,604-853-0036,,,,,,,,,,,,604-853-2035,,,www.brookdale.house,,,,,,,,,,,,,,,,,,30961 Brookdale Ct,,,Abbotsford,,,BC,,V2T 5S3,Canada,49.065585,-122.366427,Townline Hill,True
Hallmark on the Park,,,,,,604-859-4678,,,,,,,,,,,,604-859-0053,,,www.hallmarkretirement.ca,,,,,,,,,,,,,,,,,,3055 Princess St,,,Abbotsford,,,BC,,V2T 4A8,Canada,49.0573146,-122.3450804,Clearbrook,True
Menno Assisted Living,,,,,,604-851-4015,,,,,,,,,,,,604-851-4004,,,www.mennoplace.ca,,,,,,,,,,,,,,,,,,2021 Primrose St,,,Abbotsford,,,BC,,V2S 2Y9,Canada,49.038887,-122.309855,Mill Lake,True
Tabor Court,,,,,,604-859-8713,,,,,,,,,,,,604-859-8718,,,www.taborhome.org,,,,,,,,,,,,,,,,,,31954 Sunrise Cr,,,Abbotsford,,,BC,,V2T 1N6,Canada,49.046525,-122.338305,Clearbrook Commercial,True
Birchwood Retirement Suites & Cottages,,,,,,604-792-8164,,,,,,,,,,,,604-792-8793,,,www.chartwellreit.ca,,,,,,,,,,,,,,,,,,45650 Patten Ave,,,Chilliwack,,,BC,,V2P 1S4,Canada,49.1692141,-121.9612748,Chilliwack Proper Village West,True
Sto:lo Elders Lodge,,,,,,604-858-5499,,,,,,,,,,,,604-858-5591,,,www.stolonation.bc.ca/services-and-programs/elders-lodge/elders-lodge.htm,,,,,,,,,,,,,,,,,,7519 Topaz Dr,,,Chilliwack,,,BC,,V2R 0E8,Canada,49.1389349,-121.9670607,Sardis,True
Sunset Manor,,,,,,604-7030433,,,,,,,,,,,,604 702-0457,,,www.sunsetmanor.ca,,,,,,,,,,,,,,,,,,8920-2 Broadway St,,,Chilliwack,,,BC,,V2P 5W1,Canada,49.164534,-121.9335641,Rosedale,True
The Cascades,,,,,,604-795-7291,,,,,,,,,,,,604-795-7297,,,www.balticproperties.ca,,,,,,,,,,,,,,,,,,45586 McIntosh Dr,,,Chilliwack,,,BC,,V2P 7W8,Canada,49.1609803,-121.9628995,Chilliwack Proper Village West,True
Waverly Seniors Village,,,,,,604-702-5611,,,,,,,,,,,,604-792-6340,,,n/a,,,,,,,,,,,,,,,,,,8445 Young Rd,,,Chilliwack,,,BC,,V2P 4P2,Canada,49.1554583,-121.9519837,Chilliwack Proper Village West,True
Blue Heron Villa,,,,,,250-766-1658,,,,,,,,,,,,250-766-1660,,,www.blueheronvilla.com,,,,,,,,,,,,,,,,,,9509 Main St,,,Lake Country,,,BC,,V4V 2N3,Canada,50.0207652,-119.4043046,,True
Boundary Lodge Assisted Living,,,,,,250-443-0015,,,,,,,,,,,,250-443-0006,,,n/a,,,,,,,,,,,,,,,,,,7130 9th St,,,Grand Forks,,,BC,,V0H 1H4,Canada,49.0238511,-118.4425144,,True
Braehaven Assisted Living,,,,,,250-537-1124,,,,,,,,,,,,250-537-5520,,,www.greenwoodseldercare.com,,,,,,,,,,,,,,,,,,137 Blain Rd,,,Salt Spring Island,,,BC,,V8K 0A1,Canada,48.8616338,-123.5114185,Ganges,True
A Better Place,,,,,,n/a,,,,,,,,,,,,778-889-8555,,,www.abetterplacetransitionhousing.ca,,,,,,,,,,,,,,,,,,9885/9887 138th St,,,Surrey,,,BC,,V3T5E3,Canada,49.1822225,-122.8398754,Whalley,True
Amenida Seniors Community,,,,,,604-597-8032,,,,,,,,,,,,604-597-9333,,,www.homecareliving.ca,,,,,,,,,,,,,,,,,,13855 68th Ave,,,Surrey,,,BC,,V3W 2G9,Canada,49.12664,-122.839012,Newton,True
Clover Heights Retirement Home,,,,,,604-372-3226,,,,,,,,,,,,604-372-1131,,,www.cloverheight.com,,,,,,,,,,,,,,,,,,6209 184th St,,,Surrey,,,BC,,V3S 8B1,Canada,49.1151388,-122.7132043,Cloverdale,True
Crescent Gardens,,,,,,604-541-8871,,,,,,,,,,,,604-541-8861,,,www.chartwell.com,,,,,,,,,,,,,,,,,,1222 King George Hwy,,,Surrey,,,BC,,V4A 9W6,Canada,49.0243238,-122.7652567,,True
Elim Village - Emerald Building,,,,,,604-587-6465,,,,,,,,,,,,604-584-7587,,,www.elimvillage.com,,,,,,,,,,,,,,,,,,9080 159th St,,,Surrey,,,BC,,V4N 5T6,Canada,49.167634,-122.78134,,True
Fleetwood Villa,,,,,,604-590-2887,,,,,,,,,,,,604-590-2889,,,www.reveraliving.com/fleetwood,,,,,,,,,,,,,,,,,,16028 83rd Ave,,,Surrey,,,BC,,V4N 0N2,Canada,49.1530918,-122.7781311,,True
Freedom Place,,,,,,n/a,,,,,,,,,,,,604-634-3300,,,www.howesound.net,,,,,,,,,,,,,,,,,,10342 148th St,,,Surrey,,,BC,,V3R 3X3,Canada,49.190199,-122.811697,Guildford,True
Imperial Place Retirement Residence,,,,,,604-583-3243,,,,,,,,,,,,604-581-1555,,,www.chartwellreit.ca,,,,,,,,,,,,,,,,,,13853 102nd Ave,,,Surrey,,,BC,,V3T5P6,Canada,49.1887438,-122.8383032,Whalley,True
Pacific Carlton,,,,,,604-542-8400,,,,,,,,,,,,604-531-1160,,,www.unicarehomes.com,,,,,,,,,,,,,,,,,,15366 17th Ave,,,Surrey,,,BC,,V4A 1T9,Canada,49.032764,-122.796374,,True
PICS Assisted Living,,,,,,604-596-7217,,,,,,,,,,,,604-596-0052,,,www.pics.bc.ca,,,,,,,,,,,,,,,,,,12075 75A Ave,,,Surrey,,,BC,,V3W 1S8,Canada,49.1401474,-122.8885878,Newton,True
Rosemary Heights Seniors Village,,,,,,778-545-5050,,,,,,,,,,,,778-545-5000,,,n/a,,,,,,,,,,,,,,,,,,15240- 34th Ave,,,Surrey,,,BC,,V3S 2J9,Canada,49.063198,-122.8004591,Rosemary Heights Central,True
Sunnyside Manor,,,,,,604-542-8399,,,,,,,,,,,,604-531-7470,,,www.unicarehomes.com,,,,,,,,,,,,,,,,,,15340 17th Ave,,,Surrey,,,BC,,V4A 1T9,Canada,49.0327045,-122.7975148,,True
The English Manor,,,,,,n/a,,,,,,,,,,,,604-541-9697,,,www.assistedlivingwhiterockbc.com/,,,,,,,,,,,,,,,,,,16963 22nd Ave,,,Surrey,,,BC,,V3S 9Z3,Canada,49.0424562,-122.7526633,,True
The Gateway,,,,,,604-495-4560,,,,,,,,,,,,604-585-2906,,,www.gatewayassistedliving.ca,,,,,,,,,,,,,,,,,,13787 100 Ave,,,Surrey,,,BC,,V3T 5X7,Canada,49.1847317,-122.8404363,Whalley,True
The Residence at Morgan Heights,,,,,,604-535-7718,,,,,,,,,,,,604-535-1118Ext 101,,,www.morganheightscare.ca,,,,,,,,,,,,,,,,,,15955 27th Ave,,,Surrey,,,BC,,V3Z 3W3,Canada,49.0516839,-122.7799011,Morgan Heights,True
The Royale Pacifica,,,,,,604-535-1663,,,,,,,,,,,,604-535-9194,,,www.siennaliving.ca,,,,,,,,,,,,,,,,,,2525 King George Blvd,,,Surrey,,,BC,,V4P 0C8,Canada,49.0477836,-122.7971059,,True
The Royale Peninsula Resort Retirement Living,,,,,,604-538-2031,,,,,,,,,,,,604-538-2033,,,www.peninsulaliving.ca,,,,,,,,,,,,,,,,,,2088 152 St,,,Surrey,,,BC,,V4A 9Z4,Canada,49.0395021,-122.8000807,,True
Whitecliff Retirement Residence,,,,,,604-538-4919,,,,,,,,,,,,604-538-7227,,,www.reveraliving.com/whitecliff,,,,,,,,,,,,,,,,,,15501 16th Ave,,,Surrey,,,BC,,V4A 9M5,Canada,49.0315538,-122.7933683,,True
Carefree Manor,,,,,,250-395-4847,,,,,,,,,,,,250-395-4807,,,www.carefreemanor.ca,,,,,,,,,,,,,,,,,,812 Cariboo Trl,Box 217,,100 Mile House,,,BC,,V0K 2E0,Canada,ERROR,ERROR,ERROR,True
Carrington House,,,,,,604-814-3016,,,,,,,,,,,,604-826-4747,,,www.chartwellreit.ca,,,,,,,,,,,,,,,,,,32679 6th Ave,,,Mission,,,BC,,V2V 1Y8,Canada,49.1391185,-122.3198829,,True
The Cedars (Mission),,,,,,604-826-2102,,,,,,,,,,,,604-826-2194,,,www.missionseniors.ca,,,,,,,,,,,,,,,,,,7380 Hurd St,,,Mission,,,BC,,V2V 3H5,Canada,49.1357942,-122.3322863,,True
Carrington Place,,,,,,250-545-5793,,,,,,,,,,,,250-545-5704,,,www.chartwell.com,,,,,,,,,,,,,,,,,,4651 4751 23rd St,,,Vernon,,,BC,,V1T 4K7,Canada,50.2812312,-119.2619103,,True
Creekside Landing,,,,,,250-549-9334,,,,,,,,,,,,250-549-9550,,,www.kaigo.ca,,,,,,,,,,,,,,,,,,6190 Okanagan Landing Rd,,,Vernon,,,BC,,V1H 1M3,Canada,50.246255,-119.322303,,True
Heritage Square,,,,,,250-545-4060,,,,,,,,,,,,250-545-2060,,,www.kaigo.ca/our-communities/heritage-square/,,,,,,,,,,,,,,,,,,3904-27th St,,,Vernon,,,BC,,V1T 4X7,Canada,50.2706316,-119.2674068,,True
Heron Grove,,,,,,250-542-6227,,,,,,,,,,,,250-542-6101,,,www.gss.org,,,,,,,,,,,,,,,,,,4900 20th St,,,Vernon,,,BC,,V1T 9W3,Canada,50.282974,-119.259706,,True
Casa Loma Seniors Village,,,,,,250-897-1038,,,,,,,,,,,,250-897-1033,,,n/a,,,,,,,,,,,,,,,,,,4646 Headquarter Rd,,,Courtenay,,,BC,,V9N 7J3,Canada,49.7025981,-124.9923824,,True
Comox Valley Seniors Village,,,,,,250-331-4100,,,,,,,,,,,,250-331-1183,,,n/a,,,,,,,,,,,,,,,,,,4640 Headquarters Rd,,,Courtenay,,,BC,,V9N 7J3,Canada,49.7025944,-124.992391,,True
Castle Wood Village,,,,,,250-365-6647,,,,,,,,,,,,250-365-6686,,,www.goldenlifemanagement.ca/index.php/villages/castlewood-village/overview,,,,,,,,,,,,,,,,,,525 Columbia St,,,Castlegar,,,BC,,V1N 1G7,Canada,49.323775,-117.6656598,,True
Cedar Garden Assisted Living,,,,,,604-904-6411,,,,,,,,,,,,604-904-6409,,,www.vch.ca/EN/find_services/find_services/?&program_id=10569,,,,,,,,,,,,,,,,,,1250 Cedar Village Close,,,North Vancouver,,,BC,,V7J 3P3,Canada,49.3259754,-123.0406218,,True
Churchill House,,,,,,604-904-1191,,,,,,,,,,,,604-904-1199,,,www.chartwell.com/locations/churchill-house-retirement-community/index.php,,,,,,,,,,,,,,,,,,150 West 29th St,,,North Vancouver,,,BC,,V7N 2J8,Canada,49.336069,-123.073389,,True
Lynn Valley House,,,,,,604-988-0814,,,,,,,,,,,,604-982-3725,,,www.vch.ca/assisted/ns/lynn.htm,,,,,,,,,,,,,,,,,,1070 Lynn Valley Rd,,,North Vancouver,,,BC,,V7J 1Z8,Canada,49.333963,-123.044729,,True
Chestnut Place,,,,,,250-493-4636,,,,,,,,,,,,250-490-0200,,,www.pdscl.org,,,,,,,,,,,,,,,,,,453 Winnipeg St,,,Penticton,,,BC,,V2A 5M7,Canada,49.4957764,-119.5941888,,True
Pentoka Companion Care,,,,,,250-492-2680,,,,,,,,,,,,250-492-2616,,,n/a,,,,,,,,,,,,,,,,,,168 Kirkpatrick Ave,,,Penticton,,,BC,,V2A 3P5,Canada,49.4705759,-119.5879265,,True
The Concorde Assisted Living Residence,,,,,,250-490-8810,,,,,,,,,,,,250-490-8800,,,www.verveseniorliving.com,,,,,,,,,,,,,,,,,,3235 Skaha Lake Rd,,,Penticton,,,BC,,V2A 6G5,Canada,49.459784,-119.5886096,,True
The Hamlets at Penticton,,,,,,250-490-8523,,,,,,,,,,,,250-490-8503,,,www.thehamletsatpenticton.com/index.html,,,,,,,,,,,,,,,,,,103 Duncan Ave W,,,Penticton,,,BC,,V2A 2Y3,Canada,49.4834236,-119.5892636,,True
Village By the Station,,,,,,250-490-9733,,,,,,,,,,,,250-490-4949,,,www.gss.org,,,,,,,,,,,,,,,,,,270 Hastings Ave,,,Penticton,,,BC,,V2A 2V6,Canada,49.4851868,-119.5962207,,True
Christenson Village,,,,,,604-886-8790,,,,,,,,,,,,604-886-8747Ext 3,,,www.vch.ca/EN/find_services/find_services/?&program_id=10567,,,,,,,,,,,,,,,,,,585 Shaw Rd,,,Gibsons,,,BC,,V0N 1V8,Canada,49.404508,-123.520316,,True
Cokely Manor,,,,,,250-248-4813,,,,,,,,,,,,250-947-9777,,,www.arrowsmithlodge.ca,,,,,,,,,,,,,,,,,,266A Moilliet St,,,Parksville,,,BC,,V9P 1M9,Canada,49.3163852,-124.3232824,,True
Stanford Seniors Village,,,,,,250-951-0812,,,,,,,,,,,,250-951-0811,,,n/a,,,,,,,,,,,,,,,,,,250 Craig St,,,Parksville,,,BC,,V9P 0A7,Canada,49.3163793,-124.3124013,,True
Coldstream Meadows Retirement Community,,,,,,250-542-5675,,,,,,,,,,,,250-542-5661,,,www.coldstreammeadows.com,,,,,,,,,,,,,,,,,,9104 Mackie Dr,,,Coldstream,,,BC,,V1B 1G9,Canada,50.2181077,-119.2177678,,True
Amica at Arbutus Manor,,,,,,604-731-8933,,,,,,,,,,,,604-736-8936,,,www.amica.ca,,,,,,,,,,,,,,,,,,2125 Eddington Dr,,,Vancouver,,,BC,,V6L 3A9,Canada,49.2474524,-123.1558338,Arbutus Ridge,True
Chalmers Lodge,,,,,,604-731-3140,,,,,,,,,,,,604-731-3178,,,www.chalmerslodge.ca,,,,,,,,,,,,,,,,,,1450 West 12th Ave,,,Vancouver,,,BC,,V6H 1M9,Canada,49.2604701,-123.1374847,West Side,True
Clarendon Court,,,,,,604-324-6224,,,,,,,,,,,,604-3254-6230,,,www.baptisthousing.org/communities/clarendon-court,,,,,,,,,,,,,,,,,,6404 Clarendon St,,,Vancouver,,,BC,,V5S 4X9,Canada,49.2255411,-123.0554663,East Side,True
Cooper Place,,,,,,604-684-2575,,,,,,,,,,,,604-684-2545,,,www.cccares.org,,,,,,,,,,,,,,,,,,306 East Cordova St,,,Vancouver,,,BC,,V6A 1L5,Canada,49.2821295,-123.0970695,Central,True
Crofton Manor,,,,,,604-263-7719,,,,,,,,,,,,604-263-0921,,,www.reveraliving.com,,,,,,,,,,,,,,,,,,2803 West 41st Ave,,,Vancouver,,,BC,,V6N 4B4,Canada,49.2354713,-123.1680333,Arbutus Ridge,True
Granville Gardens Retirement,,,,,,n/a,,,,,,,,,,,,604-563-3540,,,www.granvillegardens.net,,,,,,,,,,,,,,,,,,1550 W 49 Ave,Suite 100,,Vancouver,,,BC,,V6M 2R6,Canada,49.2267435,-123.1402455,West Side,True
Harmony House - Vancouver,,,,,,604-648-0056,,,,,,,,,,,,604-648-0012,,,www.vch.ca/EN/find_services/find_services/?&program_id=10574,,,,,,,,,,,,,,,,,,580 Shanghai Alley,,,Vancouver,,,BC,,V6B 1N8,Canada,49.2798328,-123.1056132,Central,False
Haro Park,,,,,,604-687-0645,,,,,,,,,,,,604-687-5584,,,www.haropark.org/,,,,,,,,,,,,,,,,,,1233 Haro St,,,Vancouver,,,BC,,V6E 3Y5,Canada,49.2856138,-123.1282877,Central,True
Honoria Conway at St. Vincent's Heather,,,,,,604-876-7196,,,,,,,,,,,,604-876-7191,,,www.providencehealthcare.org/hospitals-residences/st-vincents-honoria-conway-heather,,,,,,,,,,,,,,,,,,4875 Heather St,,,Vancouver,,,BC,,V5Z 0A7,Canada,49.2417105,-123.1211813,South Cambie,True
Icelandic Harbour,,,,,,604-321-3863,,,,,,,,,,,,604-321-3812,,,www.vch.ca/EN/find_services/find_services/?&program_id=10563,,,,,,,,,,,,,,,,,,2020 Harrison Dr,,,Vancouver,,,BC,,V5P 2P6,Canada,49.2095501,-123.0637129,East Side,True
Legacy Senior Living - The Leo Wertman Residence,,,,,,604-683-0355,,,,,,,,,,,,604-240-8550,,,www.legacyseniorliving.com,,,,,,,,,,,,,,,,,,611 West 41 Ave,,,Vancouver,,,BC,,V5Z 0C7,Canada,49.2338561,-123.1186266,South Cambie,True
Millennium Tower,,,,,,604-408-9868,,,,,,,,,,,,604-408-9897,,,www.vch.ca/EN/find_services/find_services/?&program_id=10558,,,,,,,,,,,,,,,,,,1175 Broughton St,,,Vancouver,,,BC,,V6G 3K9,Canada,49.2840452,-123.136243,Central,True
Southview Heights,,,,,,604-438-0262,,,,,,,,,,,,604-438-3367,,,www.salvationarmy.ca/britishcolumbia/southviewterraceandheights/,,,,,,,,,,,,,,,,,,7252 Kerr St,,,Vancouver,,,BC,,V5S 3V2,Canada,49.2177302,-123.0405452,East Side,True
Tapestry at Arbutus Walk,,,,,,604-736-1679,,,,,,,,,,,,604-736-1640,,,www.discovertapestry.com,,,,,,,,,,,,,,,,,,2799 Yew St,,,Vancouver,,,BC,,V6K4W2,Canada,49.261442,-123.1556576,Kitsilano,True
Tapestry at Wesbrook Village,,,,,,604-225-5002,,,,,,,,,,,,604-225-5000,,,n/a,,,,,,,,,,,,,,,,,,338 Wesbrook Mall,,,Vancouver,,,BC,,V6S 0A6,Canada,49.2540897,-123.2345221,,False
Terraces on 7th,,,,,,604-738-8386,,,,,,,,,,,,604-738-8380,,,www.retirementconcepts.com/homes/terraces/,,,,,,,,,,,,,,,,,,1570 West 7th Ave,,,Vancouver,,,BC,,V6J 5M1,Canada,49.2651372,-123.1401893,West Side,True
The Cedars at Beulah Gardens,,,,,,604-251-4116,,,,,,,,,,,,604-251-4114,,,www.vch.ca/EN/find_services/find_services/?&program_id=10559,,,,,,,,,,,,,,,,,,3355 East 5th Ave,,,Vancouver,,,BC,,V5M 0A1,Canada,49.2662119,-123.0323952,East Side,True
The Harry and Jeanette Weinberg (of Baltimore) Residence,,,,,,604-261-9644,,,,,,,,,,,,604-261-9622,,,www.weinbergresidence.com/assisted.html,,,,,,,,,,,,,,,,,,5650 Osler St,,,Vancouver,,,BC,,V6M 2W9,Canada,49.2346409,-123.1292262,West Side,True
Columbia Garden Village,,,,,,250-341-3340,,,,,,,,,,,,250-341-3350,,,www.goldenlifemanagement.ca/index.php/villages/columbia-garden-village/overview-2,,,,,,,,,,,,,,,,,,800-10th Ave,PO Box 578,,Invermere,,,BC,,V0A 1K0,Canada,50.507651,-116.0338495,,True
Cottonwood Manor,,,,,,250-845-3775,,,,,,,,,,,,250-845-3770,,,n/a,,,,,,,,,,,,,,,,,,2261 Copeland Ave,,,Houston,,,BC,,V0J 1Z0,Canada,54.3972441,-126.6496617,,True
Courtyard Terrace,,,,,,604-430-5131,,,,,,,,,,,,604-437-6262,,,www.parkplaceseniorsliving.com,,,,,,,,,,,,,,,,,,3730 Burke St,,,Burnaby,,,BC,,V5H 1A3,Canada,49.2368917,-123.0226075,,True
Dania Manor,,,,,,604-299-0179,,,,,,,,,,,,604-299-1379,,,www.dania.bc.ca,,,,,,,,,,,,,,,,,,4155 Norland Ave,,,Burnaby,,,BC,,V5G 3Z6,Canada,49.24722,-122.97584,,True
Liberty Place,,,,,,604-526-2207,,,,,,,,,,,,604-526-9933,,,www.howesound.net,,,,,,,,,,,,,,,,,,7899 17th Ave,,,Burnaby,,,BC,,V3N 1M1,Canada,49.2245159,-122.9351411,,True
Nikkei Home,,,,,,604-777-5050,,,,,,,,,,,,604-777-5000,,,www.nikkeiplace.org,,,,,,,,,,,,,,,,,,6680 Southoaks Cr,,,Burnaby,,,BC,,V5E 4N3,Canada,49.217547,-122.965124,,True
Rideau Retirement Residence,,,,,,604-291-2151,,,,,,,,,,,,604-291-1792,,,n/a,,,,,,,,,,,,,,,,,,1850 Rosser Ave,,,Burnaby,,,BC,,V5C 5E1,Canada,49.2677888,-123.0056401,,True
Seton Villa,,,,,,604-291-1871,,,,,,,,,,,,604-291-0607,,,www.setonvilla.com,,,,,,,,,,,,,,,,,,3755 McGill St,,,Burnaby,,,BC,,V5C 1M2,Canada,49.2886326,-123.0219377,,True
Swedish Assisted Living Residence,,,,,,604-420-3234,,,,,,,,,,,,604-420-3222,,,n/a,,,,,,,,,,,,,,,,,,7230 Halifax St,,,Burnaby,,,BC,,V5A 0B2,Canada,49.2677959,-122.9520515,,True
Crest View Village,,,,,,250-428-9968,,,,,,,,,,,,250-428-9986,,,www.goldenlifemanagement.ca/index.php/villages/crest-view-village/overview-3,,,,,,,,,,,,,,,,,,800 Cavell St,RR4,,Creston,,,BC,,V0B 1G4,Canada,49.104853,-116.51521,,True
Dale Manor,,,,,,604-414-0636,,,,,,,,,,,,604-414-9460,,,n/a,,,,,,,,,,,,,,,,,,5402/5404 Dale Ave,,,Powell River,,,BC,,V8A 3W3,Canada,49.862586,-124.520641,,True
