name,contact_first_name,contact_last_name,contact_name,email,contact_email,fax,mailing_address_line_1,mailing_address_line_2,mailing_city,mailing_contact_first_name,mailing_contact_last_name,mailing_contact_name,mailing_country,mailing_county,mailing_postalcode,mailing_province,provider_name,primary_phone,secondary_phone,twitter,website,source,contact_occupation,dsgne_first_name,dsgne_last_name,admin_name,co_address_line_1,co_address_line_2,co_company,co_city,co_postalcode,co_province,ombudsman_phone,typeofcare,typeofcare2,low_high_rate,low_rate,high_rate,address_line_1,address_line_2,address_directions,city,municipality,region,province,state_id,postal_code,country,latitude,longitude,neighborhood
COVE MANOR RETIREMENT,,,,,,,521 E BEACH DR,,PANAMA CITY,,,,,Bay,32401,FL,,(850) 763-3655,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1041,,,,,,,,,,,,,Assisted Living,,,,521 EAST BEACH DRIVE,,,PANAMA CITY,Bay,,FL,,32401,US,30.147877,-85.6583444,
SOUTHERN LIVING FOR SENIORS,,,,,,,765 NE DELPHINIUM DRIVE,,MADISON,,,,,Madison,32340,FL,,(850) 973-6892,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1044,,,,,,,,,,,,,Assisted Living,,,,765 NE DELPHINIUM DRIVE,,,MADISON,Madison,,FL,,32340,US,30.540803,-83.362769,
LISENBY ON LAKE CAROLINE,,,,,,,1890 STATE ROAD 436,STE 300,WINTER PARK,,,,,Seminole,32792-2285,FL,,(850) 785-6121,,,http://www.lisenbyretirement.com,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1045,,,,,,,,,,,,,Assisted Living,,,,1400 WEST ELEVENTH STREET,,,PANAMA CITY,Bay,,FL,,32401,US,30.1684604,-85.6823917,
GARDEN VIEW ALF,,,,,,,526 N. MARY ELLA AVE.,,PANAMA CITY,,,,,Bay,32404,FL,,(850) 871-1611,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1047,,,,,,,,,,,,,Assisted Living,,,,526 N. MARY ELLA AVE.,,,PANAMA CITY,Bay,,FL,,32404,US,30.157692,-85.5715227,
BAYSHORE MANOR,,,,,,,5200 COLLEGE ROAD,,KEY WEST,,,,,Monroe,33040,FL,,(305) 294-4966,,,http://www.monroecounty-fl.gov,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1050,,,,,,,,,,,,,Assisted Living,,,,5200 COLLEGE ROAD,,,KEY WEST,Monroe,,FL,,33040,US,24.5733775,-81.7496759,
BEL-AIR HOUSE,,,,,,,15836 LYLE CIRCLE,,HUDSON,,,,,Pasco,34667,FL,,(727) 845-1100,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1059,,,,,,,,,,,,,Assisted Living,,,,5550 RIVER ROAD,,,NEW PORT RICHEY,Pasco,,FL,,34652,US,28.2402814,-82.7258975,Craftsdivision
HOLMES CREEK ASSISTED LIVING FACILITY INC.,,,,,,,P.O. BOX 390,,VERNON,,,,,Washington,32462,FL,,(850) 535-1160,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1062,,,,,,,,,,,,,Assisted Living,,,,3732 ROCHE AVENUE,,,VERNON,Washington,,FL,,32462,US,30.625944,-85.711362,
NANCY LEE'S MANOR,,,,,,,3461 64TH STREET NORTH,,SAINT PETERSBURG,,,,,Pinellas,33710,FL,,(727) 347-2979,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1066,,,,,,,,,,,,,Assisted Living,,,,3461 64TH STREET NORTH,,,SAINT PETERSBURG,Pinellas,,FL,,33710,US,27.8037264,-82.7237348,
PEMBROOK PLACE II INC.,,,,,,,1623 ROBINHOOD LANE,,CLEARWATER,,,,,Pinellas,33764,FL,,(727) 539-6872,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1068,,,,,,,,,,,,,Assisted Living,,,,1623 ROBINHOOD LANE,,,CLEARWATER,Pinellas,,FL,,33764,US,27.9374437,-82.7527898,
HERITAGE HOUSE RETIREMENT HOME,,,,,,,1810 S BELCHER RD,,CLEARWATER,,,,,Pinellas,33764-6602,FL,,(727) 531-2236,,,http://www.heritagehouseassistedliving.com,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1076,,,,,,,,,,,,,Assisted Living,,,,1810 S BELCHER RD,,,CLEARWATER,Pinellas,,FL,,33764-6602,US,27.93083,-82.74652499999999,
NEW HORIZON SENIOR CITIZEN HOME,,,,,,,1745 FOREST DRIVE,,INVERNESS,,,,,Citrus,34453,FL,,(352) 726-5466,,,http://www.newhorizonretirementcommunities.com,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1077,,,,,,,,,,,,,Assisted Living,,,,1745 FOREST DRIVE,,,INVERNESS,Citrus,,FL,,34453,US,28.8413253,-82.3534815,
SOMERSET,,,,,,,2450 DORA AVENUE,,TAVARES,,,,,Lake,32778,FL,,(352) 343-4464,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1078,,,,,,,,,,,,,Assisted Living,,,,2450 DORA AVENUE,,,TAVARES,Lake,,FL,,32778,US,28.81726999999999,-81.70252099999999,
FINNISH-AMERICAN VILLAGE,,,,,,,1800 SOUTH DR,,LAKE WORTH,,,,,Palm Beach,33461-6133,FL,,(561) 588-4333,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1081,,,,,,,,,,,,,Assisted Living,,,,1800 SOUTH DR,,,LAKE WORTH,Palm Beach,,FL,,33461-6133,US,26.5903157,-80.07149199999999,
FLORIDA BAPTIST RETIREMENT CENTER,,,,,,,1006 33RD STREET,,VERO BEACH,,,,,Indian River,32960,FL,,(772) 567-5248,,,http://fbrcvero.org,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1082,,,,,,,,,,,,,Assisted Living,,,,1006 33RD STREET,,,VERO BEACH,Indian River,,FL,,32960,US,27.6537521,-80.39234189999999,
MRM BOARDING HOME,,,,,,,6035 72ND AVE N,,PINELLAS PARK,,,,,Pinellas,33781-4143,FL,,(727) 546-4739,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1084,,,,,,,,,,,,,Assisted Living,,,,6035 72ND AVE N,,,PINELLAS PARK,Pinellas,,FL,,33781-4143,US,27.83818669999999,-82.7165225,
MASONIC HOME OF FLORIDA,,,,,,,3201 1ST ST NE,,ST PETERSBURG,,,,,Pinellas,33704-2205,FL,,(727) 822-3499,,,http://www.masonichomefl.com,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1085,,,,,,,,,,,,,Assisted Living,,,,3201 1ST ST NE,,,ST PETERSBURG,Pinellas,,FL,,33704-2205,US,27.801762,-82.633095,North East Park
"APOLLO GARDENS RETIREMENT RESIDENCE CARE, INC.",,,,,,,2718 JOHNSON ST,,HOLLYWOOD,,,,,Broward,33020-3824,FL,,(954) 923-5553,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1089,,,,,,,,,,,,,Assisted Living,,,,2718 JOHNSON ST,,,HOLLYWOOD,Broward,,FL,,33020-3824,US,26.0181394,-80.1620056,North Central Hollywood
"BROWARD HOUSE, INC.",,,,,,,1726 SE 3RD AVE,,FT LAUDERDALE,,,,,Broward,33316-2514,FL,,(954) 468-1290,,,http://www.browardhouse.org,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1096,,,,,,,,,,,,,Assisted Living,,,,417 SE 18TH CT,,,FT LAUDERDALE,Broward,,FL,,33316-2831,US,26.09864619999999,-80.1380928,South Fort Lauderdale
COVENANT VILLAGE OF FLORIDA,,,,,,,9215 W BROWARD BLVD,STE 100,PLANTATION,,,,,Broward,33324-2407,FL,,(954) 916-6479,,,http://https://www.covenantflorida.org/assisted-living-plantation-florida,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1097,,,,,,,,,,,,,Assisted Living,,,,9211 WEST BROWARD BLVD,,,PLANTATION,Broward,,FL,,33324,US,26.1225226,-80.2673832,
2065INC FORT LAUDERDALE RETIREMENT HOME ANNEX,,,,,,,420 SE 12TH COURT,,FORT LAUDERDALE,,,,,Broward,33316,FL,,(954) 524-3312,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1102,,,,,,,,,,,,,Assisted Living,,,,420 SE 12TH COURT,,,FORT LAUDERDALE,Broward,,FL,,33316,US,26.1065019,-80.13803630000001,Poinciana Park
FORT LAUDERDALE RETIREMENT HOME,,,,,,,401 SE 12TH COURT,,FORT LAUDERDALE,,,,,Broward,33316,FL,,(954) 524-3312,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1103,,,,,,,,,,,,,Assisted Living,,,,401 SE 12TH COURT,,,FORT LAUDERDALE,Broward,,FL,,33316,US,26.1069653,-80.1387286,Poinciana Park
PACIFICA SENIOR LIVING FOREST TRACE,,,,,,,5500 NW 69TH AVENUE,,LAUDERHILL,,,,,Broward,33319,FL,,(954) 572-4700,,,http://www.pacificaforesttrace.com,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1104,,,,,,,,,,,,,Assisted Living,,,,5500 NW 69TH AVENUE,,,LAUDERHILL,Broward,,FL,,33319,US,26.1894961,-80.24330839999999,
INDEPENDENCE HALL,,,,,,,1639 NE 26TH STREET,,WILTON MANORS,,,,,Broward,33305,FL,,(954) 563-6232,,,http://www.marrinson.com,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1111,,,,,,,,,,,,,Assisted Living,,,,1639 NE 26TH STREET,,,WILTON MANORS,Broward,,FL,,33305,US,26.1604948,-80.12554569999999,
FIVE STAR PREMIER RESIDENCES OF PLANTATION,,,,,,,400 CENTRE STREET,,NEWTON,,,,,Not Available,2458,MA,,(954) 476-9500,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1112,,,,,,,,,,,,,Assisted Living,,,,8600 WEST SUNRISE BLVD,,,PLANTATION,Broward,,FL,,33322,US,26.145625,-80.266153,
"JOHN KNOX VILLAGE OF FLORIDA, INC.",,,,,,,840 LAKESIDE CIR,,POMPANO BEACH,,,,,Broward,33060-3720,FL,,(954) 783-4050,,,http://www.johnknoxvillage.com,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1114,,,,,,,,,,,,,Assisted Living,,,,840 LAKESIDE CIR,,,POMPANO BEACH,Broward,,FL,,33060-3720,US,26.2235334,-80.13515559999999,
LINCOLN MANOR,,,,,,,P.O. BOX 221650,,HOLLYWOOD,,,,,Broward,33022,FL,,(954) 922-1995,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1116,,,,,,,,,,,,,Assisted Living,,,,2144 LINCOLN STREET,,,HOLLYWOOD,Broward,,FL,,33022,US,26.0172939,-80.15102329999999,North Central Hollywood
WILLOW BAY SENIOR RESORT,,,,,,,4001 WEST HILLSBORO BLVD.,,DEERFIELD BEACH,,,,,Broward,33442,FL,,(954) 426-9700,,,http://www.willowbayalf.com,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1117,,,,,,,,,,,,,Assisted Living,,,,4001 WEST HILLSBORO BLVD.,,,DEERFIELD BEACH,Broward,,FL,,33442,US,26.31848089999999,-80.158322,
"MARGATE MANOR, INC.",,,,,,,1189 W RIVER DR,,MARGATE,,,,,Broward,33063-3578,FL,,(954) 972-0200,,,http://www.marrinson.com,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1120,,,,,,,,,,,,,Assisted Living,,,,1189 W RIVER DR,,,MARGATE,Broward,,FL,,33063-3578,US,26.2426185,-80.2100925,
HORIZON ALF,,,,,,,1490 NW 21ST ST,,FT LAUDERDALE,,,,,Broward,33311-3522,FL,,(954) 523-1543,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1121,,,,,,,,,,,,,Assisted Living,,,,1490 NW 21ST ST,,,FT LAUDERDALE,Broward,,FL,,33311-3522,US,26.1540944,-80.1620337,Central Fort Lauderdale
MERRIMENT MANOR RETIREMENT HOME,,,,,,,1835 WILSON STREET,,HOLLYWOOD,,,,,Broward,33020,FL,,(954) 921-4059,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1123,,,,,,,,,,,,,Assisted Living,,,,1835 WILSON STREET,,,HOLLYWOOD,Broward,,FL,,33020,US,26.0274365,-80.1445662,Royal Poinciana
MIDTOWN MANOR,,,,,,,2001 POLK STREET,,HOLLYWOOD,,,,,Broward,33020,FL,,(954) 927-2001,,,http://www.majesticcare.org,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1124,,,,,,,,,,,,,Assisted Living,,,,2001 POLK STREET,,,HOLLYWOOD,Broward,,FL,,33020,US,26.0135485,-80.1473659,Royal Poinciana
NORTH LAKE RETIREMENT HOME INC,,,,,,,1222 NORTH 16TH AVENUE,,HOLLYWOOD,,,,,Broward,33020,FL,,(954) 922-2643,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1127,,,,,,,,,,,,,Assisted Living,,,,1222 NORTH 16TH AVENUE,,,HOLLYWOOD,Broward,,FL,,33020,US,26.02204399999999,-80.139898,Royal Poinciana
COLONY CLUB ALF (THE),,,,,,,3799 PINE ISLAND ROAD,,SUNRISE,,,,,Broward,33351,FL,,(954) 748-0509,,,http://www.thecolonyclubsunrise.com,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1128,,,,,,,,,,,,,Assisted Living,,,,3799 PINE ISLAND ROAD,,,SUNRISE,Broward,,FL,,33351,US,26.1717242,-80.2677674,
LAUDERHILL MANOR LLC,,,,,,,2801 NW 55TH AVENUE,,LAUDERHILL,,,,,Broward,33313,FL,,(954) 484-1960,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1129,,,,,,,,,,,,,Assisted Living,,,,2801 NW 55TH AVENUE,,,LAUDERHILL,Broward,,FL,,33313,US,26.1629339,-80.2237706,
"ST JOSEPH RESIDENCE, INC.",,,,,,,3485 NW 30TH STREET,,LAUDERDALE LAKES,,,,,Broward,33311,FL,,(954) 739-1483,,,http://www.catholichealthservices.org,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1133,,,,,,,,,,,,,Assisted Living,,,,3485 NW 30TH STREET,,,LAUDERDALE LAKES,Broward,,FL,,33311,US,26.1638132,-80.1933884,
GOLDEN AGE MANOR ALF,,,,,,,1110 SW 40TH AVE,,PLANTATION,,,,,Broward,33317-4527,FL,,(954) 583-3321,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1134,,,,,,,,,,,,,Assisted Living,,,,1110 SW 40TH AVE,,,PLANTATION,Broward,,FL,,33317-4527,US,26.10285039999999,-80.20175069999999,
"V I P CARE PAVILION, LTD.",,,,,,,6810 SW 7TH STREET,,MARGATE,,,,,Broward,33068,FL,,(954) 971-2286,,,http://vipmemorycare.com,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1135,,,,,,,,,,,,,Assisted Living,,,,6810 SW 7TH STREET,,,MARGATE,Broward,,FL,,33068,US,26.2222719,-80.2187572,
"AVALON PARK RETIREMENT RESIDENCE, INC.",,,,,,,604 NORTH 62ND AVENUE,,HOLLYWOOD,,,,,Broward,33024,FL,,(954) 981-4822,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1138,,,,,,,,,,,,,Assisted Living,,,,604 NORTH 62ND AVENUE,,,HOLLYWOOD,Broward,,FL,,33024,US,26.0152041,-80.2122212,441 Corridor
WILLIAMSBURG LANDING,,,,,,,1776 NE 26TH ST,,WILTON MANORS,,,,,Broward,33305-1429,FL,,(954) 566-1775,,,http://www.marrinson.com,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1141,,,,,,,,,,,,,Assisted Living,,,,1776 NE 26TH ST,,,WILTON MANORS,Broward,,FL,,33305-1429,US,26.1593172,-80.12348089999999,
WINDSOR PLACE RETIREMENT HOME,,,,,,,1850 NE 26TH STREET,,WILTON MANORS,,,,,Broward,33305,FL,,(954) 565-5858,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1143,,,,,,,,,,,,,Assisted Living,,,,1850 NE 26TH STREET,,,WILTON MANORS,Broward,,FL,,33305,US,26.159424,-80.122225,
WIRICK (THE),,,,,,,434 4TH ST N,,ST PETERSBURG,,,,,Pinellas,33701-2804,FL,,(727) 823-2139,,,http://www.thewirick.com,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1145,,,,,,,,,,,,,Assisted Living,,,,434 4TH ST N,,,ST PETERSBURG,Pinellas,,FL,,33701-2804,US,27.7771898,-82.6388102,Downtown
ATRIA WINDSOR WOODS,,,,,,,300 E MARKET ST STE 100,,LOUISVILLE,,,,,Not Available,40202-1959,KY,,(727) 869-3533,,,http://www.atriawindsorwoods.com,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1146,,,,,,,,,,,,,Assisted Living,,,,13707 DALLAS DRIVE,,,HUDSON,Pasco,,FL,,34667-7114,US,28.3558978,-82.69188969999999,
WINDSOR HOUSE,,,,,,,411 HAMILTON CRES,,CLEARWATER,,,,,Pinellas,33756-5330,FL,,(727) 230-9637,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1147,,,,,,,,,,,,,Assisted Living,,,,411 HAMILTON CRES,,,CLEARWATER,Pinellas,,FL,,33756-5330,US,27.9577907,-82.8005484,
UNION HOUSE,,,,,,,1930 UNION ST,,CLEARWATER,,,,,Pinellas,33763-2249,FL,,(727) 734-0594,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1149,,,,,,,,,,,,,Assisted Living,,,,1930 UNION ST,,,CLEARWATER,Pinellas,,FL,,33763-2249,US,27.997661,-82.7569176,
TOUCHED BY FAITH INC,,,,,,,2600 4TH ST S,,ST PETERSBURG,,,,,Pinellas,33705-3128,FL,,(813) 380-9843,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1151,,,,,,,,,,,,,Assisted Living,,,,2600 4TH ST S,,,ST PETERSBURG,Pinellas,,FL,,33705-3128,US,27.7448964,-82.63822239999999,Bayside HOA
GRAND VILLA OF DUNEDIN,,,,,,,13770 58TH STREET NORTH STE 312,,CLEARWATER,,,,,Pinellas,33760,FL,,(727) 734-4696,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1152,,,,,,,,,,,,,Assisted Living,,,,880 PATRICIA AVENUE,,,DUNEDIN,Pinellas,,FL,,34698,US,28.0152726,-82.7762406,
TWIN OAKS ALF,,,,,,,PO BOX 8071,,CLEARWATER,,,,,Pinellas,33758-8071,FL,,(727) 442-2971,,,,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1154,,,,,,,,,,,,,Assisted Living,,,,2143 NE COACHMAN RD,,,CLEARWATER,Pinellas,,FL,,33765-2633,US,27.9697157,-82.7493775,
TYRONE MANOR,,,,,,,2192 74TH STREET,NORTH,SAINT PETERSBURG,,,,,Pinellas,33710,FL,,(727) 914-4592,,,http://stpetealf.com,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1155,,,,,,,,,,,,,Assisted Living,,,,2192 74TH STREET,NORTH,,SAINT PETERSBURG,Pinellas,,FL,,33710,US,27.7915463,-82.7409752,Azalea Homes
ST MARK VILLAGE INC,,,,,,,2655 NEBRASKA AVE,,PALM HARBOR,,,,,Pinellas,34684,FL,,(727) 785-2577 ext: 2000,,,http://www.stmarkvillage.org,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1156,,,,,,,,,,,,,Assisted Living,,,,2655 NEBRASKA AVE,,,PALM HARBOR,Pinellas,,FL,,34684,US,28.079858,-82.73616,
ST MARK ASSISTED LIVING CENTER,,,,,,,880 HIGHLANDS BLVD,,PALM HARBOR,,,,,Pinellas,34684-2827,FL,,(727) 785-2577 ext: 3003,,,http://www.stmarkvillage.org,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1157,,,,,,,,,,,,,Assisted Living,,,,880 HIGHLANDS BLVD,,,PALM HARBOR,Pinellas,,FL,,34684-2827,US,28.0756964,-82.72773459999999,Highland Lakes
"WESTMINSTER SHORES, INC.",,,,,,,125 56TH AVENUE,SOUTH,SAINT PETERSBURG,,,,,Pinellas,33705,FL,,(727) 867-2131,,,http://www.westminsterretirement.com,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1158,,,,,,,,,,,,,Assisted Living,,,,125 56TH AVENUE,SOUTH,,SAINT PETERSBURG,Pinellas,,FL,,33705,US,27.7177438,-82.6343851,Bahama Shores
SUMMIT AT NEW PORT RICHEY,,,,,,,299 PARK AVE STE 613,,NEW YORK,,,,,Not Available,10171-0002,NY,,(727) 848-4459,,,http://www.Pslgroupllc.com,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=1161,,,,,,,,,,,,,Assisted Living,,,,5539 CHARLES ST,,,NEW PRT RCHY,Pasco,,FL,,34652-3705,US,28.2397695,-82.72545559999999,Pinecrest
