name,contact_first_name,contact_last_name,contact_name,email,contact_email,fax,mailing_address_line_1,mailing_address_line_2,mailing_city,mailing_contact_first_name,mailing_contact_last_name,mailing_contact_name,mailing_country,mailing_county,mailing_postalcode,mailing_province,provider_name,primary_phone,secondary_phone,twitter,website,source,contact_occupation,dsgne_first_name,dsgne_last_name,admin_name,co_address_line_1,co_address_line_2,co_company,co_city,co_postalcode,co_province,ombudsman_phone,typeofcare,typeofcare2,low_high_rate,low_rate,high_rate,address_line_1,address_line_2,address_directions,city,municipality,region,province,state_id,postal_code,country,latitude,longitude,neighborhood,addr_valid
INST. UNIV. DE CARDIOLOGIE ET PNEUMOLOGIE DE QUÉBEC,,,,,,(418) 656-4829,,,,,,,,,,,,(418) 656-8711,,,,,,,,,,,,,,,,,Assisted Living,,,,2725 chemin Sainte-Foy,,,,Québec (23027),,QC,,G1V 4G5,Canada,46.7790869,-71.2975941,,True
MANOIR ST-PATRICE,,,,,,(450) 681-6120,,,,,,,,,,,,(450) 681-1621,,,,,,,,,,,,,,,,,Assisted Living,,,,3615 boulevard Perron,,,,Laval (65005),,QC,,H7V 1P4,Canada,45.5417851,-73.74130339999999,,True
CENTRE SERV. AMB. DE SOINS PSY. CRAWFORD,,,,,,(514) 761-4816,,,,,,,,,,,,(514) 761-6131,,,,,,,,,,,,,,,,,Assisted Living,,,,7105 boulevard Lasalle,,,,Montréal (66023),,QC,,H4H 1R2,Canada,45.4394632,-73.58139969999999,,True
CENTRE SERV. AMB. DE SOINS PSY. WELLINGTON,,,,,,(514) 761-4816,,,,,,,,,,,,(514) 768-2668,,,,,,,,,,,,,,,,,Assisted Living,,,,4932 rue Wellington,,,,Montréal (66023),,QC,,H4G 1X6,Canada,45.4563242,-73.5674325,,True
HOPITAL DE JOUR LE TREMPLIN,,,,,,(514) 761-4816,,,,,,,,,,,,(514) 761-6131,,,,,,,,,,,,,,,,,Assisted Living,,,,6617 boulevard Lasalle,,,,Montréal (66023),,QC,,H4H 1R2,Canada,45.443105,-73.5776434,,True
HOPITAL DE JOUR L'ENVOL,,,,,,(514) 761-4816,,,,,,,,,,,,(514) 761-6131,,,,,,,,,,,,,,,,,Assisted Living,,,,6625 boulevard Lasalle,,,,Montréal (66023),,QC,,H4H 1R2,Canada,45.443056,-73.5776936,,True
HÔPITAL DOUGLAS,,,,,,(514) 761-4816,,,,,,,,,,,,(514) 761-6131,,,,,,,,,,,,,,,,,Assisted Living,,,,6875 boulevard Lasalle,,,,Montréal (66023),,QC,,H4H 1R3,Canada,45.44157740000001,-73.5865269,,True
CHSLD HOPE,,,,,,(514) 738-2611,,,,,,,,,,,,(514) 738-4500,,,,,,,,,,,,,,,,,Assisted Living,,,,5725 avenue Victoria,,,,Montréal (66023),,QC,,H3W 3H6,Canada,45.49287100000001,-73.633826,,True
CHSLD KASTNER,,,,,,(514) 738-2611,,,,,,,,,,,,(514) 738-4500,,,,,,,,,,,,,,,,,Assisted Living,,,,5750 rue Lavoie,,,,Montréal (66023),,QC,,H3W 3H5,Canada,45.494167,-73.632549,,True
CENTRE DE MATERNITÉ DE L'ESTRIE,,,,,,(819) 829-7149,,,,,,,,,,,,(819) 846-4846,,,,,,,,,,,,,,,,,Assisted Living,,,,65 rue de la Croix,,,,Sherbrooke (43027),,QC,,J1C 0M2,Canada,45.471452,-71.945657,,True
CENTRE D'HEBERGEMENT SAINT-JOSEPH,,,,,,(819) 829-7149,,,,,,,,,,,,(819) 821-1170,,,,,,,,,,,,,,,,,Assisted Living,,,,611 boulevard Queen-Victoria,,,,Sherbrooke (43027),,QC,,J1H 3R6,Canada,45.408091,-71.902541,,True
CENTRE D'HEBERGEMENT SAINT-VINCENT,,,,,,(819) 829-7149,,,,,,,,,,,,(819) 821-1170,,,,,,,,,,,,,,,,,Assisted Living,,,,300 rue King Est,,,,Sherbrooke (43027),,QC,,J1G 1B1,Canada,45.407037,-71.880256,,True
CLSC CAMIRAND (50),,,,,,(819) 829-7149,,,,,,,,,,,,(819) 563-2572,,,,,,,,,,,,,,,,,Assisted Living,,,,50 rue Camirand,,,,Sherbrooke (43027),,QC,,J1H 4J5,Canada,45.39876539999999,-71.8944963,,True
CLSC CAMIRAND (95),,,,,,(819) 829-7149,,,,,,,,,,,,(819) 563-2572,,,,,,,,,,,,,,,,,Assisted Living,,,,95 rue Camirand,,,,Sherbrooke (43027),,QC,,J1H 4J6,Canada,45.39816680000001,-71.8947714,,True
CLSC ET GMFU KING EST,,,,,,(819) 829-7149,,,,,,,,,,,,(819) 563-2572,,,,,,,,,,,,,,,,,Assisted Living,,,,1200 rue King Est,,,,Sherbrooke (43027),,QC,,J1G 1E4,Canada,45.4080749,-71.86206299999999,,True
CLSC KING OUEST,,,,,,(819) 829-7149,,,,,,,,,,,,(819) 563-2572,,,,,,,,,,,,,,,,,Assisted Living,,,,356 rue King Ouest,,,,Sherbrooke (43027),,QC,,J1H 1R4,Canada,45.3989703,-71.8950744,,True
CLSC MURRAY,,,,,,(819) 829-7149,,,,,,,,,,,,(819) 821-1170,,,,,,,,,,,,,,,,,Assisted Living,,,,500 rue Murray,,,,Sherbrooke (43027),,QC,,J1G 2K6,Canada,45.40054,-71.876239,,True
CLSC SPEID,,,,,,(819) 829-7149,,,,,,,,,,,,(819) 563-2572,,,,,,,,,,,,,,,,,Assisted Living,,,,8 rue Speid,,,,Sherbrooke (43027),,QC,,J1M 1R6,Canada,45.36904929999999,-71.85903549999999,,True
HÔPITAL ET CENTRE D'HÉBERGEMENT ARGYLL,,,,,,(819) 829-7149,,,,,,,,,,,,(819) 821-1150,,,,,,,,,,,,,,,,,Assisted Living,,,,375 rue Argyll,,,,Sherbrooke (43027),,QC,,J1J 3H5,Canada,45.4044713,-71.914797,,True
HOPITAL ET CENTRE D'HEBERGEMENT D'YOUVILLE,,,,,,(819) 829-7149,,,,,,,,,,,,(819) 821-1170,,,,,,,,,,,,,,,,,Assisted Living,,,,1036 rue Belvédère Sud,,,,Sherbrooke (43027),,QC,,J1H 4C4,Canada,45.3906434,-71.8948644,,True
CENTRE D'ACCEUIL LE PROGRAMME DE PORTAGE,,,,,,(514) 939-3929,,,,,,,,,,,,(514) 694-9894,,,,,,,,,,,,,,,,,Assisted Living,,,,7 avenue Frontenac,,,,Pointe-Claire (66097),,QC,,H9R 4Z7,Canada,45.38306749999999,-73.52119259999999,,True
CENTRE D'ACCUEIL LE PROGRAMME DE PORTAGE,,,,,,(514) 939-3929,,,,,,,,,,,,(418) 524-0320,,,,,,,,,,,,,,,,,Assisted Living,,,,150 rue Saint-Joseph Est,,,,Québec (23027),,QC,,G1K 3A7,Canada,46.8127179,-71.229494,,True
CENTRE D'ACCUEIL LE PROGRAMME DE PORTAGE,,,,,,(514) 939-3929,,,,,,,,,,,,(514) 939-0202,,,,,,,,,,,,,,,,,Assisted Living,,,,865 place Richmond,,,,Montréal (66023),,QC,,H3J 1V8,Canada,45.49185019999999,-73.5726983,,True
CENTRE D'ACCUEIL LE PROGRAMME DE PORTAGE,,,,,,(514) 939-3929,,,,,,,,,,,,(514) 935-3152,,,,,,,,,,,,,,,,,Assisted Living,,,,2455 avenue Lionel-Groulx,,,,Montréal (66023),,QC,,H3J 1J6,Canada,45.48471679999999,-73.5764923,,True
CENTRE D'ACCUEIL LE PROGRAMME DE PORTAGE,,,,,,(514) 939-3929,,,,,,,,,,,,(450) 224-2944,,,,,,,,,,,,,,,,,Assisted Living,,,,1790 chemin du Lac-Écho,,,,Prévost (75040),,QC,,J0R 1T0,Canada,45.88051069999999,-74.0143815,,True
CENTRE D'ACCUEIL LE PROGRAMME DE PORTAGE,,,,,,(514) 939-3929,,de la crapaudiere,,,,,,,,,,(418) 642-2472,,,,,,,,,,,,,,,,,Assisted Living,,,,244 chemin de la Station-Touristique,,,,Saint-Malachie (19025),,QC,,G0R 3N0,Canada,46.49331229999999,-70.70981359999999,,True
CENTRE D'ACCUEIL LE PROGRAMME DE PORTAGE,,,,,,(514) 939-3929,,,,,,,,,,,,(514) 939-0202,,,,,,,,,,,,,,,,,Assisted Living,,,,1795 chemin du Lac-Écho,,,,Prévost (75040),,QC,,J0R 1T0,Canada,45.8792234,-74.01239389999999,,True
CMC EASTMAIN,,,,,,(819) 855-2098,,,,,,,,,,,,(819) 977-0241,,,,,,,,,,,,,,,,,Assisted Living,,,,64 rue Nouchimi,,,,Eastmain (99810),,QC,,J0M 1W0,Canada,ERROR,ERROR,ERROR,True
CMC MISTISSINI,,,,,,(819) 855-2098,,,,,,,,,,,,(418) 923-3376,,,,,,,,,,,,,,,,,Assisted Living,,,,302 rue Queen,,,,Mistissini (99804),,QC,,G0W 1C0,Canada,45.377395,-71.864775,,True
CMC NEMASKA,,,,,,(819) 855-2098,,,,,,,,,,,,(819) 673-2511,,,,,,,,,,,,,,,,,Assisted Living,,,,7 rue Lakeshore,,,,Nemaska (99808),,QC,,J0Y 3B0,Canada,45.428669,-73.83303099999999,,True
