name,contact_first_name,contact_last_name,contact_name,email,contact_email,fax,mailing_address_line_1,mailing_address_line_2,mailing_city,mailing_contact_first_name,mailing_contact_last_name,mailing_contact_name,mailing_country,mailing_county,mailing_postalcode,mailing_province,provider_name,primary_phone,secondary_phone,twitter,website,source,contact_occupation,dsgne_first_name,dsgne_last_name,admin_name,co_address_line_1,co_address_line_2,co_company,co_city,co_postalcode,co_province,ombudsman_phone,typeofcare,typeofcare2,low_high_rate,low_rate,high_rate,address_line_1,address_line_2,address_directions,city,municipality,region,province,state_id,postal_code,country,latitude,longitude,neighborhood
WILLOW RIDGE ADULT DAY CENTER II,,,JANICE KOMANEC,,,,,,,,,,,,,,,(715) 229-2172,,,,,,,,,,,,,,,,ADC,Adult Day Care,0/0,,,W4266 COUNTY HIGHWAY X,,,OWEN, CLARK,,WI,,54460,USA,44.945083,-90.52421799999999,
MILESTONE SENIOR LIVING ADULT DAY PROGRAM,,,JULIE HEIL,,,,,,,,,,,,,,,(608) 575-5055,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,1870 MARKET ST,,,CROSS PLAINS, DANE,,WI,,53528,USA,43.1125206,-89.6602382,
BENEVOLENCE ADULT DAY CARE,,,HAL BROWN,,,,,,,,,,,,,,,(608) 442-0253,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,914 LAURIE DR,,,MADISON, DANE,,WI,,53711,USA,43.0453279,-89.492992,Greentree
CATHOLIC CHARITIES ADULT DAY CENTER,,,JACKSON FONDER,,,,,,,,,,,,,,,(608) 663-7117,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,5401 FEN OAK DR,,,MADISON, DANE,,WI,,53718,USA,43.05636020000001,-89.287767,
EMMCA ADULT DAY CENTER,,,MICHELLE ANDERSON,,,,,,,,,,,,,,,(608) 223-3100,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,4142 MONONA DR,,,MADISON, DANE,,WI,,53716,USA,43.078315,-89.3241962,
SSM HEALTH-ADULT DAY HEALTH CENTER,,,STEPHANIE PRITCHARD,,,,,,,,,,,,,,,(608) 249-4450,,,,,,,,,,,,,,,,ADC,Adult Day Care,0/0,,,2440 ATWOOD AVE,,,MADISON, DANE,,WI,,53704,USA,43.0948,-89.3458185,
OREGON AREA SENIOR CENTER'S ADULT DAY PROGRAM,,,MIKE GRACZ,,,,,,,,,,,,,,,(608) 835-5801,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,219 PARK ST,,,OREGON, DANE,,WI,,53575,USA,42.9261699,-89.3821456,
MADISON AREA REHABILITATION CENTERS STOUGHTON,,,SUZANNE HANSON,,,,,,,,,,,,,,,(608) 873-5217,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,932 N PAGE ST,,,STOUGHTON, DANE,,WI,,53589,USA,42.9269354,-89.223072,
COLONIAL CLUB SENIOR ACTIVITY CENTER INC,,,ROBERT POWER,,,,,,,,,,,,,,,(608) 837-4611,,,,,,,,,,,,,,,,ADC,Adult Day Care,0/0,,,301 BLANKENHEIM LA,,,SUN PRAIRIE, DANE,,WI,,53590,USA,43.183155,-89.2053098,
GOLDEN CARE ADULT DAY CENTER,,,ELLEN J IGL,,,,,,,,,,,,,,,(920) 885-4144,,,,,,,,,,,,,,,,ADC,Adult Day Care,0/0,,,N8053 HWY 33,,,BEAVER DAM, DODGE,,WI,,53916,USA,43.48600099999999,-88.83560899999999,
TROSTEN HAUS,,,BRIAN JACOBSON,,,,,,,,,,,,,,,(920) 887-4282,,,,,,,,,,,,,,,,ADC,Adult Day Care,0/0,,,1223 MADISON ST,,,BEAVER DAM, DODGE,,WI,,53916,USA,43.438522,-88.8596139,
SUNFLOWER COTTAGE,,,MARSHA LAU,,,,,,,,,,,,,,,(920) 743-7943,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,55 WEST YEW STREET,,,STURGEON BAY, DOOR,,WI,,54235,USA,44.8161595,-87.38651139999999,
MEMORY LANE ADULT DAY SERVICES,,,MILLIE ROUNSVILLE,,,,,,,,,,,,,,,(715) 394-2587,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,502 TOWER AVENUE,,,SUPERIOR, DOUGLAS,,WI,,54880,USA,46.7319961,-92.10336699999999,Downtown
GRACE ADULT DAY SERVICES ALTOONA,,,BETHANY JACOBSON FLIEGER,,,,,P O BOX 287,,,,,,,,,,(715) 832-8811,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,2441 NEW PINE DRIVE,,,ALTOONA, EAU CLAIRE,,WI,,54720,USA,44.8077713,-91.4510774,
HMONG SENIOR CENTER,,,ROCKIE XIONG,,,,,,,,,,,,,,,(715) 514-3491,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,1722 WESTGATE ROAD,,,EAU CLAIRE, EAU CLAIRE,,WI,,54703,USA,44.816926,-91.53709040000001,
HANDS ON DAY CENTER,,,ANGELA REBEDEW,,,,,,,,,,,,,,,(920) 322-9658,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,848 S MILITARY RD,,,FOND DU LAC, FOND DU LAC,,WI,,54935,USA,43.76137299999999,-88.4717227,
ST AGNES HOSP ADULT DAY SERVICES,,,KATHY KEMPF,,,,,,,,,,,,,,,(920) 921-5812,,,,,,,,,,,,,,,,ADC,Adult Day Care,0/0,,,420 E MERRILL AVE,,,FOND DU LAC, FOND DU LAC,,WI,,54935,USA,43.7808201,-88.43117960000001,
HAND IN HAND ADULT DAY CENTER,,,LINDA BOLL,,,,,,,,,,,,,,,(608) 328-9630,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,2227 4TH ST,,,MONROE, GREEN,,WI,,53566,USA,42.61003219999999,-89.6309595,
APTITUDES,,,CHRISTINE KLITZKIE,,,,,PO BOX 84,,,,,,,,,,(920) 563-8554,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,426 MC MILLEN ST,,,FORT ATKINSON, JEFFERSON,,WI,,53538,USA,42.93394199999999,-88.8267225,
CAPABILITIES,,,TROY HANSEN,,,,,PO BOX 84,,,,,,,,,,(920) 568-9705,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,N2489 WENHAM RD PO BOX 84,,,FORT ATKINSON, JEFFERSON,,WI,,53538,USA,42.93038300000001,-88.754881,
REFLECTIONS ADULT DAY CARE LLC,,,JULIE REINEL,,,,,,,,,,,,,,,(920) 568-9233,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,511 MADISON AVE,,,FORT ATKINSON, JEFFERSON,,WI,,53538,USA,42.9327822,-88.84428299999999,
ELITE DAY SERVICES LLC,,,KAY RENNHACK,,,,,,,,,,,,,,,(920) 988-2524,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,1101 S GROVE AVE,,,JEFFERSON, JEFFERSON,,WI,,53549,USA,42.99358369999999,-88.81044349999999,
ST COLETTA OF WI GOLDEN OPTIONS PROGRAM,,,ELIZABETH BOUCHARD,,,,,,,,,,,,,,,(920) 674-8252,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,N4637 COUNTY HIGHWAY Y,,,JEFFERSON, JEFFERSON,,WI,,53549,USA,43.01080810000001,-88.78573349999999,
EASTER SEALS ADULT DAY SERV AT KENOSHA YMCA,,,RACHEL MATT,,,,,,,,,,,,,,,(262) 654-9622,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,7101 53RD ST,,,KENOSHA, KENOSHA,,WI,,53144,USA,42.5872715,-87.8963611,
FOUR SEASONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADC,Adult Day Care,2/9/2016,,,1326 35TH STREET,,,KENOSHA, KENOSHA,,WI,,53140,USA,42.6064999,-87.826967,
LAKE VIEW RECPLEX,,,THOMAS SHIRCEL,,,,,,,,,,,,,,,(262) 947-0437,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,9900 TERWALL TERRACE,,,PLEASANT PRAIRIE, KENOSHA,,WI,,53158,USA,42.5293239,-87.91677179999999,
EAST SHORE INDUSTRIES INC,,,TRACY NELSON,,,,,,,,,,,,,,,(920) 487-3541,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,813 RABAS ST,,,ALGOMA, KEWAUNEE,,WI,,54201,USA,44.59976069999999,-87.4443323,
JOURNEYS CLUB ADULT DAY CENTER,,,STEVE MCCARTHY,,,,,,,,,,,,,,,(920) 593-3599,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,700 HERITAGE RD,,,LUXEMBURG, KEWAUNEE,,WI,,54217,USA,44.55327339999999,-87.69912860000001,
HMONG KASHIA DAY CARE,,,CHIA N LEE,,,,,,,,,,,,,,,(608) 397-9650,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,1100 KANE ST,,,LACROSSE, LACROSSE,,WI,,54603,USA,43.83941919999999,-91.2403796,Lower North Side
MERIT CENTRE NORTH,,,KAREN SEPICH,,,,,,,,,,,,,,,(608) 784-2700,,,,,,,,,,,,,,,,ADC,Adult Day Care,0/0,,,1020 WINDSOR STREET,,,LACROSSE, LACROSSE,,WI,,54603,USA,43.838758,-91.24149100000001,Lower North Side
MERIT CENTRE SOUTH,,,KAREN SEPICH,,,,,,,,,,,,,,,(608) 788-2900,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,3900 EAST AVENUE SOUTH,,,LACROSSE, LACROSSE,,WI,,54601,USA,43.7697166,-91.2175714,
COULEE REGION ADULT DAY CENTER,,,KRISTY JORDAN,,,,,,,,,,,,,,,(608) 519-2306,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,1062 OAK FOREST DR SUITE 160,,,ONALASKA, LACROSSE,,WI,,54650,USA,43.87078830000001,-91.22022489999999,
ASPIRUS LANGLADE ADULT DAY CENTER,,,DAVE SCHNEIDER,,,,,,,,,,,,,,,(715) 627-0657,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,519 FLIGHT RD,,,ANTIGO, LANGLADE,,WI,,54409,USA,45.1473484,-89.134464,
KINDHEARTED HOME CARE,,,DIANE GOETSCH,,,,,,,,,,,,,,,(715) 218-3772,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,120 S MILL STREET,,,MERRILL, LINCOLN,,WI,,54452,USA,45.1802794,-89.6873166,
GENERATIONS ADULT DAY CENTER,,,STEVE MCCARTHY,,,,,PO BOX 8027,,,,,,,,,,(920) 682-9500,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,1402 CLARK ST,,,MANITOWOC, MANITOWOC,,WI,,54220,USA,44.0929011,-87.6665302,
CHONG TOUS ELDERLY CENTER LLC,,,LEE LO,,,,,,,,,,,,,,,(715) 551-8762,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,2221 GRAND AVENUE,,,WAUSAU, MARATHON,,WI,,54403,USA,44.9339238,-89.6149678,
HOMME HEIGHTS ADULT DAY CENTER,,,AMY FORST,,,,,,,,,,,,,,,(715) 845-1214,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,2901 N 7TH ST,,,WAUSAU, MARATHON,,WI,,54403,USA,44.9798754,-89.6204131,
COULEE REGION ADULT DAY CENTER SPARTA,,,AMY KEPLER,,,,,,,,,,,,,,,(608) 519-2306,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,777 NORTH STREET,,,SPARTA, MONROE,,WI,,54656,USA,43.9466234,-90.82059249999999,
HANDISHOP DAY CENTERS,,,PATTY CLARK,,,,,,,,,,,,,,,(608) 269-4600,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,620 INDUSTRIAL DRIVE,,,SPARTA, MONROE,,WI,,54656,USA,43.93865459999999,-90.82890979999999,
HANDISHOP DAY CENTERS,,,PATTY CLARK,,,,,,,,,,,,,,,(608) 372-3289,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,1411 N SUPERIOR AVE,,,TOMAH, MONROE,,WI,,54660,USA,44.008874,-90.50371299999999,
CARING TREE ADULT CENTER (THE),,,DEBBIE ARNDT,,,,,,,,,,,,,,,(920) 848-8885,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,512 CALDWELL AVENUE,,,OCONTO FALLS, OCONTO,,WI,,54154,USA,44.87707229999999,-88.1402461,
PASTIME CLUB INC,,,MARILYN TOWERS,,,,,PO BOX 276 7937 HWY 51 SOUTH,,,,,,,,,,(715) 358-3404,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,7937 HWY 51 SOUTH,,,MINOCQUA, ONEIDA,,WI,,54548,USA,45.8489932,-89.7052865,
HOME AWAY FROM HOME LOVING CARE,,,DONNA  M BRAEGER,,,,,,,,,,,,,,,(715) 369-0565,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,1836 N STEVENS STREET,,,RHINELANDER, ONEIDA,,WI,,54501,USA,45.654731,-89.39099519999999,
MILESTONE SENIOR LIVING,,,AMY GRAY,,,,,,,,,,,,,,,(715) 361-1100,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,4686 N SHORE DRIVE,,,RHINELANDER, ONEIDA,,WI,,54501,USA,45.63771329999999,-89.3713179,
LUTHER MANOR LAKEFIELD ADULT DAY CENTER,,,JULIE JOLITZ,,,,,,,,,,,,,,,(262) 377-9780,,,,,,,,,,,,,,,,ADC,Adult Day Care,0/0,,,1193 LAKEFIELD RD,,,GRAFTON, OZAUKEE,,WI,,53024,USA,43.2941073,-87.92414409999999,
GOLDEN PEARL LLC,,,LISA PERELSHTEIN,,,,,,,,,,,,,,,(262) 268-1100,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,138 S FOSTER DR,,,SAUKVILLE, OZAUKEE,,WI,,53080,USA,43.383002,-87.930123,
HURLBURTS HAVEN,,,GAY HURLBURT,,,,,,,,,,,,,,,(715) 672-4049,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,1215 EAST PROSPECT ST,,,DURAND, PEPIN,,WI,,54736,USA,44.63497,-91.95096660000002,
HAVE-A-HEART ADULT DAY CARE,,,CHELSEA FIEDLER,,,,,,,,,,,,,,,(715) 425-7754,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,W10356 HWY 29,,,RIVER FALLS, PIERCE,,WI,,54022,USA,44.8183614,-92.6535466,
ENDEAVORS ADULT DEVELOPMENT CENTER INC,,,KATHLEEN CLARK,,,,,,,,,,,,,,,(715) 485-8764,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,101 150TH ST,,,BALSAM LAKE, POLK,,WI,,54810,USA,45.4527159,-92.46949049999999,
CAHOOTS ADULT DAY SERVICE,,,LAURIE HAAS JAKUSZ,,,,,PO BOX 313,,,,,,,,,,(715) 824-4341,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,137-147 N MAIN ST,,,AMHERST, PORTAGE,,WI,,54406,USA,44.4510736,-89.2847522,
ADULT DAY CENTER OF PORTAGE COUNTY,,,SHARON ANDERSON,,,,,,,,,,,,,,,(715) 346-1401,,,,,,,,,,,,,,,,ADC,Adult Day Care,0/0,,,1519 WATER STREET,,,STEVENS POINT, PORTAGE,,WI,,54481,USA,44.51951270000001,-89.5821017,
ALMOST HOME ADULT DAY CENTER,,,ANNE OSWALD-BALSAVICH,,,,,PO BOX 450,,,,,,,,,,(715) 762-3200,,,,,,,,,,,,,,,,ADC,Adult Day Care,0/0,,,1181 NORTH 4TH AVENUE,,,PARK FALLS, PRICE,,WI,,54552,USA,45.9467047,-90.463814,
ASPIRUS PLEASANT VIEW REGENCY ADULT DAY CTR,,,RHONDA KOZIK,,,,,,,,,,,,,,,(715) 339-6285,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,615 PETERSON AVENUE,,,PHILLIPS, PRICE,,WI,,54555,USA,45.682094,-90.3882167,
ABUNDANT BLESSINGS DAY SERVICES INC,,,RENEE SPARKS,,,,,,,,,,,,,,,(262) 930-5176,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,2308 RAYMOND AVE,,,FRANKSVILLE, RACINE,,WI,,53126,USA,42.746882,-88.020236,Franksville
MANNA HOUSE ADULT DAYCARE II,,,BEATRICE JOHNSON,,,,,,,,,,,,,,,(262) 583-0653,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,1034 WEST BLVD,,,RACINE, RACINE,,WI,,53405,USA,42.720431,-87.816549,
NEW HEIGHTS FAMILY ADULT DAY CENTER,,,LAQUISHA COKLEY,,,,,,,,,,,,,,,(262) 220-6334,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,2836 CROSSRIDGE DRIVE,,,RACINE, RACINE,,WI,,53405,USA,42.7539388,-87.83093459999999,
QUALITY CARE,,,ILENE ZINN,,,,,,,,,,,,,,,(262) 383-1094,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,2051 MEAD ST,,,RACINE, RACINE,,WI,,53403,USA,42.7044475,-87.7923046,
THE MANNA HOUSE ADULT DAY CARE,,,BEATRICE JOHNSON,,,,,,,,,,,,,,,(262) 902-3338,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,3417 DOUGLAS AVENUE,,,RACINE, RACINE,,WI,,53402,USA,42.7613768,-87.80137420000001,
LAKEVIEW NEUROREHAB CENTER INC,,,JEROME AMATO,,,,,,,,,,,,,,,(262) 534-7297,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,1701 SHARP RD,,,WATERFORD, RACINE,,WI,,53185,USA,42.73786810000001,-88.1677941,
KANDU INDUSTRIES INC,,,GARY BERSELL,,,,,,,,,,,,,,,(608) 755-4123,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,1741 ADEL ST,,,JANESVILLE, ROCK,,WI,,53546,USA,42.65373150000001,-89.0175477,
LADYSMITH ADULT DAY SERVICES,,,MARY NOBLES,,,,,,,,,,,,,,,(715) 532-4000,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,518 WEST LAKE AVENUE,,,LADYSMITH, RUSK,,WI,,54848,USA,45.4652282,-91.1067297,
SHAWANO OLDER AMERICANS CLUB,,,DENISE MISOVEC,,,,,,,,,,,,,,,(715) 526-9311,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,225 SOUTH MAIN STREET,,,SHAWANO, SHAWANO,,WI,,54166,USA,44.77930070000001,-88.6097131,
CHURCH STREET COMMUNITY CLUB,,,ROSEMARIE THESING,,,,,PO BOX 310,,,,,,,,,,(715) 983-2293,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,13197 CHURCH STREET,,,PIGEON FALLS, TREMPEALEAU,,WI,,54760,USA,44.4240793,-91.20832510000001,
CARE COVE ADULT DAY CARE,,,DEBRA STOUT TEWALT,,,,,,,,,,,,,,,(608) 637-6369,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,620 SOUTH GARFIELD AVE,,,VIROQUA, VERNON,,WI,,54665,USA,43.55041,-90.8927473,
DAY BREAK ADULT CENTER INC,,,LINDA THORPE,,,,,PO BOX 644,,,,,,,,,,(715) 617-0584,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,105 N 1ST ST,,,EAGLE RIVER, VILAS,,WI,,54521,USA,45.9167168,-89.24889689999999,
ALL DAY ADULT CARE LLC,,,JAMIE BOBBE,,,,,,,,,,,,,,,(262) 728-4548,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,N4901 DAM ROAD,,,DELAVAN, WALWORTH,,WI,,53115,USA,42.6694559,-88.650514,
PLEASANT STREET CLUB HOUSE,,,WENDY HATTERS,,,,,,,,,,,,,,,(262) 949-7411,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,329 N WISCONSIN STREET,,,ELKHORN, WALWORTH,,WI,,53121,USA,42.67846349999999,-88.543234,
VIP SERVICES INC,,,CYNTHIA SIMONSEN,,,,,,,,,,,,,,,(262) 723-4043,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,811 E GENEVA ST,,,ELKHORN, WALWORTH,,WI,,53121,USA,42.66813889999999,-88.529972,
ALZHEIMERS DAY RESPITE PROGRAM,,,SUSAN MILLER,,,,,P O BOX 453,,,,,,,,,,(715) 416-2942,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,1790 SCRIBNER STREET,,,SPOONER, WASHBURN,,WI,,54801,USA,45.8370204,-91.88714859999999,
AURORA MEDICAL CENTER ADULT DAY SERVICES,,,KAREN BIALAS,,,,,,,,,,,,,,,(262) 670-5105,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,1022 E SELL DR,,,HARTFORD, WASHINGTON,,WI,,53027,USA,43.3195823,-88.3603526,
NEXT STEP IN DAY SERVICES LLC,,,DOUG SVEDA,,,,,,,,,,,,,,,(262) 784-1840,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,16208 W ROGERS DR,,,NEW BERLIN, WAUKESHA,,WI,,53151,USA,43.0073763,-88.1133947,
CARING PLACE (THE),,,LORI WETZEL,,,,,,,,,,,,,,,(262) 542-6388,,,,,,,,,,,,,,,,ADC,Adult Day Care,0/0,,,810 N EAST AVE,,,WAUKESHA, WAUKESHA,,WI,,53186,USA,43.01110569999999,-88.2275181,
COMMUNITY CARE ADULT DAY HEALTH,,,SIMONA JOHNSON,,,,,,,,,,,,,,,(262) 953-8500,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,1801 DOLPHIN DR,,,WAUKESHA, WAUKESHA,,WI,,53186,USA,43.01912350000001,-88.1961267,
CURATIVE SENIOR CARE CENTER,,,NICOLE RICHTER,,,,,,,,,,,,,,,(262) 574-9147,,,,,,,,,,,,,,,,ADC,Adult Day Care,0/0,,,149 WISCONSIN AVE,,,WAUKESHA, WAUKESHA,,WI,,53186,USA,43.0095686,-88.2288732,
EASTER SEALS WAUKESHA,,,RACHEL MATT,,,,,,,,,,,,,,,(262) 953-2260,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,201 W WISCONSIN AVE,,,WAUKESHA, WAUKESHA,,WI,,53186,USA,43.009409,-88.229382,
CAHOOTS 2 ADULT DAY SERVICE,,,LAURIE HAAS JAKUSZ,,,,,PO BOX 313,,,,,,,,,,(715) 824-4341,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,1035 10351/2 ROYALTON ST,,,WAUPACA, WAUPACA,,WI,,54981,USA,44.3514394,-89.0731776,
COMPANION DAY SERVICES,,,SHANNON SOYK,,,,,,,,,,,,,,,(715) 384-2115,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,905 TINY TIGERS COURT,,,MARSHFIELD, WOOD,,WI,,54449,USA,44.671587,-90.158221,
MARSHFIELD AREA RESPITE CARE CENTER INC,,,MARILYN SEIDL-KRAMER,,,,,,,,,,,,,,,(715) 384-8478,,,,,,,,,,,,,,,,ADC,Adult Day Care,,,,205 EAST 3RD STREET,,,MARSHFIELD, WOOD,,WI,,54449,USA,44.66450649999999,-90.1730515,
