row_id,name,license_num,licensure_status,care_level,owner,number_of_floors,number_of_suites,size_of_suites,facilities,services,website,source,contact,phone,cell,fax,email,participation,ownership_type,number_of_beds,council_type,facility_type,county,branch_of,licensed_beds,secured_beds,ombudsman_phone,mail_co_company,mail_co_street_address,mail_co_po_box,mail_co_city,mail_co_province,mail_co_postal_code,license_type,maine_care_available,multilevel,handicap_accessible,class,dqa_region,dqa_region_category,license_level,ownership,contact_occupation,certification_types,provider_number,gender,initial_license,certification_fee_due,license_renewal_fee_due,licensee_name,licensee_phone,licensee_contact,licensee_street_address,licensee_city,licensee_province,licensee_postal_code,licensee_country,low_high_rate,type,specialty_programs,home_and_community_based_services,ceritifications,currently_occupied_as_of,currently_occupied_beds,alzeimers_special_care_unit_provided,mailing_street_address,mailing_po_box,mailing_city,mailing_province,mailing_postal_code,mailing_country,street_address,po_box,city,province,postal_code,country
USA-WI-49-All-49-NursingHomes-14,COLUMBUS HEALTH AND REHAB,,,,"COLUMBUS OPERATOR, LLC",,,,,,,,ELAINE HERRON,(920) 623-2520,,(920) 623-0579,,,,50,,,,,,,,,,,,,,,,,,,COLUMBIA,Southern,Skilled Care,LIMITED LIABILITY COMPANY,Administrator,Title 18 SNF; Title 19 NF,525445,,,,,,,,,,,,,,NH,,,,,,,,,,,,,825 WESTERN AVE,,COLUMBUS,WI,53925,USA
USA-WI-49-All-49-NursingHomes-15,GOOD SAMARITAN SOCIETY-LODI,,,,EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,,,,,,,,JACOB KUBIK,(608) 592-3241,,(608) 592-3293,,,,50,,,,,,,,,,,,,,,,,,,COLUMBIA,Southern,Skilled Care,NONPROFIT CORPORATION,Administrator,Title 18 SNF; Title 19 NF,525520,,,,,,,,,,,,,,NH,,,,,,,,,,,,,700 CLARK ST,,LODI,WI,53555,USA
USA-WI-49-All-49-NursingHomes-16,TIVOLI AT DIVINE SAVIOR HEALTHCARE,,,,DIVINE SAVIOR HEALTHCARE INC,,,,,,,,JENNIFER BIENO,(608) 745-5900,,(608) 745-5997,,,,83,,,,,,,,,,,,,,,,,,,COLUMBIA,Southern,Skilled Care,NONPROFIT CHURCH/CORP,Administrator,Title 18 SNF; Title 19 NF,525518,,,,,,,,,,,,,,NH,,,,,,,,,,,,,2805 HUNTERS TRAIL,,PORTAGE,WI,53901,USA
USA-WI-49-All-49-NursingHomes-17,WISCONSIN DELLS HEALTH SERVICES,,,,NSH WISCONSIN DELLS LLC,,,,,,,,SCOTT ARNESON,(608) 254-2574,,(608) 253-7411,,,,90,,,,,,,,,,,,,,,,,,,COLUMBIA,Southern,Skilled Care,LIMITED LIABILITY COMPANY,Administrator,Title 18 SNF; Title 19 NF,525391,,,,,,,,,,,,,,NH,,,,,,,,,,,,,300 RACE ST,,WISCONSIN DELLS,WI,53965,USA
USA-WI-49-All-49-NursingHomes-18,COLUMBIA HEALTH CARE CENTER,,,,COLUMBIA COUNTY,,,,,,,,AMY YAMRISKA,(608) 429-2181,,(608) 429-2281,,,,100,,,,,,,,,,,,,,,,,,,COLUMBIA,Southern,Skilled Care,GOVERNMENT COUNTY,Administrator,Title 18 SNF; Title 19 NF,525372,,,,,,,,,,,,,,NH,,,,,,,,,,,,,323 W MONROE ST PO BOX 895,,WYOCENA,WI,53969,USA
USA-WI-49-All-49-NursingHomes-19,PRAIRIE MAISON,,,,PRAIRIE NURSING FACILITY LLC,,,,,,,,ALESHA ERDENBERGER,(608) 326-8471,,(608) 326-3205,,,,64,,,,,,,,,,,,,,,,,,,CRAWFORD,Southern,Skilled Care,LIMITED LIABILITY COMPANY,Administrator,Title 18 SNF; Title 19 NF,525525,,,,,,,,,,,,,,NH,,,,,,,,,,,,,700 SOUTH FREMONT,,PRAIRIE DU CHIEN,WI,53821,USA
USA-WI-49-All-49-NursingHomes-20,SANNES SKOGDALEN HEIM,,,,SANNES SKOGDALEN NURSING FACILITY LLC,,,,,,,,JAIME HOOVERSON,(608) 624-5244,,(608) 624-3478,,,,50,,,,,,,,,,,,,,,,,,,CRAWFORD,Southern,Skilled Care,LIMITED LIABILITY COMPANY,Administrator,Title 18 SNF; Title 19 NF,525622,,,,,,,,,,,,,,NH,,,,,,,,,,,,,101 SUNSHINE BLVD,,SOLDIERS GROVE,WI,54655,USA
USA-WI-49-All-49-NursingHomes-21,HEARTLAND COUNTRY VILLAGE,,,,BENCHMARK HEALTHCARE OF DANE CO INC,,,,,,,,CHERI MCCORMICK,(608) 767-2572,,(608) 767-2565,,,,50,,,,,,,,,,,,,,,,,,,DANE,Southern,Skilled Care,NONPROFIT OTHER,Administrator,Title 18 SNF; Title 19 NF,525521,,,,,,,,,,,,,,NH,,,,,,,,,,,,,634 CENTER ST,,BLACK EARTH,WI,53515,USA
USA-WI-49-All-49-NursingHomes-22,BELMONT NURSING AND REHABILITATION CENTER,,,,LSS OF MADISON LLC,,,,,,,,MAR'QUE ANDERSON,(608) 249-7391,,(608) 249-7906,,,,83,,,,,,,,,,,,,,,,,,,DANE,Southern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525074,,,,,,,,,,,,,,NH,,,,,,,,,,,,,110 BELMONT RD,,MADISON,WI,53714,USA
USA-WI-49-All-49-NursingHomes-23,CAPITOL LAKES HEALTH CENTER,,,,"CAPITOL LAKES, INC.",,,,,,,,KRISTIN VATER,(608) 283-2100,,(608) 283-2019,,,,85,,,,,,,,,,,,,,,,,,,DANE,Southern,Skilled Care,NONPROFIT CORPORATION,Administrator,Title 18 SNF; Title 19 NF,525305,,,,,,,,,,,,,,NH,,,,,,,,,,,,,333 W MAIN ST,,MADISON,WI,53703,USA
USA-WI-49-All-49-NursingHomes-24,KARMENTA CENTER,,,,AMERICAN EAGLE NURSING HOME COMPANY OF MADISON LLC,,,,,,,,GLENN CARVINO,(608) 249-2137,,(608) 249-8122,,,,105,,,,,,,,,,,,,,,,,,,DANE,Southern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525072,,,,,,,,,,,,,,NH,,,,,,,,,,,,,4502 MILWAUKEE ST,,MADISON,WI,53714,USA
USA-WI-49-All-49-NursingHomes-25,OAK PARK NURSING AND REHABILITATION CENTER,,,,OAK PARK NURSING AND ,,,,,,,,JIM RAAB,(608) 663-8600,,(608) 251-2868,,,,100,,,,,,,,,,,,,,,,,,,DANE,Southern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525266,,,,,,,,,,,,,,NH,,,,,,,,,,,,,718 JUPITER DRIVE,,MADISON,WI,53718,USA
USA-WI-49-All-49-NursingHomes-26,OAKWOOD LUTHERAN HOMES ASSOCIATION,,,,OAKWOOD LUTHERAN HOMES ASSOCIATION INC,,,,,,,,COLINDA NAPPA,(608) 230-4699,,(608) 230-4330,,,,95,,,,,,,,,,,,,,,,,,,DANE,Southern,Skilled Care,NONPROFIT CHURCH/CORP,Administrator,Title 18 SNF; Title 19 NF,525375,,,,,,,,,,,,,,NH,,,,,,,,,,,,,6201 MINERAL POINT RD,,MADISON,WI,53705,USA
USA-WI-49-All-49-NursingHomes-27,OAKWOOD VILLAGE EAST HEALTH AND REHABILITATION CENTER,,,,"OAKWOOD VILLAGE EAST LUTHERAN HOMES, INC.",,,,,,,,BRYAN BEE,(608) 230-4000,,(608) 230-4001,,,,42,,,,,,,,,,,,,,,,,,,DANE,Southern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525692,,,,,,,,,,,,,,NH,,,,,,,,,,,,,5833 AMERICAN PARKWAY,,MADISON,WI,53718,USA
USA-WI-49-All-49-NursingHomes-28,SSM HEALTH ST MARY'S CARE CENTER,,,,SSM HEALTH CARE OF WISCONSIN INC,,,,,,,,MARY MATTIX,(608) 845-1000,,(608) 845-1001,,,,184,,,,,,,,,,,,,,,,,,,DANE,Southern,Skilled Care,NONPROFIT CORPORATION,Administrator,Title 18 SNF; Title 19 NF,525276,,,,,,,,,,,,,,NH,,,,,,,,,,,,,3401 MAPLE GROVE DR,,MADISON,WI,53719,USA
USA-WI-49-All-49-NursingHomes-29,DYCORA TRANSITIONAL HEALTH - BEAVER DAM,,,,DYCORA TRANSITIONAL HEALTH - BEAVER DAM LLC,,,,,,,,JENNIFER SAUER,(920) 887-7191,,(920) 887-8699,,,,90,,,,,,,,,,,,,,,,,,,DODGE,Southern,Skilled Care,LIMITED LIABILITY COMPANY,Administrator,Title 18 SNF; Title 19 NF,525338,,,,,,,,,,,,,,NH,,,,,,,,,,,,,410 ROEDL CT,,BEAVER DAM,WI,53916,USA
USA-WI-49-All-49-NursingHomes-30,HILLSIDE MANOR,,,,BEAVER DAM COMMUNITY HOSPITALS INC,,,,,,,,TRICIA WEISNICHT,(920) 887-6295,,(920) 887-3040,,,,115,,,,,,,,,,,,,,,,,,,DODGE,Southern,Skilled Care,NONPROFIT CORPORATION,Administrator,Title 18 SNF; Title 19 NF,525447,,,,,,,,,,,,,,NH,,,,,,,,,,,,,803 S UNIVERSITY AVE,,BEAVER DAM,WI,53916,USA
USA-WI-49-All-49-NursingHomes-31,CLEARVIEW,,,,MARSH COUNTRY HEALTH ALLIANCE,,,,,,,,JANE HOOPER,(920) 386-3400,,(920) 386-3405,,,,140,,,,,,,,,,,,,,,,,,,DODGE,Southern,Skilled Care,GOVERNMENT COUNTY,Administrator,Title 18 SNF; Title 19 NF,525453,,,,,,,,,,,,,,NH,,,,,,,,,,,,,198 COUNTY  DF,,JUNEAU,WI,53039,USA
USA-WI-49-All-49-NursingHomes-32,CLEARVIEW BEHAVIORAL HEALTH I,,,,DODGE COUNTY,,,,,,,,JANE HOOPER,(920) 386-3400,,(920) 386-3405,,,,10,,,,,,,,,,,,,,,,,,,DODGE,Southern,Skilled Care,GOVERNMENT COUNTY,Administrator,,,,,,,,,,,,,,,,NH,,,,,,,,,,,,,198 COUNTY  DF,,JUNEAU,WI,53039,USA
USA-WI-49-All-49-NursingHomes-33,CLEARVIEW BEHAVIORAL HEALTH II,,,,DODGE COUNTY,,,,,,,,JANE HOOPER,(920) 386-3400,,(920) 386-3405,,,,10,,,,,,,,,,,,,,,,,,,DODGE,Southern,Skilled Care,GOVERNMENT COUNTY,Administrator,,,,,,,,,,,,,,,,NH,,,,,,,,,,,,,198 COUNTY DF,,JUNEAU,WI,53039,USA
USA-WI-49-All-49-NursingHomes-34,CLEARVIEW BRAIN INJURY CENTER,,,,DODGE COUNTY,,,,,,,,JANE HOOPER,(920) 386-3400,,(920) 386-3405,,,,30,,,,,,,,,,,,,,,,,,,DODGE,Southern,Skilled Care,GOVERNMENT COUNTY,Administrator,Title 19 NF,52A461,,,,,,,,,,,,,,NH,,,,,,,,,,,,,198 COUNTY DF,,JUNEAU,WI,53039,USA
USA-WI-49-All-49-NursingHomes-35,HOPE HEALTH AND REHABILITATION,,,,OAK RIDGE CARE CENTER INC,,,,,,,,JULIA SCHRAMEK,(920) 269-4386,,(920) 269-4978,,,,38,,,,,,,,,,,,,,,,,,,DODGE,Southern,Skilled Care,FOR PROFIT CORPORATION,Administrator,Title 18 SNF; Title 19 NF,525642,,,,,,,,,,,,,,NH,,,,,,,,,,,,,438 ASHFORD AVE  PO BOX 280,,LOMIRA,WI,53048,USA
USA-WI-49-All-49-NursingHomes-36,CROSSROADS CARE CENTER OF MAYVILLE,,,,"CROSSROADS CARE CENTER OF MAYVILLE, LLC",,,,,,,,"JAMES TORGERSON, SR",(920) 387-0354,,(920) 387-5194,,,,133,,,,,,,,,,,,,,,,,,,DODGE,Southern,Skilled Care,LIMITED LIABILITY COMPANY,Administrator,Title 18 SNF; Title 19 NF,525616,,,,,,,,,,,,,,NH,,,,,,,,,,,,,305 S CLARK ST,,MAYVILLE,WI,53050,USA
USA-WI-49-All-49-NursingHomes-37,RANDOLPH HEALTH SERVICES,,,,NSH RANDOLPH LLC,,,,,,,,JOANN EVANS,(920) 326-3171,,(920) 326-3239,,,,84,,,,,,,,,,,,,,,,,,,DODGE,Southern,Skilled Care,LIMITED LIABILITY COMPANY,Administrator,Title 18 SNF; Title 19 NF,525355,,,,,,,,,,,,,,NH,,,,,,,,,,,,,502 S HIGH ST,,RANDOLPH,WI,53956,USA
USA-WI-49-All-49-NursingHomes-38,DYCORA TRANSITIONAL HEALTH - WATERTOWN,,,,DYCORA TRANSITIONAL HEALTH - ,,,,,,,,JAMEIE JOHNSON,(920) 261-9220,,(920) 261-9208,,,,112,,,,,,,,,,,,,,,,,,,DODGE,Southern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525333,,,,,,,,,,,,,,NH,,,,,,,,,,,,,121 HOSPITAL DR,,WATERTOWN,WI,53098,USA
USA-WI-49-All-49-NursingHomes-39,MARQUARDT MEMORIAL MANOR,,,,MARQUARDT MEMORIAL MANOR INC,,,,,,,,JENNIFER JOHNSON,(920) 261-0400,,(920) 261-4840,,,,140,,,,,,,,,,,,,,,,,,,DODGE,Southern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525543,,,,,,,,,,,,,,NH,,,,,,,,,,,,,1020 HILL ST,,WATERTOWN,WI,53098,USA
USA-WI-49-All-49-NursingHomes-40,CHRISTIAN HOME AND REHABILITATION CENTER,,,, CENTER INC,,,,,,,,BARBARA WIRKUS,(920) 324-9051,,(920) 324-4724,,,,50,,,,,,,,,,,,,,,,,,,DODGE,Southern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525531,,,,,,,,,,,,,,NH,,,,,,,,,,,,,331 BLY ST,,WAUPUN,WI,53963,USA
USA-WI-49-All-49-NursingHomes-41,GOOD SAMARITAN SOCIETY-SCANDIA VILLAGE,,,,EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,,,,,,,,MICHELE NOTZ,(920) 854-2317,,(920) 854-9529,,,,50,,,,,,,,,,,,,,,,,,,DOOR,Northeastern,Skilled Care,NONPROFIT CORPORATION,Administrator,Title 18 SNF; Title 19 NF,525494,,,,,,,,,,,,,,NH,,,,,,,,,,,,,10560 APPLEWOOD RD,,SISTER BAY,WI,54234,USA
USA-WI-49-All-49-NursingHomes-42,DOOR COUNTY MEMORIAL HOSPITAL SNF,,,,DOOR COUNTY MEMORIAL HOSPITAL,,,,,,,,NANCY BOHRMAN,(920) 743-5566,,(920) 746-0492,,,,30,,,,,,,,,,,,,,,,,,,DOOR,Northeastern,Skilled Care,NONPROFIT CORPORATION,Administrator,Title 18 SNF; Title 19 NF,525377,,,,,,,,,,,,,,NH,,,,,,,,,,,,,323 S 18TH AVE,,STURGEON BAY,WI,54235,USA
USA-WI-49-All-49-NursingHomes-43,STURGEON BAY HEALTH SERVICES,,,,NSH DORCHESTER LLC,,,,,,,,DANIEL RICHMOND,(920) 743-6274,,(920) 743-5604,,,,120,,,,,,,,,,,,,,,,,,,DOOR,Northeastern,Skilled Care,LIMITED LIABILITY COMPANY,Administrator,Title 18 SNF; Title 19 NF,525306,,,,,,,,,,,,,,NH,,,,,,,,,,,,,200 N SEVENTH AVE,,STURGEON BAY,WI,54235,USA
USA-WI-49-All-49-NursingHomes-44,MIDDLE RIVER HEALTH CARE CENTER,,,,VILLA MARINA HEALTH & ,,,,,,,,CHRISTY FRYE,(715) 398-3523,,(715) 374-2236,,,,86,,,,,,,,,,,,,,,,,,,DOUGLAS,Northern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525408,,,,,,,,,,,,,,NH,,,,,,,,,,,,,8274 E SAN RD,,SOUTH RANGE,WI,54874,USA
USA-WI-49-All-49-NursingHomes-45,SUPERIOR REHABILITATION CENTER LLC,,,,,,,,,,,,MELODY KRATTENMAKER,(715) 394-5591,,(715) 394-5098,,,,118,,,,,,,,,,,,,,,,,,,DOUGLAS,Northern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525397,,,,,,,,,,,,,,NH,,,,,,,,,,,,,1800 NEW YORK AVE,,SUPERIOR,WI,54880,USA
USA-WI-49-All-49-NursingHomes-46,TWIN PORTS HEALTH SERVICES,,,,NSH SUPERIOR LLC,,,,,,,,PEGGY RAHKONEN,(715) 392-5144,,(715) 392-1406,,,,90,,,,,,,,,,,,,,,,,,,DOUGLAS,Northern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525370,,,,,,,,,,,,,,NH,,,,,,,,,,,,,1612 N 37TH ST,,SUPERIOR,WI,54880,USA
USA-WI-49-All-49-NursingHomes-47,VILLA MARINA HEALTH AND REHABILITATION CENTER,,,,VILLA MARINA HEALTH & ,,,,,,,,LORI RANDA,(715) 392-3300,,(715) 392-9660,,,,72,,,,,,,,,,,,,,,,,,,DOUGLAS,Northern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525613,,,,,,,,,,,,,,NH,,,,,,,,,,,,,35 N 28TH ST,,SUPERIOR,WI,54880,USA
USA-WI-49-All-49-NursingHomes-48,COLFAX HEALTH AND REHABILITATION CENTER,,,,"COLFAX HEALTH AND REHABILITATION CENTER, INC.",,,,,,,,JILL GENGLER,(715) 962-3186,,(715) 962-3639,,,,40,,,,,,,,,,,,,,,,,,,DUNN,Western,Skilled Care,NONPROFIT CORPORATION,Administrator,Title 18 SNF; Title 19 NF,525691,,,,,,,,,,,,,,NH,,,,,,,,,,,,,110 PARK DRIVE,,COLFAX,WI,54730,USA
USA-WI-49-All-49-NursingHomes-49,AMERICAN LUTHERAN HOME -  MENOMONIE UNIT,,,,AMERICAN LUTHERAN HOMES INC,,,,,,,,TARA NENAHLO,(715) 235-9041,,(715) 235-2289,,,,50,,,,,,,,,,,,,,,,,,,DUNN,Northern,Skilled Care,NONPROFIT CHURCH/CORP,Administrator,Title 18 SNF; Title 19 NF,525480,,,,,,,,,,,,,,NH,,,,,,,,,,,,,915 ELM AVE,,MENOMONIE,WI,54751,USA
USA-WI-49-All-49-NursingHomes-50,THE NEIGHBORS - CENTRAL NEIGHBORHOOD,,,,DUNN COUNTY,,,,,,,,ANTHONY MANZELLA,(715) 232-2661,,(715) 232-4010,,,,45,,,,,,,,,,,,,,,,,,,DUNN,Western,Skilled Care,GOVERNMENT COUNTY,Administrator,Title 18 SNF; Title 19 NF,525433,,,,,,,,,,,,,,NH,,,,,,,,,,,,,2901 FORBES AVE,,MENOMONIE,WI,54751,USA
USA-WI-49-All-49-NursingHomes-51,THE NEIGHBORS - WEST NEIGHBORHOOD,,,,DUNN COUNTY,,,,,,,,ANTHONY MANZELLA,(715) 232-2661,,(715) 232-4010,,,,46,,,,,,,,,,,,,,,,,,,DUNN,Western,Skilled Care,GOVERNMENT COUNTY,Administrator,Title 18 SNF; Title 19 NF,525714,,,,,,,,,,,,,,NH,,,,,,,,,,,,,651 HOWISON CIRCLE,,MENOMONIE,WI,54751,USA
USA-WI-49-All-49-NursingHomes-52,THE NEIGHBORS -EAST NEIGHBORHOOD,,,,DUNN COUNTY,,,,,,,,ANTHONY MANZELLA,(715) 232-2661,,(715) 232-4010,,,,46,,,,,,,,,,,,,,,,,,,DUNN,Western,Skilled Care,GOVERNMENT COUNTY,Administrator,Title 18 SNF; Title 19 NF,525713,,,,,,,,,,,,,,NH,,,,,,,,,,,,,658 HOWISON CIRCLE,,MENOMONIE,WI,54751,USA
USA-WI-49-All-49-NursingHomes-53,GRACE LUTHERAN COMMUNITIES - RIVER PINES,,,,GRACE LUTHERAN FOUNDATION INC,,,,,,,,RANDALL RENNOCK,(715) 598-7800,,(715) 598-7999,,,,50,,,,,,,,,,,,,,,,,,,EAU CLAIRE,Northern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525724,,,,,,,,,,,,,,NH,,,,,,,,,,,,,206 N WILLSON DR,,ALTOONA,WI,54720,USA
USA-WI-49-All-49-NursingHomes-54,GRACE LUTHERAN COMMUNITIES-PRAIRIE POINTE REHAB SUITES,,,,GRACE LUTHERAN FOUNDATION INC ,,,,,,,,RANDALL RENNOCK,(715) 598-7800,,(715) 598-7998,,,,40,,,,,,,,,,,,,,,,,,,EAU CLAIRE,Northern,Skilled Care,,Administrator,Title 18 SNF,525725,,,,,,,,,,,,,,NH,,,,,,,,,,,,,286 N WILLSON DR,,ALTOONA,WI,54720,USA
USA-WI-49-All-49-NursingHomes-55,OAKWOOD VILLA,,,,,,,,,,,,REBECCA ROUSE,(715) 833-0400,,(715) 833-0546,,,,80,,,,,,,,,,,,,,,,,,,EAU CLAIRE,Western,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525454,,,,,,,,,,,,,,NH,,,,,,,,,,,,,2512 NEW PINE DR,,ALTOONA,WI,54720,USA
USA-WI-49-All-49-NursingHomes-56,AUGUSTA HEALTH AND REHABILITATION,,,,"AUGUSTA AREA HOME, INC",,,,,,,,JAHN BRADLEY,(715) 286-2266,,(715) 286-2653,,,,50,,,,,,,,,,,,,,,,,,,EAU CLAIRE,Northern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525535,,,,,,,,,,,,,,NH,,,,,,,,,,,,,901 BRIDGE CREEK LANE,,AUGUSTA,WI,54722,USA
