name,contact_first_name,contact_last_name,contact_name,email,contact_email,fax,mailing_address_line_1,mailing_address_line_2,mailing_city,mailing_contact_first_name,mailing_contact_last_name,mailing_contact_name,mailing_country,mailing_county,mailing_postalcode,mailing_province,provider_name,primary_phone,secondary_phone,twitter,website,source,contact_occupation,dsgne_first_name,dsgne_last_name,admin_name,co_address_line_1,co_address_line_2,co_company,co_city,co_postalcode,co_province,ombudsman_phone,typeofcare,typeofcare2,low_high_rate,low_rate,high_rate,address_line_1,address_line_2,address_directions,city,municipality,region,province,state_id,postal_code,country,latitude,longitude,neighborhood
ABUNDANT LIFE MANOR,MARJORIE,GLEESON,,,,,1904 E BELLEVIEW PL           ,,MILWAUKEE           ,MARJORIE,GLEESON,,,,53211,WI,,4149623200,,,,,,,,,,,,,,,,,Residential Care,,5055,5500,1904 E BELLEVIEW PL           ,,,MILWAUKEE           ,MILWAUKEE           ,SOUTHEASTERN REGION      ,WI,,53211,,43.0664215,-87.8863643,Murray Hill
ABUNDANT LIFE MANOR WEST,MARJORIE,GLEESON,,,,,1904 EAST BELLEVIEW PLACE,,MILWAUKEE,MARJORIE,GLEESON,,,,53211,WI,,,,,,,,,,,,,,,,,,,Residential Care,,5050,6000,2354 N 120TH STREET,,,WAUWATOSA,MILWAUKEE           ,SOUTHEASTERN REGION      ,WI,,53226,,43.061935,-88.0627351,
ACS CLINICAL SERVICES LLC APPLETON,DEBRA,MANN,,,,,2 BRIGHTON CIRCLE,,APPLETON            ,DEBRA,MANN,,,,54915,WI,,9203649335,,,,,,,,,,,,,,,,,Residential Care,,3500,3500,2 BRIGHTON CIRCLE             ,,,APPLETON            ,CALUMET             ,NORTHEASTERN REGION      ,WI,,54915,,44.2435672,-88.36568299999999,
ACS GREEN BAY                                     ,KATRINA,NELSON,,,,,PO BOX 1685                   ,,GREEN BAY           ,KATRINA,NELSON,,,,543051685,WI,,9204692569,,,,,,,,,,,,,,,,,Residential Care,,2374,2629,2670 UNIVERSITY AVE           ,,,GREEN BAY           ,BROWN               ,NORTHEASTERN REGION      ,WI,,54311,,44.5153257,-87.94849649999999,
ADAMS AVENUE GROUP HOME,SUSAN,JAMES,,,,,424 WASHINGTON AVE            ,,OSHKOSH             ,RAYNE,NELSON,,,,54901,WI,,7153892720,,,,,,,,,,,,,,,,,Residential Care,,4625,7150,613 W 11TH ST                 ,,,MARSHFIELD          ,WOOD                ,NORTHEASTERN REGION      ,WI,,54449,,44.6585673,-90.1897152,
ADARE I,MICHELE,PETERSON,,,,,700 N GREEN ST UNIT 401       ,,CHICAGO             ,THOMAS,OSTROM,,,,60643,IL,,9209158793,,,,,,,,,,,,,,,,,Residential Care,,2910,6500,1645 CENTURY OAKS CT          ,,,MENASHA             ,WINNEBAGO           ,NORTHEASTERN REGION      ,WI,,54952,,44.23294689999999,-88.4436281,
ADARE II,MICHELE,PETERSON,,,,,700  N GREEN ST UNIT 401      ,,CHICAGO             ,THOMAS,OSTROM,,,,60643,IL,,9209158793,,,,,,,,,,,,,,,,,Residential Care,,2910,6000,1650 CENTURY OAKS CT          ,,,MENASHA             ,WINNEBAGO           ,NORTHEASTERN REGION      ,WI,,54952,,44.2329404,-88.44302069999999,
ADARE III,MICHELE,PETERSON,,,,,700 N GREEN ST UNIT 401       ,,CHICAGO             ,THOMAS,OSTROM,,,,60643,IL,,9209158793,,,,,,,,,,,,,,,,,Residential Care,,2910,6000,1665 CENTURY OAKS CT          ,,,MENASHA             ,WINNEBAGO           ,NORTHEASTERN REGION      ,WI,,54952,,44.233306,-88.44373,
ADARE IV,MICHELE,PETERSON,,,,,700 N GREEN ST UNIT 401       ,,CHICAGO             ,THOMAS,OSTROM,,,,60643,IL,,9209158793,,,,,,,,,,,,,,,,,Residential Care,,2910,6000,1670 CENTURY OAKS CT          ,,,MENASHA             ,WINNEBAGO           ,NORTHEASTERN REGION      ,WI,,54952,,44.2332958,-88.4429665,
ADDISON OF PLEASANT PRAIRIE (THE),DOLNIK,PATRICIA ANN,,,,,303 E WACKER DRIVE SUITE 2400,,CHICAGO,STEPHEN,LEVY J,,,,60601,IL,,2624557050,,,,,,,,,,,,,,,,,Residential Care,,3450,6480,9651 PRAIRIE RIDGE BOULEVARD ,,,PLEASANT PRAIRIE ,KENOSHA             ,SOUTHEASTERN REGION      ,WI,,53158,,42.56123760000001,-87.9245847,
ADELAIDE PLACE,MICHELLE,MILLER,,,,,PO BOX 580254,,PLEASANT PRAIRIE,CARIN,SCHULTZ,,,,53158,WI,,9209336304,,,,,,,,,,,,,,,,,Residential Care,,3200,6000,478 W ARNDT ST                ,,,FOND DU LAC         ,FOND DU LAC         ,NORTHEASTERN REGION      ,WI,,54935,,43.78660939999999,-88.46511629999999,
ADVOCATE HOMES LLC                                ,SHERI,BLAA,,,,,755 DARNELL LN                ,,GURNEE              ,SHERI,BLAA,,,,60031,IL,,2626523536,,,,,,,,,,,,,,,,,Residential Care,,4665,4800,6555 PERSHING BLVD            ,,,KENOSHA             ,KENOSHA             ,SOUTHEASTERN REGION      ,WI,,53142,,42.574616,-87.86012,
AFFINITY HOUSE,ANITA,KUSTER,,,,,3003 N RICHMOND ST,,APPLETON            ,PAULA,UPP,,,,54911,WI,,7158330436,,,,,,,,,,,,,,,,,Residential Care,,1598,1598,3042 KILBOURNE AVENUE         ,,,EAU CLAIRE          ,EAU CLAIRE          ,WESTERN REGION           ,WI,,54703,,44.8520514,-91.475684,
AGAPE 2 SILVER SPUR,ANGIE,JOHNSON-GARCIA,,,,,7 TRI-PARK WAY                ,,APPLETON            ,DAN,WITT,,,,549141661,WI,,9207317010,,,,,,,,,,,,,,,,,Residential Care,,4681,4681,15 SILVER SPUR                ,,,APPLETON            ,OUTAGAMIE           ,NORTHEASTERN REGION      ,WI,,54915,,44.251504,-88.38459999999999,
AGAPE 3 12TH ST,KASSI,KRAUSE,,,,,7 TRI-PARK WAY                ,,APPLETON            ,DAN,WITT,,,,549141661,WI,,9207669776,,,,,,,,,,,,,,,,,Residential Care,,6456,6456,412 E 12TH ST                 ,,,KAUKAUNA            ,OUTAGAMIE           ,NORTHEASTERN REGION      ,WI,,54130,,44.27034800000001,-88.269516,
AGAPE 4 GREENFIELD,SCOTT,JOHNSON,,,,,7 TRI-PARK WAY                ,,APPLETON            ,DAN,WITT,,,,549141661,WI,,9207334891,,,,,,,,,,,,,,,,,Residential Care,,4138,4138,343 E GREENFIELD ST           ,,,APPLETON            ,OUTAGAMIE           ,NORTHEASTERN REGION      ,WI,,54911,,44.2854317,-88.4011838,
AGAPE 6 TILLMAN ST,AMANDA,CAPTAIN,,,,,7 TRI-PARK WAY                ,,APPLETON            ,DAN,WITT,,,,549141661,WI,,9207387145,,,,,,,,,,,,,,,,,Residential Care,,7738,7738,3013 W TILLMAN ST             ,,,APPLETON            ,OUTAGAMIE           ,NORTHEASTERN REGION      ,WI,,54914,,44.25613999999999,-88.452429,
AGAPE 7 FIELDCREST,FELICIA,MENDOZA,,,,,7 TRI-PARK WAY                ,,APPLETON            ,DAN,WITT,,,,549141661,WI,,9207660516,,,,,,,,,,,,,,,,,Residential Care,,5975,5975,3003 FIELDCREST               ,,,KAUKAUNA            ,OUTAGAMIE           ,NORTHEASTERN REGION      ,WI,,54130,,44.25417839999999,-88.2834723,
AGAPE 8 CHEROKEE ST,KRISTINA,ARMBRUSTER,,,,,7 TRI-PARK WAY                ,,APPLETON            ,DAN,WITT,,,,549141661,WI,,9208328198,,,,,,,,,,,,,,,,,Residential Care,,5031,5031,2237 W CHEROKEE ST            ,,,APPLETON            ,OUTAGAMIE           ,NORTHEASTERN REGION      ,WI,,54914,,44.24544699999999,-88.44273900000002,
AGAPE 9 KINGFISHER,GWEN,ZIMMERMAN,,,,,7 TRI-PARK WAY                ,,APPLETON            ,DAN,WITT,,,,549141661,WI,,9206870522,,,,,,,,,,,,,,,,,Residential Care,,5747,5747,N500 KINGFISHER CT            ,,,APPLETON            ,OUTAGAMIE           ,NORTHEASTERN REGION      ,WI,,54915,,44.25738899999999,-88.330097,
AGAPE ACRES LLC,TAMMY,EWERT,,,,,3737 BLUEBERRY RD             ,,WARRENS             ,TAMMY,EWERT,,,,54666,WI,,6083784054,,,,,,,,,,,,,,,,,Residential Care,,2400,3600,3737 BLUEBERRY RD             ,,,WARRENS             ,MONROE              ,WESTERN REGION           ,WI,,54666,,44.1207602,-90.5881899,
AGAPE SUPPORTIVE LIVING SERVICES II,KATIE,HARRIS,,,,,P O BOX 100594                ,,MILWAUKEE           ,KATIE,HARRIS,,,,53210,WI,,4142139095,,,,,,,,,,,,,,,,,Residential Care,,2907,3412,4035 N 68TH ST                ,,,MILWAUKEE           ,MILWAUKEE           ,SOUTHEASTERN REGION      ,WI,,53216,,43.090841,-87.997429,Capitol Heights
AGAPE SUPPORTIVE LIVING SERVICES LLC,KATIE,HARRIS,,,,,P O BOX 100594                ,,MILWAUKEE           ,KATIE,HARRIS,,,,53210,WI,,4144446181,,,,,,,,,,,,,,,,,Residential Care,,2907,3009,2977 N 52ND ST                ,,,MILWAUKEE           ,MILWAUKEE           ,SOUTHEASTERN REGION      ,WI,,53210,,43.073339,-87.978899,St. Joseph's
AGGIES COUNTRY LIVING LLC,SHEENA,FRANSWAY,,,,,14135 150TH AVENUE,,BLOOMER,SHEENA,FRANSWAY,,,,54724,WI,,7155593625,,,,,,,,,,,,,,,,,Residential Care,,3800,6700,14135 150TH AVENUE,,,BLOOMER,CHIPPEWA            ,WESTERN REGION           ,WI,,54724,,45.059979,-91.386218,
AIN DAH ING INC                                   ,FREDERICKA,DECOTEAU,,,,,P O BOX 386                   ,,SHELL LAKE          ,FREDERICKA,DECOTEAU,,,,548710386,WI,,7156358720,,,,,,,,,,,,,,,,,Residential Care,,0,0,704 N RIVER ST                ,,,SPOONER             ,WASHBURN            ,WESTERN REGION           ,WI,,54801,,45.82867829999999,-91.8863927,
ALEXIAN VILLAGE OF MILWAUKEE COURTYARD,CARRIE,HENSEL,,,,,9301 N 76TH ST                ,,MILWAUKEE           ,CARRIE,HENSEL,,,,53223,WI,,4143559300,,,,,,,,,,,,,,,,,Residential Care,,5481,8350,9301 N 76TH ST                ,,,MILWAUKEE           ,MILWAUKEE           ,SOUTHEASTERN REGION      ,WI,,53223,,43.18672499999999,-88.005998,Northridge
ALEXIAN VILLAGE SQUARE                            ,CARRIE,HENSEL,,,,,9301 N 76TH ST                ,,MILWAUKEE           ,CARRIE,HENSEL,,,,53223,WI,,4143559300,,,,,,,,,,,,,,,,,Residential Care,,5481,7810,9301 N 76TH ST                ,,,MILWAUKEE           ,MILWAUKEE           ,SOUTHEASTERN REGION      ,WI,,53223,,43.18672499999999,-88.005998,Northridge
ALL SAINTS ASSISTED LIVING AND MEMORY CARE,JESSICA,SAALSAA,,,,,"2445 DARWIN ROAD, STE 109",,MADISON             ,DAVID R,GRIFFIN,,,,53704,WI,,6088272990,,,,,,,,,,,,,,,,,Residential Care,,6150,6450,8210 HIGHVIEW DRIVE           ,,,MADISON             ,DANE                ,SOUTHERN REGION          ,WI,,53719,,43.053887,-89.5249164,
ALL SAINTS ASSISTED LIVING CENTER INC,HEIDI,STRINGHAM,,,,,2445 DARWIN RD STE 109,,MADISON,DARLA,ARMSTRONG,,,,53704,WI,,6088272990,,,,,,,,,,,,,,,,,Residential Care,,5460,6060,519 COMMERCE DR,,,MADISON,DANE                ,SOUTHERN REGION          ,WI,,53719,,43.0541416,-89.52173560000001,
ALLOUEZ PARKSIDE  VILLAGE 2,ANN,STRAH,,,,,1901 LIBAL STREET ,,GREEN BAY,AMY,DOOLITTLE,,,,54301,WI,,9204323322,,,,,,,,,,,,,,,,,Residential Care,,4900,5500,1901 LIBAL STREET,,,GREEN BAY ,BROWN               ,NORTHEASTERN REGION      ,WI,,54301,,44.4834458,-88.0102572,
ALLOUEZ PARKSIDE VILLAGE,ANN,STRAH,,,,,2986 COUNTY RD PP             ,,DE PERE             ,AMY,DOOLITTLE,,,,54115,WI,,9204308500,,,,,,,,,,,,,,,,,Residential Care,,3500,4800,1901 LIBAL ST                 ,,,GREEN BAY           ,BROWN               ,NORTHEASTERN REGION      ,WI,,54301,,44.4834458,-88.0102572,
ALMOST HOME AGAIN LLC                             ,ALEXANDRA,ELLIS,,,,,N3531 ELDER DR                ,,GILMAN              ,ALEXANDRA,ELLIS,,,,54433,WI,,7159651686,,,,,,,,,,,,,,,,,Residential Care,,3991.25,3991.25,N3531 ELDER DR                ,,,GILMAN              ,TAYLOR              ,WESTERN REGION           ,WI,,54433,,45.16144999999999,-90.8650086,
ALORIA  MILWAUKEE,MARGARITA,EKELMAN,,,,,312 E WISCONSIN AVE FLOOR 3,,MILWAUKEE,MARGARITA,EKELMAN,,,,53202,WI,,8448019529,,,,,,,,,,,,,,,,,Residential Care,,960,1200,312 E WISCONSIN AVE ,,,MILWAUKEE,MILWAUKEE           ,SOUTHEASTERN REGION      ,WI,,53202,,43.0390288,-87.9074356,East Town
ALPHA SENIOR CONCEPTS,REBECCA,MARKS,,,,,1543 FIELD CT    ,,SUAMICO             ,JEAN,HOWARD,,,,54173,WI,,9203934531,,,,,,,,,,,,,,,,,Residential Care,,4300,5900,2723 LINEVILLE RD             ,,,GREEN BAY        ,BROWN               ,NORTHEASTERN REGION      ,WI,,54313,,44.59038,-88.0900599,
ALPHA SENIOR CONCEPTS SUAMICO,REBECCA,MARKS,,,,,1543 FIELD CT,,SUAMICO,JEAN,HOWARD,,,,54173,WI,,9207704601,,,,,,,,,,,,,,,,,Residential Care,,4200,6500,13320 VELP AVE,,,SUAMICO,BROWN               ,NORTHEASTERN REGION      ,WI,,54313,,44.6333499,-88.0528111,
ALTEN HAUS TRADITIONS,ANNE,ALTENHOFEN KRAUSE,,,,,4640 GRAND MEADOWS            ,,APPLETON            ,ANNE,KRAUSE,,,,54914,WI,,9204709040,,,,,,,,,,,,,,,,,Residential Care,,3500,4500,1091 JACOBSEN RD              ,,,NEENAH              ,WINNEBAGO           ,NORTHEASTERN REGION      ,WI,,54956,,44.2141126,-88.484483,
AMERICAN GRAND ASSISTED LIVING SUITES,BRIANA,SKORUPSKI,,,,,1300 SPRING STREET SUITE 205,,SILVER SPRING ,DANIEL,CASTLEBERRY,,,,20910,WI,,9207590609,,,,,,,,,,,,,,,,,Residential Care,,2850,14000,795 TARRAGON DRIVE,,,KAUKAUNA,OUTAGAMIE           ,NORTHEASTERN REGION      ,WI,,54130,,44.244003,-88.28765,
AMERICAN GRAND ASSISTED LIVING SUITES,TIFFANY,SKENANDORE,,,,,130 KUETTEL CT,,NEENAH,JEFF,ZIOLKOWSKI,,,,54956,WI,,9207073091,,,,,,,,,,,,,,,,,Residential Care,,3500,9000,900 MEADOW LN,,,NEENAH,WINNEBAGO           ,NORTHEASTERN REGION      ,WI,,54956,,44.1741705,-88.48981979999999,
AMERICAN GRAND ASSISTED LIVING SUITES AT COBBLESTO,BRIANA,SKORUPSKI,,,,,1300 SPRING STREET SUITE 205,,SILVER SPRING ,DAN,CASTLEBERRY,,,,20910,WI,,9204624018,,,,,,,,,,,,,,,,,Residential Care,,3200,14000,793 TARRAGON DRIVE,,,KAUKAUNA,OUTAGAMIE           ,NORTHEASTERN REGION      ,WI,,54130,,44.2445529,-88.28759459999999,
AMERICANWAY OF PORTAGE DEMENTIA SPECIALTY I,JOE,MONROE,,,,,621 LATTON LANE  ,,PORTAGE             ,JANIS DEETS,NOWAK,,,,539011078,WI,,6085661505,,,,,,,,,,,,,,,,,Residential Care,,3500,4500,611 E ALBERT ST               ,,,PORTAGE             ,COLUMBIA            ,SOUTHERN REGION          ,WI,,53901,,43.5494879,-89.45397899999999,
AMERICANWAY OF PORTAGE DEMENTIA SPECIALTY II,STEPHANIE,COOK,,,,,621 LATTON LANE  ,,PORTAGE             ,JANIS DEETS,NOWAK,,,,539011078,WI,,6085661500,,,,,,,,,,,,,,,,,Residential Care,,3500,4500,613 EAST ALBERT ST            ,,,PORTAGE             ,COLUMBIA            ,SOUTHERN REGION          ,WI,,53901,,43.54908,-89.4539305,
AMERICANWAY OF PORTAGE I,JANIS,DEETS NOWAK,,,,,621 LATTON LANE  ,,PORTAGE             ,JANIS DEETS,NOWAK,,,,539011078,WI,,6087420366,,,,,,,,,,,,,,,,,Residential Care,,2900,3750,601 LATTON LANE               ,,,PORTAGE             ,COLUMBIA            ,SOUTHERN REGION          ,WI,,53901,,43.5591866,-89.479129,
AMERICANWAY OF PORTAGE II,JANIS,DEETS NOWAK,,,,,621 LATTON LANE,,PORTAGE             ,JANIS,DEETS NOWAK,,,,539011078,WI,,6087420366,,,,,,,,,,,,,,,,,Residential Care,,2600,3700,621 LATTON LA                 ,,,PORTAGE             ,COLUMBIA            ,SOUTHERN REGION          ,WI,,539011078,,43.55948259999999,-89.4795647,
AMERY MEMORY CARE,KRISTIN,STOKES,,,,,4407 124TH STREET             ,,CHIPPEWA FALLS      ,KATHERINE,ANIBAS,,,,54729,WI,,7152684800,,,,,,,,,,,,,,,,,Residential Care,,4400,10500,215 BIRCH STREET WEST         ,,,AMERY               ,POLK                ,WESTERN REGION           ,WI,,54001,,45.3125553,-92.3647606,
ANCHOR COMMUNITIES LLC,TRACY,HOEPPNER,,,,,209 FOREST ST,,FOX LAKE,TRACY,HOEPPNER,,,,53933,WI,,9205200122,,,,,,,,,,,,,,,,,Residential Care,,3250,3975,209 FOREST ST,,,FOX LAKE,DODGE               ,SOUTHERN REGION          ,WI,,53933,,43.565016,-88.918821,
ANCHORAGE HOMES II,LUREAN,SLOCUM,,,,,5340 W MELVINA ST             ,,MILWAUKEE           ,LUREAN,SLOCUM,,,,53216,WI,,4144457449,,,,,,,,,,,,,,,,,Residential Care,,2750,3750,3843 N 51ST BLVD              ,,,MILWAUKEE           ,MILWAUKEE           ,SOUTHEASTERN REGION      ,WI,,53216,,43.087173,-87.97753100000001,Grasslyn Manor
ANDREA STREET COMMUNITY RESIDENCE,MICHAEL,LOY,,,,,1100 LAKEVIEW DR,,WAUSAU,TONI,KELLNER,,,,54403,WI,,7158484405,,,,,,,,,,,,,,,,,Residential Care,,4206,6300,9205 ANDREA STREET ,,,WESTON,MARATHON            ,WESTERN REGION           ,WI,,54476,,44.892278,-89.5081838,
ANDREW HOME,MARGUERITE,RUPNOW,,,,,P O BOX 278                   ,,DOUSMAN             ,MARGUERITE,RUPNOW,,,,53118,WI,,2625696328,,,,,,,,,,,,,,,,,Residential Care,,6113,6113,909 OLD TOWER RD              ,,,OCONOMOWOC          ,WAUKESHA            ,SOUTHERN REGION          ,WI,,53066,,43.09849839999999,-88.47600399999999,Hidden Ridge
ANEW CHOICE CARE INC I,JASON,SCHMITZ,,,,,1531 ELK TRAIL CT             ,,NEENAH              ,JASON,SCHMITZ,,,,54956,WI,,9207224165,,,,,,,,,,,,,,,,,Residential Care,,5000,6000,1255 DEPERE ST                ,,,MENASHA             ,WINNEBAGO           ,NORTHEASTERN REGION      ,WI,,54952,,44.2216274,-88.438958,
ANEW CHOICE CARE INC II,JASON,SCHMITZ,,,,,1531 ELK TRAIL CT             ,,NEENAH              ,JASON,SCHMITZ,,,,54956,WI,,9207224275,,,,,,,,,,,,,,,,,Residential Care,,5000,6000,1265 DEPERE ST                ,,,MENASHA             ,WINNEBAGO           ,NORTHEASTERN REGION      ,WI,,54952,,44.22129319999999,-88.4391134,
ANGELS HEARTH,CANDACE,DAHLKE,,,,,12501 W NEEDHAM DR            ,,NEW BERLIN          ,CANDACE,DAHLKE,,,,53132,WI,,4147270822,,,,,,,,,,,,,,,,,Residential Care,,0,3333,3468 S 119TH ST               ,,,WEST ALLIS          ,MILWAUKEE           ,SOUTHEASTERN REGION      ,WI,,53227,,42.9814191,-88.0597167,
ANGELS ON ARCADIAN 1                              ,DAVID,FRY,,,,,3200 HARBOR WINDS DR          ,,SUAMICO             ,DAVID,FRY,,,,54173,WI,,9203390601,,,,,,,,,,,,,,,,,Residential Care,,2600,4500,1550 ARCADIAN LN              ,,,DE PERE             ,BROWN               ,NORTHEASTERN REGION      ,WI,,54115,,44.4266184,-88.0489396,
ANGELS ON ARCADIAN 2                              ,DAVID,FRY,,,,,3200 HARBOR WINDS DR          ,,SUAMICO             ,DAVID,FRY,,,,54173,WI,,9203390601,,,,,,,,,,,,,,,,,Residential Care,,2600,4500,1500 ARCADIAN LN              ,,,DE PERE             ,BROWN               ,NORTHEASTERN REGION      ,WI,,54115,,44.4271632,-88.0493859,
ANGELS ON ARCADIAN 3                              ,DAVID,FRY,,,,,3200 HARBOR WINDS DR          ,,SUAMICO             ,DAVID,FRY,,,,54173,WI,,9203390601,,,,,,,,,,,,,,,,,Residential Care,,2600,4500,1525 ARCADIAN LN              ,,,DE PERE             ,BROWN               ,NORTHEASTERN REGION      ,WI,,54115,,44.426735,-88.0491842,
ANGELS ON HUMBOLDT BUILDING 1,DAVID,FRY,,,,,3200 HARBOR WINDS DR,,SUAMICO,DAVID,FRY,,,,54173,WI,,9204067600,,,,,,,,,,,,,,,,,Residential Care,,2500,4000,655 WOODSIDE RD,,,GREEN BAY,BROWN               ,NORTHEASTERN REGION      ,WI,,54311,,44.512375,-87.912903,
ANGELS ON HUMBOLDT BUILDING 2,DAVID,FRY,,,,,3200 HARBOR WINDS DR,,SUAMICO,DAVID,FRY,,,,54173,WI,,9204067600,,,,,,,,,,,,,,,,,Residential Care,,2500,4000,653 WOODSIDE RD,,,GREEN BAY,BROWN               ,NORTHEASTERN REGION      ,WI,,54311,,44.5127514,-87.91279469999999,
ANGELS TOUCH ASSISTED LIVING,SHEILA,STEINFELDT,,,,,394 ANGELS TOUCH CT,,DE PERE,SHEILA,STEINFELDT,,,,54115,WI,,9203369137,,,,,,,,,,,,,,,,,Residential Care,,4000,5000,1350 ANGELS PATH,,,DE PERE,BROWN               ,NORTHEASTERN REGION      ,WI,,54115,,44.431238,-88.009962,
ANGELS TOUCH ASSISTED LIVING LLC                  ,SHEILA,STEINFELDT,,,,,394 ANGELS TOUCH CT           ,,DE PERE             ,SHEILA,STEINFELDT,,,,54115,WI,,9203369137,,,,,,,,,,,,,,,,,Residential Care,,4600,5500,394 ANGELS TOUCH CT           ,,,DE PERE             ,BROWN               ,NORTHEASTERN REGION      ,WI,,54115,,44.4310467,-88.0086839,
ANGELS TOUCH ASST LVG LLC 5                       ,SHEILA,STEINFELDT,,,,,394 ANGELS TOUCH CT           ,,DE PERE             ,SHEILA,STEINFELDT,,,,54115,WI,,9203369137,,,,,,,,,,,,,,,,,Residential Care,,4600,5500,400 ANGELS TOUCH CT           ,,,DE PERE             ,BROWN               ,NORTHEASTERN REGION      ,WI,,54115,,44.43041419999999,-88.0089708,
ANITAS GARDENS,DANIELLE,BEINING,,,,,635 W PIERRE LN               ,,PORT WASHINGTON     ,KATHLEEN,MAHONEY,,,,530741531,WI,,2622689780,,,,,,,,,,,,,,,,,Residential Care,,3600,4600,117 E VAN BUREN               ,,,PORT WASHINGTON     ,OZAUKEE             ,NORTHEASTERN REGION      ,WI,,53074,,43.3921515,-87.870103,
