name,contact_first_name,contact_last_name,contact_name,email,contact_email,fax,mailing_address_line_1,mailing_address_line_2,mailing_city,mailing_contact_first_name,mailing_contact_last_name,mailing_contact_name,mailing_country,mailing_county,mailing_postalcode,mailing_province,provider_name,primary_phone,secondary_phone,twitter,website,source,contact_occupation,dsgne_first_name,dsgne_last_name,admin_name,co_address_line_1,co_address_line_2,co_company,co_city,co_postalcode,co_province,ombudsman_phone,typeofcare,typeofcare2,low_high_rate,low_rate,high_rate,address_line_1,address_line_2,address_directions,city,municipality,region,province,state_id,postal_code,country,latitude,longitude,neighborhood
COULEE REGION ADULT DAY CENTER SPARTA,AMY,KEPLER,,,,,1062 OAK FOREST DR STE 160    ,,ONALASKA       ,AMY,KEPLER,,,,54650,WI,,6085192306,,,,,,,,,,,,,,,,,Adult Day Care,,,,777 NORTH STREET              ,,,SPARTA              ,MONROE              ,WESTERN REGION           ,WI,,54656,,43.9466234,-90.82059249999999,
CURATIVE SENIOR CARE CENTER,NICOLE,RICHTER,,,,,149 WISCONSIN AVENUE          ,,WAUKESHA            ,NICOLE,RICHTER,,,,53186,WI,,2625749147,,,,,,,,,,,,,,,,,Adult Day Care,,0,0,149 WISCONSIN AVE             ,,,WAUKESHA            ,WAUKESHA            ,SOUTHERN REGION          ,WI,,53186,,43.0095686,-88.2288732,
CURTIS CENTER,NICCI,NAGOETTE,,,,,344-346 S CURTIS RD           ,,WEST ALLIS          ,MICHAEL J,TESCH,,,,53214,WI,,4147274414,,,,,,,,,,,,,,,,,Adult Day Care,,,,344-346 S CURTIS RD           ,,,WEST ALLIS          ,MILWAUKEE           ,SOUTHEASTERN REGION      ,WI,,53214,,43.0277464,-88.0610327,
DAY BREAK ADULT CENTER INC,LINDA,THORPE,,,,,PO BOX 644,,EAGLE RIVER,LINDA,THORPE,,,,54521,WI,,7156170584,,,,,,,,,,,,,,,,,Adult Day Care,,,,105 N 1ST ST,,,EAGLE RIVER,VILAS               ,WESTERN REGION           ,WI,,54521,,45.9167168,-89.24889689999999,
DAYBREAK I,SHELLIE,LYSTE,,,,,335 E MONROE AVE  RM 112      ,,BARRON              ,MARGARET,SCHMIDT,,,,54812,WI,,7152347224,,,,,,,,,,,,,,,,,Adult Day Care,,0,0,12 WEST HUMBIRD STREET        ,,,RICE LAKE           ,BARRON              ,WESTERN REGION           ,WI,,54868,,45.5049944,-91.7343436,Historic Rice Lake
DAYBREAK II,SHELLIE,LYSTE,,,,,335 E MONROE AVE RM 112      ,,BARRON              ,MARGARET,SCHMIDT,,,,54812,WI,,7155373229,,,,,,,,,,,,,,,,,Adult Day Care,,0,0,154 MEMORIAL DRIVE            ,,,BARRON              ,BARRON              ,WESTERN REGION           ,WI,,54812,,45.3987862,-91.84210589999999,
DISABILITIES UNLIMITED DAY PROGRAM SERVICES       ,ABDUL RASHAD,DIAAB,,,,,3808 W ELM ST                 ,,MILWAUKEE           ,SCOTT,WILDER,,,,53209,WI,,4145406479,,,,,,,,,,,,,,,,,Adult Day Care,,,,3808 W ELM ST                 ,,,MILWAUKEE           ,MILWAUKEE           ,SOUTHEASTERN REGION      ,WI,,53209,,43.1386448,-87.9599018,Fairfield
EAST SHORE INDUSTRIES INC,TRACY,NELSON,,,,,813 RABAS ST                  ,,ALGOMA              ,TRACY,NELSON,,,,54201,WI,,9204873541,,,,,,,,,,,,,,,,,Adult Day Care,,,,813 RABAS ST                  ,,,ALGOMA              ,KEWAUNEE            ,NORTHEASTERN REGION      ,WI,,54201,,44.59976069999999,-87.4443323,
EASTER SEALS ADULT DAY SERV AT KENOSHA YMCA,RACHEL,MATT,,,,,2222 S 114TH STREET           ,,WEST ALLIS          ,ROBERT,GLOWACKI,,,,53172,WI,,2626549622,,,,,,,,,,,,,,,,,Adult Day Care,,,,7101 53RD ST                  ,,,KENOSHA             ,KENOSHA             ,SOUTHEASTERN REGION      ,WI,,53144,,42.5872715,-87.8963611,
EASTER SEALS SOUTHEAST WI ADULT DAY SERV PROG,RACHEL,MATT,,,,,2222 S 114TH STREET           ,,WEST ALLIS          ,ROBERT,GLOWACKI,,,,53227,WI,,4145369050,,,,,,,,,,,,,,,,,Adult Day Care,,,,7111 W CENTER ST              ,,,WAUWATOSA           ,MILWAUKEE           ,SOUTHEASTERN REGION      ,WI,,53213,,43.0677389,-88.0012038,
EASTER SEALS SOUTHEAST WI WEST ALLIS-ADS,BOB,GLOWACKI,,,,,2222 S 114TH STREET           ,,WEST ALLIS          ,ROBERT,GLOWACKI,,,,53227,WI,,4144494444,,,,,,,,,,,,,,,,,Adult Day Care,,,,2222 S 114TH STREET           ,,,WEST ALLIS          ,MILWAUKEE           ,SOUTHEASTERN REGION      ,WI,,53227,,43.0038776,-88.05341709999999,
EASTER SEALS WAUKESHA,RACHEL,MATT,,,,,2222 S 114th ST,,WEST ALLIS,RACHEL,MATT,,,,53227,WI,,2629532260,,,,,,,,,,,,,,,,,Adult Day Care,,,,201 W WISCONSIN AVE,,,WAUKESHA,WAUKESHA            ,SOUTHERN REGION          ,WI,,53186,,43.009409,-88.229382,
ELITE DAY SERVICES LLC                            ,KAY,RENNHACK,,,,,1101 S GROVE AVE              ,,JEFFERSON           ,KAY,RENNHACK,,,,53549,WI,,9209882524,,,,,,,,,,,,,,,,,Adult Day Care,,,,1101 S GROVE AVE              ,,,JEFFERSON           ,JEFFERSON           ,SOUTHERN REGION          ,WI,,53549,,42.99358369999999,-88.81044349999999,
EMMCA ADULT DAY CENTER,MICHELLE,ANDERSON,,,,,4142 MONONA DR                ,,MADISON             ,SONYA,LINDQUIST,,,,53716,WI,,6082233100,,,,,,,,,,,,,,,,,Adult Day Care,,,,4142 MONONA DR                ,,,MADISON             ,DANE                ,SOUTHERN REGION          ,WI,,53716,,43.078315,-89.3241962,
ENDEAVORS ADULT DEVELOPMENT CENTER INC            ,KATHLEEN,CLARK,,,,,101 150TH ST                  ,,BALSAM LAKE         ,KATHLEEN,CLARK,,,,54810,WI,,7154858764,,,,,,,,,,,,,,,,,Adult Day Care,,,,101 150TH ST                  ,,,BALSAM LAKE         ,POLK                ,WESTERN REGION           ,WI,,54810,,45.4527159,-92.46949049999999,
FOUR SEASONS,,,,,,,31020 93RD STREET,,BURLINGTON,STEVEN,ERICKSON,,,,53105,WI,,,,,,,,,,,,,,,,,,,Adult Day Care,,,,1326 35TH STREET,,,KENOSHA,KENOSHA             ,SOUTHEASTERN REGION      ,WI,,53140,,42.6064999,-87.826967,
GATHERING PLACE (THE),LEAH,ZEHEL,,,,,730 COUNTY RD PPP             ,,SHEBOYGAN FALLS     ,LEAH,ZEHEL,,,,53085,WI,,9206276847,,,,,,,,,,,,,,,,,Adult Day Care,,,,730 COUNTY RD PPP             ,,,SHEBOYGAN FALLS     ,SHEBOYGAN           ,NORTHEASTERN REGION      ,WI,,53085,,43.7248595,-87.8322448,
GENERATIONS ADULT DAY CENTER,STEVE,MCCARTHY,,,,,PO BOX 8027                   ,,GREEN BAY           ,STEVE,MCCARTHY,,,,54308,WI,,9206829500,,,,,,,,,,,,,,,,,Adult Day Care,,,,1402 CLARK ST                 ,,,MANITOWOC           ,MANITOWOC           ,NORTHEASTERN REGION      ,WI,,54220,,44.0929011,-87.6665302,
GOLDEN CARE ADULT DAY CENTER,ELLEN J,IGL,,,,,N8053 HWY 33                  ,,BEAVER DAM          ,ELLEN J,IGL,,,,53916,WI,,9208854144,,,,,,,,,,,,,,,,,Adult Day Care,,0,0,N8053 HWY 33                  ,,,BEAVER DAM          ,DODGE               ,SOUTHERN REGION          ,WI,,53916,,43.48600099999999,-88.83560899999999,
GOLDEN PEARL LLC                                  ,LISA,PERELSHTEIN,,,,,138 S FOSTER DR               ,,SAUKVILLE           ,LISA,PERELSHTEIN,,,,53080,WI,,2622681100,,,,,,,,,,,,,,,,,Adult Day Care,,,,138 S FOSTER DR               ,,,SAUKVILLE           ,OZAUKEE             ,NORTHEASTERN REGION      ,WI,,53080,,43.383002,-87.930123,
GOOD SHEPHERD SERVICES LTD,DEBORAH,CAPTAIN,,,,,607 EAST BRONSON ROAD         ,,SEYMOUR             ,DEB,CAPTAIN,,,,54165,WI,,9208336856,,,,,,,,,,,,,,,,,Adult Day Care,,,,605 EAST BRONSON ROAD         ,,,SEYMOUR             ,OUTAGAMIE           ,NORTHEASTERN REGION      ,WI,,54165,,44.52230559999999,-88.3247731,
GRACE ADULT DAY SERVICES ALTOONA,BETHANY,JACOBSON FLIEGER,,,,,P O BOX 287                   ,,EAU CLAIRE          ,MIKE,CHRISTENSEN,,,,547020287,WI,,7158328811,,,,,,,,,,,,,,,,,Adult Day Care,,,,2441 NEW PINE DRIVE           ,,,ALTOONA             ,EAU CLAIRE          ,WESTERN REGION           ,WI,,54720,,44.8077713,-91.4510774,
GRACE ADULT DAY SERVICES- CHIPPEWA FALLS,MELANIE,MILLER,,,,,P O BOX 287                   ,,EAU CLAIRE          ,MIKE,CHRISTENSEN,,,,547020287,WI,,7157381925,,,,,,,,,,,,,,,,,Adult Day Care,,,,2050 CTY TK I                 ,,,CHIPPEWA FALLS      ,CHIPPEWA            ,WESTERN REGION           ,WI,,54729,,44.8669154,-91.45182640000002,
HAND IN HAND ADULT DAY CENTER,LINDA,BOLL,,,,,N3152 STATE RD 81             ,,MONROE              ,LINDA,BOLL,,,,53566,WI,,6083289630,,,,,,,,,,,,,,,,,Adult Day Care,,,,2227 4TH ST                   ,,,MONROE              ,GREEN               ,SOUTHERN REGION          ,WI,,53566,,42.61003219999999,-89.6309595,
HANDISHOP DAY CENTERS,PATTY,CLARK,,,,,1411 N SUPERIOR AVE           ,,TOMAH               ,STEPHANIE,SQUIRES,,,,54660,WI,,6082694600,,,,,,,,,,,,,,,,,Adult Day Care,,,,620 INDUSTRIAL DRIVE          ,,,SPARTA              ,MONROE              ,WESTERN REGION           ,WI,,54656,,43.93865459999999,-90.82890979999999,
HANDISHOP DAY CENTERS,PATTY,CLARK,,,,,1411 N SUPERIOR AVE           ,,TOMAH               ,STEPHANIE,SQUIRES,,,,54660,WI,,6083723289,,,,,,,,,,,,,,,,,Adult Day Care,,,,1411 N SUPERIOR AVE           ,,,TOMAH               ,MONROE              ,WESTERN REGION           ,WI,,54660,,44.008874,-90.50371299999999,
HANDS ON DAY CENTER,ANGELA,REBEDEW,,,,,848 S MILITARY RD             ,,FOND DU LAC         ,ANGELA,REBEDEW,,,,54935,WI,,9203229658,,,,,,,,,,,,,,,,,Adult Day Care,,,,848 S MILITARY RD             ,,,FOND DU LAC         ,FOND DU LAC         ,NORTHEASTERN REGION      ,WI,,54935,,43.76137299999999,-88.4717227,
HAVE-A-HEART ADULT DAY CARE,CHELSEA,FIEDLER,,,,,W10356 HWY 29                 ,,RIVER FALLS         ,CHELSEA,FIEDLER,,,,54022,WI,,7154257754,,,,,,,,,,,,,,,,,Adult Day Care,,,,W10356 HWY 29                 ,,,RIVER FALLS         ,PIERCE              ,WESTERN REGION           ,WI,,54022,,44.8183614,-92.6535466,
HMONG KASHIA DAY CARE,CHIA N,LEE,,,,,W7164 CTY RD T                ,,HOLMEN              ,CHIA N,LEE,,,,54636,WI,,6083979650,,,,,,,,,,,,,,,,,Adult Day Care,,,,1100 KANE ST                  ,,,LACROSSE            ,LACROSSE            ,WESTERN REGION           ,WI,,54603,,43.83941919999999,-91.2403796,Lower North Side
HMONG SENIOR CENTER,ROCKIE,XIONG,,,,,1722 WESTGATE ROAD,,EAU CLAIRE,ROCKIE,XIONG,,,,54703,WI,,7155143491,,,,,,,,,,,,,,,,,Adult Day Care,,,,1722 WESTGATE ROAD      ,,,EAU CLAIRE          ,EAU CLAIRE          ,WESTERN REGION           ,WI,,54703,,44.816926,-91.53709040000001,
HOME AWAY FROM HOME LOVING CARE,DONNA  M,BRAEGER,,,,,3955 TRAILS END ROAD,,HONELANDER,DONNA  M,BRAEGER,,,,54501,WI,,7153690565,,,,,,,,,,,,,,,,,Adult Day Care,,,,1836 N STEVENS STREET,,,RHINELANDER,ONEIDA              ,WESTERN REGION           ,WI,,54501,,45.654731,-89.39099519999999,
HOMME HEIGHTS ADULT DAY CENTER,AMY,FORST,,,,,2901 N 7TH ST                 ,,WAUSAU              ,AMY,FORST,,,,54403,WI,,7158451214,,,,,,,,,,,,,,,,,Adult Day Care,,,,2901 N 7TH ST                 ,,,WAUSAU              ,MARATHON            ,WESTERN REGION           ,WI,,54403,,44.9798754,-89.6204131,
HONEY MIL,YCHITA,JOHNSON,,,,,4620 S 20TH ST,,MILWAUKEE,YCHITA,JOHNSON,,,,53211,WI,,2629579410,,,,,,,,,,,,,,,,,Adult Day Care,,,,2722 W HIGHLAND BLVD,,,MILWAUKEE,MILWAUKEE           ,SOUTHEASTERN REGION      ,WI,,53208,,43.0450452,-87.9484525,Cold Spring Park
HURLBURTS HAVEN                                   ,GAY,HURLBURT,,,,,1216 JERRY AVE                ,,DURAND              ,GAY,HURLBURT,,,,54736,WI,,7156724049,,,,,,,,,,,,,,,,,Adult Day Care,,,,1215 EAST PROSPECT ST         ,,,DURAND              ,PEPIN               ,WESTERN REGION           ,WI,,54736,,44.63497,-91.95096660000002,
JEWISH HOME & CARE CENTER ADULT DAY CENTER,DEBORAH,ZEMEL,,,,,1400 N PROSPECT AVE           ,,MILWAUKEE           ,DAWN,ADLER,,,,53202,WI,,4142778849,,,,,,,,,,,,,,,,,Adult Day Care,,,,1414 N PROSPECT AVE           ,,,MILWAUKEE           ,MILWAUKEE           ,SOUTHEASTERN REGION      ,WI,,53202,,43.04824110000001,-87.89415090000001,Lower East Side
